RSI_W,SMA_W,Buy,Sell,Hold,Pos,Ret,MDD,WR,Trades
3,100,30,70,20,10,14.952726230800128,-51.47681648327709,60.19307211811471,1761
3,100,30,70,20,15,3.1477128308002866,-50.12884454729092,59.47265625,3072
3,100,30,70,30,7,36.389388428000146,-44.703003932973196,59.87084870848709,1084
3,100,30,70,30,10,27.227812464000234,-48.80336013742071,60.238907849829346,1758
3,100,30,70,30,15,3.1017670673501696,-49.48812926106858,59.7199609247802,3071
3,100,30,75,10,7,18.21734617415014,-40.99135431989995,56.33074935400517,1161
3,100,30,75,10,10,-11.678799344999746,-47.24506396166422,56.220960247805884,1937
3,100,30,75,10,15,-17.30846483464973,-46.910617132029465,56.658511010136316,2861
3,100,30,75,20,7,50.56523501035017,-38.94056606483465,59.45399393326593,989
3,100,30,75,20,10,34.68702521445017,-39.11330898730356,58.764186633039095,1586
3,100,30,75,20,15,-7.586578901599783,-44.88628101238446,58.30039525691699,2530
3,100,30,75,30,7,78.71016246345013,-31.804019809949978,59.00692840646651,866
3,100,30,75,30,10,39.5261600540002,-36.43182729153514,58.91632373113854,1458
3,100,30,75,30,15,2.1815096307502335,-46.40325179046959,58.73153779322329,2302
3,100,30,80,10,7,-30.933635929199788,-52.32989133339983,55.03943908851884,1141
3,100,30,80,10,10,-2.207336741299759,-45.713416703247084,56.04584527220631,1745
3,100,30,80,10,15,-6.398745734799894,-44.88834569080854,56.012061816811155,2653
3,100,30,80,20,7,-0.6309966830997937,-46.10392531169991,58.15028901734104,865
3,100,30,80,20,10,1.9777694208001684,-43.6383968143184,58.2109479305741,1498
3,100,30,80,20,15,-2.3668094103998283,-45.542055583527286,58.63636363636363,2200
3,100,30,80,30,7,4.5738259483001364,-43.94835616295826,57.30088495575221,904
3,100,30,80,30,10,13.62954345290024,-36.213789633402655,58.353708231458846,1227
3,100,30,80,30,15,7.3693761872001495,-43.9870005783434,58.97315120113048,2123
3,150,20,70,10,7,-22.95053943409989,-50.39999809563875,57.86604361370716,1284
3,150,20,70,10,10,-25.53214044309979,-51.549249871246104,58.27086456771614,2001
3,150,20,70,10,15,-25.333760130349823,-54.380595593816516,59.4108527131783,3225
3,150,20,70,20,7,-14.825719844249797,-46.42857076712194,59.309021113243766,1042
3,150,20,70,20,10,-17.01950978304985,-51.27480491311091,59.98810939357907,1682
3,150,20,70,20,15,-5.054622488849747,-52.6042887502267,60.13215859030837,3178
3,150,20,70,30,7,-17.523153471849927,-47.84662975375377,59.43579766536965,1028
3,150,20,70,30,10,-18.150567467849786,-50.80511469802027,60.32608695652174,1656
3,150,20,70,30,15,-9.539731424699728,-52.0867203898976,60.35328753680078,3057
3,150,20,75,10,7,-4.567954438949673,-37.63238874661536,58.304794520547944,1168
3,150,20,75,10,10,-9.363806984349644,-46.84045934957968,58.234992303745514,1949
3,150,20,75,10,15,-16.656392831899847,-52.36744119820765,58.740316604917474,2969
3,150,20,75,20,7,-31.99660285324987,-46.401339687970136,59.979633401221996,982
3,150,20,75,20,10,-13.815239947799862,-47.78169820465714,60.385310054184224,1661
3,150,20,75,20,15,-18.87808690769982,-48.934654430849825,59.23022095509622,2806
3,150,20,75,30,7,-5.367164939899816,-41.82390647895938,60.27713625866051,866
3,150,20,75,30,10,-8.364916274999823,-47.34451565300407,60.20874103065884,1533
3,150,20,75,30,15,-13.368707189249818,-48.44705646938512,59.408284023668635,2535
3,150,20,80,10,7,0.3789305020002187,-47.51076515393259,57.60122230710466,1309
3,150,20,80,10,10,0.26306752565010694,-46.24615670443362,57.39732805541811,2021
3,150,20,80,10,15,-6.509831128699695,-46.692960437201904,57.12305025996534,2885
3,150,20,80,20,7,8.59554232880011,-48.63828848153263,58.62457722660653,887
3,150,20,80,20,10,-7.163132606999789,-43.037147831739006,58.88093689004555,1537
3,150,20,80,20,15,-3.4997691165499667,-49.78224250030873,59.21619293712317,2322
3,150,20,80,30,7,-13.59758358154991,-52.3087921449825,58.061420345489445,1042
3,150,20,80,30,10,-5.715158453199831,-41.654504120370746,58.445945945945944,1480
3,150,20,80,30,15,-2.958673536649792,-47.906472482947144,59.17553191489362,2256
3,150,25,70,10,7,-20.052781148699793,-49.81864531570865,58.39028094153379,1317
3,150,25,70,10,10,-12.069274134499775,-51.92727051907296,59.08163265306122,1960
3,150,25,70,10,15,-17.43724005714965,-52.504625820748494,59.69969969969971,3330
3,150,25,70,20,7,-13.225385264249912,-49.70294433359167,59.62897526501767,1132
3,150,25,70,20,10,-15.14864379649985,-51.12270244654821,59.90675990675991,1716
3,150,25,70,20,15,-6.063180941499824,-51.45810934584857,60.311547578733496,2953
3,150,25,70,30,7,-14.927001517299788,-50.99613273185825,59.74842767295597,1113
3,150,25,70,30,10,-16.043172250199824,-50.8755350712757,60.329605650382575,1699
3,150,25,70,30,15,-4.357370181949872,-50.40455093955215,60.585432266848194,2938
3,150,25,75,10,7,-4.175604093249707,-40.931292478871164,58.39727195225917,1173
3,150,25,75,10,10,-6.1523819294497795,-47.220824943037954,58.779011099899094,1982
