종목코드,종목명,현재가,대비,등락률,거래대금(원),상장시가총액(원)
089980,상아프론테크,"22,200","-100","0.45","1,804,174,700","354,956,621,400"
006730,서부T&D,"7,300","100","1.39","829,036,450","449,411,659,300"
046890,서울반도체,"10,520","360","3.54","4,842,405,180","613,372,808,000"
178320,서진시스템,"18,310","170","0.94","6,278,700,370","688,101,555,020"
015750,성우하이텍,"9,500","20","0.21","6,948,627,710","760,000,000,000"
365340,성일하이텍,"106,400","-2,700","2.47","6,582,531,400","1,281,314,126,400"
108860,셀바스AI,"20,800","1,080","5.48","15,973,066,950","559,827,632,000"
068760,셀트리온제약,"119,800","27,600","29.93","558,392,181,100","4,745,307,111,400"
357780,솔브레인,"309,000","5,000","1.64","10,168,637,000","2,403,576,894,000"
036830,솔브레인홀딩스,"44,350","0","0.00","6,986,389,950","929,755,883,600"
253450,스튜디오드래곤,"52,300","800","1.55","2,901,881,400","1,572,059,445,400"
215600,신라젠,"6,030","0","0.00","5,545,668,470","620,288,763,750"
222800,심텍,"42,200","3,700","9.61","85,475,508,700","1,344,244,834,600"
222080,씨아이에스,"11,190","190","1.73","4,392,234,990","786,182,678,280"
096530,씨젠,"23,000","100","0.44","4,746,519,550","1,201,197,862,000"
025980,아난티,"6,600","70","1.07","3,025,398,050","604,754,554,800"
099190,아이센스,"26,900","-1,700","5.94","20,068,359,000","740,241,543,700"
084850,아이티엠반도체,"27,800","2,050","7.96","7,688,964,950","630,585,565,200"
067160,아프리카TV,"84,700","-900","1.05","18,141,058,800","973,606,764,900"
053800,안랩,"68,900","0","0.00","2,244,729,700","689,954,609,500"
196170,알테오젠,"91,500","-7,000","7.11","182,706,805,500","4,774,879,737,000"
101490,에스앤에스텍,"46,500","1,200","2.65","11,459,489,800","997,492,285,500"
056190,에스에프에이,"30,750","350","1.15","3,185,222,900","1,104,194,370,000"
041510,에스엠,"93,300","1,200","1.30","14,538,243,100","2,223,423,063,300"
052020,에스티큐브,"11,610","-270","2.27","5,171,011,350","537,293,396,610"
237690,에스티팜,"67,900","100","0.15","7,231,639,000","1,277,115,822,500"
058610,에스피지,"36,100","100","0.28","12,678,635,100","800,602,696,000"
298380,에이비엘바이오,"24,100","-500","2.03","32,731,101,600","1,154,210,189,900"
230240,에치에프알,"17,650","260","1.50","1,757,189,960","238,081,308,900"
086520,에코프로,"638,000","-9,000","1.39","161,008,130,000","16,988,452,184,000"
247540,에코프로비엠,"283,500","-4,500","1.56","126,103,032,000","27,726,681,024,000"
383310,에코프로에이치엔,"67,400","-1,400","2.03","5,535,296,700","1,031,552,416,800"
036810,에프에스티,"24,800","150","0.61","4,777,524,800","539,568,367,200"
182400,엔케이맥스,"6,480","250","4.01","5,553,854,830","268,503,355,440"
348370,엔켐,"83,100","3,600","4.53","42,559,953,700","1,352,209,266,300"
290650,엘앤씨바이오,"29,150","150","0.52","2,652,803,100","661,264,572,650"
066970,엘앤에프,"205,500","1,500","0.74","184,673,306,500","7,448,928,037,500"
058970,엠로,"72,000","3,000","4.35","9,692,657,600","807,272,640,000"
039200,오스코텍,"23,000","-50","0.22","4,085,055,100","873,631,034,000"
122870,와이지엔터테인먼트,"47,550","-3,350","6.58","45,439,005,600","888,263,908,950"
041190,우리기술투자,"6,810","370","5.75","42,647,347,890","572,040,000,000"
240810,원익IPS,"34,850","900","2.65","11,389,088,250","1,710,573,949,850"
074600,원익QnC,"32,200","3,500","12.20","65,534,828,400","846,473,600,000"
336570,원텍,"9,270","-60","0.64","7,623,175,200","817,372,192,050"
112040,위메이드,"61,100","200","0.33","23,184,375,200","2,064,994,378,200"
086390,유니테스트,"13,670","280","2.09","1,633,624,900","288,903,502,420"
084370,유진테크,"41,250","450","1.10","7,748,988,350","945,286,732,500"
372170,윤성에프앤씨,"108,200","-4,800","4.25","8,434,356,600","863,332,993,600"
272290,이녹스첨단소재,"32,200","200","0.62","3,605,994,250","650,493,387,600"
091120,이엠텍,"42,050","-1,300","3.00","4,064,597,750","720,439,958,800"
039030,이오테크닉스,"152,600","-300","0.20","13,483,686,300","1,879,963,330,000"
294090,이오플로우,"4,490","315","7.54","8,087,835,465","136,570,924,630"
049070,인탑스,"27,150","150","0.56","2,226,044,750","466,980,000,000"
189300,인텔리안테크,"75,100","2,600","3.59","16,540,548,300","806,073,383,400"
095700,제넥신,"10,330","430","4.34","5,327,047,030","428,804,436,020"
287410,제이시스메디칼,"10,530","40","0.38","4,243,033,280","805,222,834,650"
204270,제이앤티씨,"12,180","160","1.33","1,923,075,450","704,594,315,880"
418550,제이오,"27,850","450","1.64","4,046,919,600","879,106,778,050"
082270,젬백스,"13,930","650","4.89","2,748,089,330","557,118,843,820"
036930,주성엔지니어링,"33,400","-800","2.34","23,611,117,950","1,611,523,680,800"
144510,지씨셀,"45,500","0","0.00","6,300,534,500","718,915,652,000"
085660,차바이오텍,"19,760","170","0.87","11,113,870,560","1,112,773,393,680"
278280,천보,"109,700","-500","0.45","3,824,553,000","1,097,000,000,000"
016790,카나리아바이오,"5,290","140","2.72","14,793,340,880","952,486,527,560"
293490,카카오게임즈,"26,150","300","1.16","5,454,283,550","2,157,880,845,600"
119860,커넥트웨이브,"16,380","1,060","6.92","13,262,288,060","765,718,857,540"
078340,컴투스,"48,200","-1,050","2.13","2,252,729,350","613,959,791,000"
214370,케어젠,"27,850","350","1.27","1,933,369,000","1,495,962,750,000"
032500,케이엠더블유,"12,700","310","2.50","1,880,784,960","505,725,214,100"
183300,코미코,"68,200","3,700","5.74","8,806,416,600","713,418,648,800"
041960,코미팜,"4,230","40","0.95","488,124,870","298,656,882,720"
033290,코웰패션,"-","0","0.00","0","507,106,340,820"
200130,콜마비앤에이치,"17,740","-200","1.11","1,046,458,580","524,102,718,920"
060280,큐렉소,"18,590","-20","0.11","11,657,368,360","761,371,854,100"
214150,클래시스,"37,650","-100","0.26","4,449,058,350","2,438,842,830,300"
360070,탑머티리얼,"59,300","-1,100","1.82","1,943,280,800","473,471,539,900"
095610,테스,"20,750","650","3.23","2,225,756,750","410,190,689,500"
064760,티씨케이,"117,300","6,000","5.39","6,360,570,800","1,369,477,500,000"
131290,티에스이,"51,400","1,950","3.94","8,010,134,200","568,557,450,600"
425040,티이엠씨,"25,100","-700","2.71","8,816,292,850","266,715,461,400"
034230,파라다이스,"13,440","120","0.90","3,803,138,760","1,233,241,968,000"
214450,파마리서치,"110,600","1,100","1.00","5,706,262,300","1,141,438,783,800"
140860,파크시스템스,"182,600","9,100","5.24","12,592,158,700","1,271,984,113,400"
091700,파트론,"8,270","130","1.60","1,305,420,490","487,253,629,780"
263750,펄어비스,"38,600","-150","0.39","5,375,839,050","2,479,967,203,000"
009520,포스코엠텍,"28,750","-650","2.21","80,635,205,700","1,197,227,711,250"
053610,프로텍,"46,000","350","0.77","2,573,477,900","506,000,000,000"
319660,피에스케이,"21,750","700","3.33","7,740,291,000","630,026,029,500"
137400,피엔티,"49,450","-950","1.88","7,422,080,300","1,124,552,241,100"
299030,하나기술,"68,500","-300","0.44","4,619,428,100","559,001,579,500"
067310,하나마이크론,"29,900","750","2.57","60,794,247,500","1,434,597,634,600"
166090,하나머티리얼즈,"55,400","5,200","10.36","20,080,087,550","1,094,298,139,600"
003380,하림지주,"7,950","180","2.32","6,371,257,240","890,444,686,950"
101670,하이드로리튬,"8,410","1,060","14.42","92,930,971,710","328,329,225,760"
025770,한국정보통신,"9,590","100","1.05","493,837,810","359,090,558,890"
030520,한글과컴퓨터,"14,580","310","2.17","1,983,346,930","352,540,667,520"
048410,현대바이오,"26,200","100","0.38","7,277,654,250","1,043,022,209,600"
145020,휴젤,"152,800","3,400","2.28","8,138,335,100","1,892,497,524,000"
