RSI_W,SMA_W,Buy,Sell,Hold,Pos,Ret,MDD,WR,Trades
4,70,20,80,10,10,-69.67085022774974,-82.2627209278675,52.54177035193743,2813
4,70,20,80,15,3,-65.29118080524977,-77.45200194357226,55.96816976127321,754
4,70,20,80,15,5,-57.41198910569973,-69.837845826827,56.45549318364074,1247
4,70,20,80,15,7,-58.73633984654973,-72.42631043633908,56.25724217844728,1726
4,70,20,80,15,10,-62.85022058689973,-75.45804267227668,55.05093378607809,2356
4,70,20,80,20,3,-82.14225253984988,-86.30160359273006,56.8081991215227,683
4,70,20,80,20,5,-49.699487718199656,-76.20962613659954,58.77659574468085,1128
4,70,20,80,20,7,-37.40099768224977,-65.86797854768469,58.09768637532133,1556
4,70,20,80,20,10,-39.521242176549706,-61.93660094005794,57.24169741697417,2168
4,70,20,80,25,3,-58.26437451464983,-76.04372974682855,59.034267912772584,642
4,70,20,80,25,5,-63.60221308974984,-76.56561263530625,58.87939221272555,1053
4,70,20,80,25,7,-47.86695654929963,-73.52976768050702,58.02047781569966,1465
4,70,20,80,25,10,-49.971520308499805,-67.25107066593017,56.81596884128529,2054
4,70,20,80,30,3,-48.08405497889974,-65.97134805721396,58.038585209003216,622
4,70,20,80,30,5,-27.073568772449796,-61.697590326852,59.78578383641675,1027
4,70,20,80,30,7,-13.492794053849778,-61.138511868134536,59.759547383309766,1414
4,70,20,80,30,10,-36.813438622499795,-59.79597531410194,57.41772151898734,1975
4,70,20,80,40,3,-61.18247519999973,-70.45554751646121,59.277504105090316,609
4,70,20,80,40,5,-35.907418817049596,-64.35573815102605,59.384309831181724,1007
4,70,20,80,40,7,-20.523001000549613,-69.13130574643834,59.36599423631124,1388
4,70,20,80,40,10,-27.39361326339962,-54.58892434743593,57.30511099638617,1937
4,70,22,70,10,3,-83.9052202890498,-87.83277880858914,56.70391061452514,1074
4,70,22,70,10,5,-59.436999151299744,-69.1883512405322,57.39577384351799,1751
4,70,22,70,10,7,-78.53894397544971,-83.07623039698346,55.97779675491034,2342
4,70,22,70,10,10,-75.11762532709965,-81.46060821078466,55.4858934169279,3190
4,70,22,70,15,3,-77.10847661269969,-84.22104722149496,57.71739130434783,920
4,70,22,70,15,5,-69.63600529924967,-77.09648341271277,57.237276933245205,1513
4,70,22,70,15,7,-75.71090426404965,-82.80468380654912,57.53891050583657,2056
4,70,22,70,15,10,-68.45703136594966,-77.13219767746556,57.32620320855615,2805
4,70,22,70,20,3,-66.6251560670997,-73.69251718142134,57.87671232876712,876
4,70,22,70,20,5,-62.42683180944961,-75.15255649891645,58.245614035087726,1425
4,70,22,70,20,7,-54.93598198159978,-72.59104261620311,59.48979591836735,1960
4,70,22,70,20,10,-65.81328862269977,-73.9298709351112,57.413010590015126,2644
4,70,22,70,25,3,-65.49595877574961,-76.80608844598537,59.29824561403508,855
4,70,22,70,25,5,-63.714088370099645,-76.0508864095997,58.924731182795696,1395
4,70,22,70,25,7,-62.40446509084976,-75.89716783064408,59.01898734177215,1896
4,70,22,70,25,10,-59.68420281584977,-69.63833669397374,58.33011209895632,2587
4,70,22,70,30,3,-77.03432098264975,-83.42953865138631,58.44311377245509,835
4,70,22,70,30,5,-68.62118403894979,-78.18113686822063,58.65102639296188,1364
4,70,22,70,30,7,-63.47160896624962,-77.56845465770503,58.633674018289405,1859
4,70,22,70,30,10,-58.90562597379962,-68.17010342732746,58.3008573655495,2566
4,70,22,70,40,3,-75.9331620030496,-84.59517208314759,59.17874396135265,828
4,70,22,70,40,5,-62.301082770699665,-79.25783518864031,58.684405025868436,1353
4,70,22,70,40,7,-60.60380441764956,-77.22344283996804,59.18699186991871,1845
4,70,22,70,40,10,-60.36840747504969,-69.72648407527281,58.45849802371541,2530
4,70,22,72,10,3,-73.74463376239966,-83.37130931761267,55.56631171345595,1033
4,70,22,72,10,5,-67.78115308569971,-74.68028418746403,56.19103773584906,1696
4,70,22,72,10,7,-77.64234694814978,-82.29610013633473,55.249343832021005,2286
4,70,22,72,10,10,-66.80136243539958,-77.3740244411151,55.086928525434644,3106
4,70,22,72,15,3,-76.48766673104976,-84.80201574351723,57.7354260089686,892
4,70,22,72,15,5,-83.33352873594976,-87.77951955872997,56.10766045548654,1449
4,70,22,72,15,7,-77.0141101460498,-81.4769357542408,57.221664994984955,1994
4,70,22,72,15,10,-74.08086421739979,-79.71147942821615,56.92251193536541,2723
4,70,22,72,20,3,-64.73004499589975,-78.27725575099666,58.17307692307693,832
4,70,22,72,20,5,-83.10659947559965,-86.2176459751227,56.83345780433159,1339
4,70,22,72,20,7,-62.50946045889976,-75.64845894601198,58.57988165680473,1859
4,70,22,72,20,10,-63.77704157264963,-71.2863258416235,57.38546603475514,2532
4,70,22,72,25,3,-62.7925355778497,-77.67864896193227,59.10780669144982,807
4,70,22,72,25,5,-76.4730023729998,-80.47389369081455,57.90273556231003,1316
4,70,22,72,25,7,-68.3889573135499,-74.84338510106745,58.291457286432156,1791
4,70,22,72,25,10,-59.81033052559967,-71.15906520675904,58.078958078958074,2457
4,70,22,72,30,3,-71.73077254454957,-82.1940030564444,58.396946564885496,786
4,70,22,72,30,5,-76.76237886509979,-81.47613627977816,57.54495699765442,1279
4,70,22,72,30,7,-66.64168004559976,-75.69271888341305,58.17142857142857,1750
4,70,22,72,30,10,-60.90154769459978,-72.1518452996497,58.08309337721103,2431
4,70,22,72,40,3,-70.82452516514954,-83.13671453990239,58.83870967741935,775
4,70,22,72,40,5,-80.21076114074968,-83.91152631297545,57.450199203187246,1255
4,70,22,72,40,7,-60.732094911499665,-71.60719061220429,58.22784810126582,1738
4,70,22,72,40,10,-59.92223169954971,-73.38180835570002,58.15307820299501,2404
4,70,22,74,10,3,-80.83458715929972,-87.67904513008521,55.23715415019763,1012
4,70,22,74,10,5,-78.34320616999976,-83.13946217519282,55.03922751961377,1657
4,70,22,74,10,7,-73.70178995614978,-79.69189945633747,54.84014209591474,2252
4,70,22,74,10,10,-58.793399728399606,-74.09695372830005,54.93141737426519,3062
4,70,22,74,15,3,-83.70287016359981,-88.45631904253031,57.95053003533569,849
4,70,22,74,15,5,-78.14195915504978,-85.51408833141737,56.83607730851825,1397
4,70,22,74,15,7,-80.82525068479976,-86.1950233732465,56.91987513007284,1922
4,70,22,74,15,10,-54.32744566094967,-71.72604854989852,57.77115169586284,2683
4,70,22,74,20,3,-66.36368842484973,-78.24877930615733,58.59473023839398,797
4,70,22,74,20,5,-43.121631944399674,-59.711666138682794,58.530986993114,1307
4,70,22,74,20,7,-64.06508098334973,-74.51478832906623,57.67937219730942,1784
4,70,22,74,20,10,-64.85321151874955,-73.18442027287563,57.154504688136974,2453
4,70,22,74,25,3,-66.70739347499963,-78.69457277333962,59.39553219448095,761
4,70,22,74,25,5,-57.67380719894967,-74.32584111250662,59.123505976095615,1255
4,70,22,74,25,7,-60.24031746194968,-71.32091540952058,58.028985507246375,1725
4,70,22,74,25,10,-53.18208645899981,-68.16000985171551,58.13366960907944,2379
4,70,22,74,30,3,-77.8763259234997,-82.56097400042012,58.276333789329684,731
4,70,22,74,30,5,-52.27703858549979,-70.35375181554659,58.70809484873263,1223
4,70,22,74,30,7,-55.32687517219972,-70.23147114570374,58.34818775995247,1683
4,70,22,74,30,10,-46.365739475149795,-65.99046711808042,58.43656557026912,2341
4,70,22,74,40,3,-73.65593116149967,-80.8545133100558,58.88888888888889,720
4,70,22,74,40,5,-60.423912029049774,-76.12319118598585,58.65224625623961,1202
4,70,22,74,40,7,-54.15890643004961,-69.19487487135757,58.44311377245509,1670
4,70,22,74,40,10,-50.79031597959973,-65.73857589066513,58.30082358040746,2307
4,70,22,76,10,3,-79.54414652784976,-80.77529774614547,54.453441295546554,988
4,70,22,76,10,5,-76.76527055414975,-83.05086751618256,54.2910447761194,1608
4,70,22,76,10,7,-77.75368483034977,-80.6477863385199,53.82862351868732,2194
4,70,22,76,10,10,-66.25072642134955,-76.67148778734177,54.13181666109067,2989
4,70,22,76,15,3,-77.68934321224985,-82.0720133346351,56.53753026634383,826
4,70,22,76,15,5,-66.0776334335496,-79.94819085673151,57.2901325478645,1358
4,70,22,76,15,7,-72.58606130319973,-81.3824321000242,55.98705501618123,1854
4,70,22,76,15,10,-67.69007135424978,-75.70796849995959,55.97656250000001,2560
4,70,22,76,20,3,-76.89617276099972,-80.74171162557077,57.77777777777777,765
4,70,22,76,20,5,-49.92363963554972,-69.69026096216521,57.886309047237795,1249
4,70,22,76,20,7,-59.31274126089969,-73.53858115255848,56.850117096018735,1708
4,70,22,76,20,10,-51.812386368599746,-68.68786879519881,57.299578059071735,2370
4,70,22,76,25,3,-71.77550587969968,-78.83030881399917,58.448753462603875,722
4,70,22,76,25,5,-62.29291659274979,-77.52190562961161,57.88135593220339,1180
4,70,22,76,25,7,-59.853127618699595,-72.59112636348986,56.983930778739186,1618
4,70,22,76,25,10,-66.3246004886498,-73.7448816477818,57.06690296854231,2257
4,70,22,76,30,3,-63.79539247449969,-68.91120890716397,58.262108262108256,702
4,70,22,76,30,5,-55.760747804699704,-70.39056941150845,57.773851590106005,1132
4,70,22,76,30,7,-60.35700169529981,-71.02910592457705,56.978233034571055,1562
4,70,22,76,30,10,-59.41207726314983,-68.34177164701075,57.43519781718963,2199
4,70,22,76,40,3,-56.74688156709966,-69.77452168817992,58.139534883720934,688
4,70,22,76,40,5,-48.18661861569959,-70.75143798184797,57.80553077609277,1121
4,70,22,76,40,7,-64.32851794564975,-76.73336331082226,56.827048114434334,1538
4,70,22,76,40,10,-58.20386054909976,-67.32613959018676,57.29553903345725,2152
4,70,22,78,10,3,-81.71163939354975,-84.50692621834907,54.43298969072165,970
4,70,22,78,10,5,-81.96366528184981,-86.28062644130928,52.783109404990405,1563
4,70,22,78,10,7,-75.89809807514986,-83.00957161787103,53.11767463666198,2133
4,70,22,78,10,10,-71.89058166789965,-80.98406793784248,52.937111264685555,2894
4,70,22,78,15,3,-82.6866260784998,-86.78738266255573,56.83269476372924,783
4,70,22,78,15,5,-81.64186294499976,-86.17563917163133,56.56565656565656,1287
4,70,22,78,15,7,-72.66686728104968,-82.4058376428924,56.59001682557487,1783
4,70,22,78,15,10,-70.98390047699982,-77.62425989493944,55.41037158023683,2449
4,70,22,78,20,3,-69.6663967427997,-78.04663604719924,58.18181818181818,715
4,70,22,78,20,5,-40.86481414739974,-58.759137645451545,59.262510974539076,1139
4,70,22,78,20,7,-61.22180680629976,-70.84574322592863,57.73195876288659,1552
4,70,22,78,20,10,-58.99858206559983,-68.57467679859181,56.31868131868132,2184
4,70,22,78,25,3,-39.28881730384985,-69.86206672593136,60.610465116279066,688
4,70,22,78,25,5,-59.62244050034966,-74.42575477923363,58.97674418604652,1075
4,70,22,78,25,7,-53.34474091719967,-70.80132721019991,58.42318059299192,1484
4,70,22,78,25,10,-55.89950290764969,-68.96031276508516,57.05433746425167,2098
4,70,22,78,30,3,-52.68076444719975,-75.47451139326553,58.705701078582436,649
4,70,22,78,30,5,-26.092505489349595,-61.42323741621452,59.787849566055925,1037
4,70,22,78,30,7,-44.72474471924976,-65.3297496704032,58.20584144645341,1438
4,70,22,78,30,10,-51.447558822599625,-66.86079478750997,57.01711491442543,2045
4,70,22,78,40,3,-41.87143360564968,-66.7649499953986,60.031104199066874,643
4,70,22,78,40,5,-8.297833436149638,-62.35385719132077,59.34489402697495,1038
4,70,22,78,40,7,-47.99561774064972,-68.90292560234609,58.23863636363637,1408
4,70,22,78,40,10,-55.23753171989962,-67.06694165240307,57.0074812967581,2005
4,70,22,80,10,3,-79.6427052694998,-83.48971628371594,53.01587301587302,945
4,70,22,80,10,5,-81.03736337914975,-84.70410035710343,50.98684210526315,1520
4,70,22,80,10,7,-71.81398623579973,-79.15284491843067,52.460582895365505,2093
4,70,22,80,10,10,-76.16454052029974,-83.9843183076348,51.9690576652602,2844
4,70,22,80,15,3,-74.14983304429983,-83.09809186343784,56.14266842800528,757
4,70,22,80,15,5,-50.06012751049984,-63.72031795810018,56.76751592356688,1256
4,70,22,80,15,7,-65.60512406369978,-79.19560122734582,56.087709174841315,1733
4,70,22,80,15,10,-62.57254128979979,-74.43451226618262,55.303983228511534,2385
4,70,22,80,20,3,-75.68554398769977,-85.31385014972632,57.64192139737992,687
4,70,22,80,20,5,-23.369451506549687,-55.674829789014765,59.48670944087993,1091
4,70,22,80,20,7,-30.800662534749755,-58.92239143699876,58.4381204500331,1511
4,70,22,80,20,10,-59.50628767709978,-70.25907905642813,56.306093528578174,2117
4,70,22,80,25,3,-52.48568710429966,-77.0477795802512,59.3167701863354,644
4,70,22,80,25,5,-46.09903550129969,-66.35416909450034,59.86328125,1024
4,70,22,80,25,7,-42.043617188299635,-65.07594915025989,57.920792079207914,1414
4,70,22,80,25,10,-50.141481823649706,-62.8821658493834,56.873449131513645,2015
4,70,22,80,30,3,-44.32457278659969,-66.99141891570342,58.90850722311396,623
4,70,22,80,30,5,1.2206844755504376,-52.56130132070037,60.42296072507553,993
4,70,22,80,30,7,-15.812287457649788,-56.76052691313021,59.199999999999996,1375
4,70,22,80,30,10,-38.5844493195498,-63.3616893848032,57.231085949562534,1943
4,70,22,80,40,3,-50.39410896319971,-66.45089250006798,59.60912052117264,614
4,70,22,80,40,5,-26.184209431199832,-61.91046506391207,59.23632610939112,969
4,70,22,80,40,7,-13.158384759849595,-59.69023025806609,58.22222222222222,1350
4,70,22,80,40,10,-27.54387180039968,-61.05543433586993,57.67829255596044,1921
4,70,24,70,10,3,-81.64615195629972,-86.87082644103532,56.602031394275166,1083
4,70,24,70,10,5,-76.5653993424997,-81.37369260553098,56.8271954674221,1765
4,70,24,70,10,7,-77.36889726464966,-83.63243328787892,56.105749055812005,2383
4,70,24,70,10,10,-79.68862813904971,-84.51363587458486,54.92565055762082,3228
4,70,24,70,15,3,-75.37202810744978,-85.19725394939124,58.019375672766415,929
4,70,24,70,15,5,-78.07090220444975,-82.218568528916,56.919060052219315,1532
4,70,24,70,15,7,-78.4693704220997,-84.96888282654741,56.334622823984525,2068
4,70,24,70,15,10,-73.82848396849975,-79.72805569822644,56.83579985905567,2838
4,70,24,70,20,3,-69.53242742564983,-78.10344887972684,58.66364665911665,883
4,70,24,70,20,5,-77.48155572454972,-83.36414176385367,57.71905424200278,1438
4,70,24,70,20,7,-63.609305102199734,-76.74717116278292,58.42131724484666,1989
4,70,24,70,20,10,-66.6240973713998,-75.57810528338386,58.07166605097894,2707
4,70,24,70,25,3,-59.146724159299644,-75.72479922889373,59.559675550405565,863
4,70,24,70,25,5,-74.16926061569973,-82.22103179330341,58.66477272727273,1408
4,70,24,70,25,7,-67.55464154409971,-79.7334653344673,58.4070796460177,1921
4,70,24,70,25,10,-63.90001110084984,-76.0746845562104,58.41209829867675,2645
4,70,24,70,30,3,-73.87673750004964,-82.17064824620208,58.95610913404508,843
4,70,24,70,30,5,-76.26986896189972,-82.9255356211816,58.127721335268504,1378
4,70,24,70,30,7,-71.77127629719978,-82.42048946193623,58.04046858359957,1878
4,70,24,70,30,10,-58.779450898749765,-73.57276654337625,58.57852502865877,2617
4,70,24,70,40,3,-69.35647007439977,-81.98881664671997,59.785202863961814,838
4,70,24,70,40,5,-71.59036065399968,-81.22951597057227,58.46715328467154,1370
4,70,24,70,40,7,-66.43548809894958,-80.85368705831227,58.64661654135338,1862
4,70,24,70,40,10,-61.23060969489982,-74.00206636019739,58.41085271317829,2580
4,70,24,72,10,3,-77.7421704376497,-82.59767597986335,55.22531160115053,1043
4,70,24,72,10,5,-67.68495442334972,-74.65876941252971,56.08187134502924,1710
4,70,24,72,10,7,-77.83870984469978,-83.27507424352906,54.52185201211597,2311
4,70,24,72,10,10,-62.10978067224961,-72.31542640671528,55.01741057296613,3159
4,70,24,72,15,3,-79.86737300734977,-84.51594872056315,57.55879059350504,893
4,70,24,72,15,5,-83.81374070834978,-86.99108784804483,55.964553510565786,1467
4,70,24,72,15,7,-82.21796269309989,-86.62130551788944,56.38085742771685,2006
4,70,24,72,15,10,-68.60907433134975,-78.20593590312244,57.21482547679021,2779
4,70,24,72,20,3,-65.99891529179973,-76.68609817829379,58.56287425149701,835
4,70,24,72,20,5,-83.98288319134977,-87.18120644415654,56.82656826568265,1355
4,70,24,72,20,7,-70.49819105444975,-79.11013040099405,58.30218900160171,1873
4,70,24,72,20,10,-66.25276264799986,-76.33270341135011,57.81916957702755,2577
4,70,24,72,25,3,-69.30707813989963,-78.36129702423726,58.582089552238806,804
4,70,24,72,25,5,-77.37352671334983,-82.34049744884531,58.144796380090504,1326
4,70,24,72,25,7,-73.84041006064973,-79.70379164796715,57.516703786191535,1796
4,70,24,72,25,10,-60.511958406849764,-73.2341654288197,57.96,2500
4,70,24,72,30,3,-75.03541679739986,-80.9911750737521,58.31202046035806,782
4,70,24,72,30,5,-82.63702281604981,-84.3664241028084,57.54276827371695,1286
4,70,24,72,30,7,-66.44666633884981,-75.69086269507072,57.67284991568297,1779
4,70,24,72,30,10,-61.06791845874988,-75.86042517080229,58.471492114840274,2473
4,70,24,72,40,3,-67.06932583839969,-77.10938645760663,59.02061855670103,776
4,70,24,72,40,5,-84.41258750044966,-86.62664005089252,57.51582278481012,1264
4,70,24,72,40,7,-70.0339069822498,-77.9086732016967,57.48571428571429,1750
4,70,24,72,40,10,-62.67573867074957,-76.34179185632514,58.496732026143796,2448
4,70,24,74,10,3,-83.56238942939976,-88.02390620019108,55.26057030481809,1017
4,70,24,74,10,5,-81.61306015644972,-85.55454336836435,54.70905818836233,1667
4,70,24,74,10,7,-71.21817970314972,-78.36663196645642,54.77342718873736,2273
4,70,24,74,10,10,-74.10051337674975,-81.00208164932359,54.141153722204315,3103
4,70,24,74,15,3,-70.28351444204982,-80.78628244558071,58.76887340301974,861
4,70,24,74,15,5,-78.87606247594978,-84.30066192113348,56.6145092460882,1406
4,70,24,74,15,7,-80.16808265399979,-86.97058533303932,56.996412096360835,1951
4,70,24,74,15,10,-54.16908042149977,-69.70983815636541,57.77450257921887,2714
4,70,24,74,20,3,-58.83548792524971,-76.34405956279022,58.82352941176471,799
4,70,24,74,20,5,-60.22893734194968,-72.10675175234692,57.88271134805788,1313
4,70,24,74,20,7,-67.01046184224982,-77.92572184018644,57.65616362631288,1809
4,70,24,74,20,10,-62.21601473359979,-75.21625974854267,57.69077107471035,2503
4,70,24,74,25,3,-52.1112372339497,-71.04792397453394,59.97392438070405,767
4,70,24,74,25,5,-64.98271135729958,-77.7591400981117,58.63166268894192,1257
4,70,24,74,25,7,-65.07680430714973,-77.93526967742248,58.294930875576036,1736
4,70,24,74,25,10,-51.98465852744978,-70.97444692815918,58.196046128500825,2428
4,70,24,74,30,3,-71.54961955459974,-80.52514593337314,58.42391304347826,736
4,70,24,74,30,5,-64.38077640714971,-71.5129994357841,58.272208638956805,1227
4,70,24,74,30,7,-63.379780505999726,-77.52389279224575,58.02833530106257,1694
4,70,24,74,30,10,-47.96540884894965,-68.96722730816748,58.532494758909856,2385
4,70,24,74,40,3,-68.1533230928997,-78.19610581300613,58.34482758620689,725
4,70,24,74,40,5,-74.83954397149985,-78.05437324505658,58.16072908036454,1207
4,70,24,74,40,7,-57.06408871349979,-73.29186171479896,58.41760856632957,1681
4,70,24,74,40,10,-46.29035861179981,-68.32408142417064,58.58414582450191,2359
4,70,24,76,10,3,-77.76493837809974,-79.32289840011416,55.28942115768463,1002
4,70,24,76,10,5,-82.0869978062998,-85.49921470642214,53.366275478690554,1619
4,70,24,76,10,7,-80.44471505709971,-84.0304331135901,53.10376076121431,2207
4,70,24,76,10,10,-61.43947620324972,-75.90204941566725,54.767403497195644,3031
4,70,24,76,15,3,-86.41219145899987,-90.08853284667374,55.932203389830505,826
4,70,24,76,15,5,-68.68775625739976,-80.74159359547883,56.470588235294116,1360
4,70,24,76,15,7,-83.30817680919976,-88.18527947980503,55.107526881720425,1860
4,70,24,76,15,10,-68.64576396319964,-75.14476633761798,56.40432098765432,2592
4,70,24,76,20,3,-73.88158856299974,-81.10384835896217,57.124183006535944,765
4,70,24,76,20,5,-68.1124338156998,-77.42618302333749,57.29083665338646,1255
4,70,24,76,20,7,-72.52966356274977,-80.09443324678816,55.86690017513135,1713
4,70,24,76,20,10,-59.53837214539981,-72.12400787667337,57.25,2400
4,70,24,76,25,3,-78.34282098654974,-84.96257952677422,57.74058577405857,717
4,70,24,76,25,5,-61.51820652924967,-75.082574283775,57.67284991568297,1186
4,70,24,76,25,7,-66.35240248804976,-78.30075843729367,56.78175092478421,1622
4,70,24,76,25,10,-56.81771535839978,-68.07087381594157,57.82871972318338,2312
4,70,24,76,30,3,-72.04666201059975,-75.6426081461766,58.4045584045584,702
4,70,24,76,30,5,-62.28211751794974,-71.3360584967426,58.15789473684211,1140
4,70,24,76,30,7,-71.69862127764979,-79.69161571153069,56.30573248407643,1570
4,70,24,76,30,10,-69.23344033599986,-74.90020482110113,57.30387736699729,2218
4,70,24,76,40,3,-70.5237312953497,-77.8326005303338,57.84883720930233,688
4,70,24,76,40,5,-55.75345114074977,-72.85934736893974,57.67857142857142,1120
4,70,24,76,40,7,-70.9923566441497,-79.99864687906854,56.53298835705045,1546
4,70,24,76,40,10,-59.45297300639969,-67.32555089806289,57.72394881170019,2188
4,70,24,78,10,3,-87.52867696964984,-89.67193502458207,54.22680412371134,970
4,70,24,78,10,5,-87.8134204368498,-90.20974277662087,51.91570881226054,1566
4,70,24,78,10,7,-71.9345193923498,-79.2551475100467,53.27146171693735,2155
4,70,24,78,10,10,-77.39943570859977,-85.68851132348333,52.88919102651257,2942
4,70,24,78,15,3,-84.33031942669977,-89.09864787095835,56.61577608142494,786
4,70,24,78,15,5,-73.23662312369974,-81.20429908621107,56.465187452180565,1307
4,70,24,78,15,7,-82.09772131839976,-88.72425846157081,56.07580824972129,1794
4,70,24,78,15,10,-70.03701838789979,-78.81063885568851,55.662650602409634,2490
4,70,24,78,20,3,-75.38980586784976,-79.70346350565866,57.71905424200278,719
4,70,24,78,20,5,-51.05745695744969,-65.30361121481106,58.36985100788782,1141
4,70,24,78,20,7,-72.60936470539983,-80.84031097681597,56.53282345442957,1569
4,70,24,78,20,10,-56.768930671549825,-68.37423759045753,56.25847266154541,2213
4,70,24,78,25,3,-38.95583248509966,-63.64163984873461,59.85507246376811,690
4,70,24,78,25,5,-57.52049970159978,-74.45666980275949,58.611111111111114,1080
4,70,24,78,25,7,-52.91437805339978,-70.94061902360713,57.581830327321306,1497
4,70,24,78,25,10,-56.48970175414967,-70.30204628859661,56.71712393566698,2114
4,70,24,78,30,3,-57.726131791699764,-71.05332898541725,58.079268292682926,656
4,70,24,78,30,5,-45.459617854399646,-66.65472746020133,59.09090909090909,1034
4,70,24,78,30,7,-52.32211284319971,-70.49386712806977,57.29023383768913,1454
4,70,24,78,30,10,-50.63252987044976,-66.90149604858446,57.149781871061556,2063
4,70,24,78,40,3,-54.54397637539987,-69.22021649915133,59.630200308166415,649
4,70,24,78,40,5,-39.82580185819985,-67.47834423003955,58.260019550342136,1023
4,70,24,78,40,7,-52.22878738834974,-71.98258452842431,57.47368421052632,1425
4,70,24,78,40,10,-57.19979515484983,-68.4313499497997,56.65835411471322,2005
4,70,24,80,10,3,-78.18297749274981,-81.33729289980708,53.20041972717734,953
4,70,24,80,10,5,-88.25364499819983,-90.3821803692352,50.62132112491825,1529
4,70,24,80,10,7,-69.6220314055997,-77.64802988765031,51.65876777251185,2110
4,70,24,80,10,10,-81.52223157919983,-88.43615011503495,51.51199165797706,2877
4,70,24,80,15,3,-70.00934726224983,-81.03799555143429,56.05263157894736,760
4,70,24,80,15,5,-39.53679703699957,-57.03594636178815,57.00787401574803,1270
4,70,24,80,15,7,-72.92995253964985,-79.9867632167437,55.083285468121765,1741
4,70,24,80,15,10,-59.472765698899856,-73.39710404384283,55.376344086021504,2418
4,70,24,80,20,3,-81.88580766819977,-89.63100269065981,57.35080058224163,687
4,70,24,80,20,5,-58.17181272444979,-75.68785448565978,57.913998170173834,1093
4,70,24,80,20,7,-61.52368970434986,-75.7951869955646,57.28411338167436,1517
4,70,24,80,20,10,-57.94384184284974,-69.31587892114399,56.139534883720934,2150
4,70,24,80,25,3,-58.31956705819974,-75.93651675252865,59.50920245398773,652
4,70,24,80,25,5,-62.91444650779974,-73.51475660225273,59.12195121951219,1025
4,70,24,80,25,7,-52.187252874699766,-74.49103782245285,57.45276417074877,1429
4,70,24,80,25,10,-47.469953917649654,-67.64000901039505,56.40648011782032,2037
4,70,24,80,30,3,-51.1364127189498,-72.47243582376012,59.43396226415094,636
4,70,24,80,30,5,-24.036726795649766,-57.880624235944964,60.0802407221665,997
4,70,24,80,30,7,-28.31626744734984,-61.1931664785756,58.242556281771975,1377
4,70,24,80,30,10,-57.3111459848498,-70.14404665223644,56.45244215938303,1945
4,70,24,80,40,3,-60.20776969004973,-72.42116687527455,59.385113268608414,618
4,70,24,80,40,5,-39.261054611799615,-66.33271539877647,58.666666666666664,975
4,70,24,80,40,7,-54.11396002739982,-76.88654001729938,56.61218424962853,1346
4,70,24,80,40,10,-55.055972420049834,-70.04175452834184,56.20399579390115,1902
4,70,26,70,10,3,-75.9058725869497,-83.79565434724657,56.81610247026533,1093
4,70,26,70,10,5,-76.30629451169978,-81.21078335611122,57.03869882220975,1783
4,70,26,70,10,7,-75.1999978554498,-81.39671941926578,56.2655601659751,2410
4,70,26,70,10,10,-75.75121015999969,-81.21125426937516,55.40293040293041,3276
4,70,26,70,15,3,-78.69689533629972,-85.61952637761979,57.45140388768899,926
4,70,26,70,15,5,-82.48480238789976,-87.22917432562151,57.25439167208849,1537
4,70,26,70,15,7,-76.13224107469978,-84.17075015560471,57.2584483579248,2101
4,70,26,70,15,10,-62.29267141204976,-73.93497653740889,57.78773259820813,2902
4,70,26,70,20,3,-63.01165444109964,-71.7327664815732,57.98414496036241,883
4,70,26,70,20,5,-70.04983070604969,-78.42130562543514,57.96002756719504,1451
4,70,26,70,20,7,-65.92871463499968,-78.26623549886038,58.44155844155844,2002
4,70,26,70,20,10,-58.32907519449968,-70.75440783468272,58.45428156748912,2756
4,70,26,70,25,3,-62.9016102036497,-76.2494347551165,58.6527293844367,861
4,70,26,70,25,5,-68.61445375099977,-79.51621930751284,58.956276445698165,1418
4,70,26,70,25,7,-63.36357754789961,-77.5997331496998,59.04173106646059,1941
4,70,26,70,25,10,-57.8740946092497,-70.91928756083699,58.314690529455625,2682
4,70,26,70,30,3,-74.23382529614983,-81.16336407970671,58.35322195704057,838
4,70,26,70,30,5,-72.26166133069974,-80.55828170755521,58.57348703170029,1388
4,70,26,70,30,7,-69.14668100374975,-80.78920046296322,58.78947368421053,1900
4,70,26,70,30,10,-56.403572362149504,-71.80765209512285,58.59463543634303,2647
4,70,26,70,40,3,-71.63049730124959,-81.4863592599005,59.156626506024104,830
4,70,26,70,40,5,-63.65682798874977,-78.49444362018033,58.929862617498195,1383
4,70,26,70,40,7,-65.4740607876497,-80.26937048272288,59.12951167728237,1884
4,70,26,70,40,10,-61.692175077649736,-75.16152097687211,58.62595419847329,2620
4,70,26,72,10,3,-81.66154284914965,-85.63643201731766,54.666666666666664,1050
4,70,26,72,10,5,-68.44330646659971,-75.22280964222465,55.82750582750583,1716
4,70,26,72,10,7,-77.19915326759974,-82.02142324444259,54.86763450042699,2342
4,70,26,72,10,10,-64.80489070024967,-75.15346709208103,55.16169154228856,3216
4,70,26,72,15,3,-80.04913119974975,-84.66334420828858,57.38255033557047,894
4,70,26,72,15,5,-79.30538607969983,-85.22352133367778,56.44504748982361,1474
4,70,26,72,15,7,-79.0593652286498,-84.26309032332524,57.009345794392516,2033
4,70,26,72,15,10,-64.81682868824967,-75.69815578088684,57.421183138505135,2823
4,70,26,72,20,3,-64.79418186569967,-75.87344364675981,58.32335329341317,835
