SMA,Buy,Sell,Hold,MaxPos,Return,MDD,WinRate,Trades
30,20,80,50,3,848.2917531645,-55.81642134935918,62.522202486678516,563
30,35,80,50,5,830.1603230674997,-48.22776213685689,61.59346271705822,979
120,15,80,20,3,829.7697803598999,-52.66639381162634,57.95795795795796,666
60,20,80,50,10,824.7302187417002,-39.16605507919062,61.56405990016639,1803
30,40,70,50,5,821.3676882536502,-55.94978493629499,63.059958649207445,1451
30,30,80,50,5,811.6775614502498,-45.99662324725625,62.20391349124614,971
30,40,80,50,3,806.0813087178,-48.55423474563129,62.83783783783784,592
50,40,80,50,5,802.4471756286002,-46.73317573273645,61.73733195449845,967
120,30,80,40,10,797.9869742845501,-39.891490558590945,61.444503451938395,1883
120,40,80,50,5,784.5729472177997,-43.518232447302616,62.380446333687566,941
120,20,80,50,5,777.7508763458002,-45.143434338846795,60.0,910
60,25,80,50,3,777.6941905606501,-68.65396526668414,61.418685121107266,578
100,25,80,40,3,777.6541631877503,-50.07295866066822,61.10154905335629,581
30,20,70,50,5,777.3282972102503,-44.46369135421542,63.829787234042556,1316
120,40,80,40,10,773.2572208748002,-39.99801231490943,61.61825726141079,1928
120,15,80,30,3,771.5201053390504,-50.93957378742962,60.76794657762938,599
120,20,80,40,5,762.4464442588002,-40.997592060120915,60.30204962243797,927
30,25,80,50,3,758.6389772029005,-57.88886441855453,61.04347826086956,575
30,40,80,10,20,757.1590450046003,-34.19836111226364,53.58114233907525,6618
50,15,80,40,10,756.1398865183997,-36.568217629770686,61.63522012578616,1749
120,35,80,30,3,749.0789217079998,-49.198703770340295,61.6,625
120,40,80,50,3,742.2789825429002,-55.62044149859988,62.39015817223199,569
60,35,80,40,3,737.7370445660998,-60.606045534272425,63.25503355704698,596
120,25,80,50,3,736.3881874268,-56.14745709329625,60.535714285714285,560
120,40,80,10,10,734.84368342375,-38.46325413549409,53.42544617156017,3474
120,30,80,30,3,733.5783087424003,-48.56789616230216,60.932475884244376,622
120,35,80,40,10,729.7445741193499,-39.9937470182841,61.69652265542677,1898
100,40,80,40,10,729.4378818273001,-36.302574560387555,61.30705394190872,1928
30,40,70,40,3,729.0250770133497,-48.06574452767174,64.01816118047672,881
30,20,70,20,5,727.3875576701993,-42.85435372119382,62.44695898161245,1414
30,40,80,50,10,724.1375314529996,-37.66143287445443,62.48751248751249,2002
100,15,80,50,5,712.1671819880501,-45.78400548493443,60.710321864594896,901
50,35,80,30,5,712.0926699912499,-45.405994468316315,61.181026137463704,1033
60,20,80,50,5,707.6993712657002,-48.83931914284862,62.23404255319149,940
50,15,80,50,10,706.8550817522998,-38.303545295722955,61.66375799883653,1719
30,40,70,40,5,706.2728998033502,-56.80466063783095,63.059958649207445,1451
50,15,80,50,5,705.0477215583,-46.15772950057132,62.39035087719298,912
200,30,80,20,10,700.340088918,-43.1817217433727,59.758281110116386,2234
100,20,80,30,5,697.3951913840497,-55.06736230724343,60.52366565961732,993
30,15,80,50,5,693.9366613468502,-43.604878294894164,63.7855579868709,914
60,15,80,50,10,690.0828319359001,-37.70452609325295,60.94022054556007,1723
50,40,80,40,5,686.5241451955998,-54.21201767189995,62.23132036847492,977
30,35,80,50,3,684.6347464397002,-56.65376585256252,61.460101867572156,589
50,30,80,40,3,683.4362510220002,-66.74188176159849,61.74957118353345,583
120,30,70,20,5,682.97747524695,-42.56073765901243,62.264150943396224,1484
200,40,80,20,5,682.70052696485,-52.20038584807725,59.36952714535902,1142
120,15,60,30,3,675.735038932699,-46.88632847327818,64.31261770244822,1062
50,30,80,30,3,674.3470349990502,-56.354397945801374,61.7124394184168,619
120,40,80,30,3,671.9395387945001,-49.95118904257856,61.42857142857143,630
30,35,70,40,3,670.5571447376007,-53.083999811655445,63.93063583815029,865
30,35,80,40,5,664.3874255545996,-52.17086941090301,61.438561438561436,1001
50,30,80,40,10,658.7228311259498,-36.55286148728895,61.02403343782654,1914
200,35,80,20,5,647.92072966975,-52.60029250022512,59.275618374558306,1132
30,20,70,40,5,647.6089830683009,-47.789066370754014,63.50531107738998,1318
120,15,80,40,3,646.7972257067502,-51.85073893952905,61.31907308377896,561
50,20,80,50,10,644.4604529060997,-38.01794421327704,61.77627880831928,1779
30,40,80,40,3,642.8860872716499,-56.53611117350297,61.29568106312292,602
50,30,80,50,10,636.87370531335,-36.490618803231335,61.22121049812533,1867
50,40,80,50,20,630.1737845857998,-31.333512305822826,61.37708445400754,3718
200,40,80,10,10,629.9989356361502,-36.22685649330338,53.03834808259587,3390
30,40,80,50,5,628.3330948788996,-45.66804026894912,61.86186186186187,999
30,20,80,50,5,622.6975828304498,-51.25784886661203,61.93001060445387,943
120,30,80,50,10,618.4010313237997,-37.881943701264646,61.295590636908,1837
200,30,80,30,3,616.7913442856,-48.44841612400178,63.804713804713806,594
60,40,80,50,10,613.2752916589004,-42.03224162056236,61.1522198731501,1892
50,20,80,40,10,612.1927688923498,-39.49316714346259,61.212121212121204,1815
120,35,60,30,3,611.5858507691997,-55.58396315861732,62.99212598425197,1143
30,40,70,50,3,610.9575762284001,-48.066931994426085,63.82252559726962,879
100,15,80,40,3,609.9701059540505,-50.78051573212937,60.2112676056338,568
30,25,80,50,10,608.9343462645,-35.73308349149613,62.03753351206435,1865
30,30,80,40,3,604.8559704338998,-62.02337124895136,62.229617304492514,601
120,35,80,10,10,602.1225581345999,-35.013127738243476,53.42305441778819,3418
200,35,80,20,10,601.8365938226499,-46.13415809022051,59.55654101995565,2255
120,25,80,10,10,600.1542328024,-42.76816651725674,52.81798583307668,3247
30,35,70,50,5,599.6041181530001,-55.21532896589019,62.9865534324133,1413
50,25,80,40,10,598.6325348335998,-38.11580927905444,60.906666666666666,1875
100,40,80,50,5,598.52251103455,-43.72305332750792,61.23535676251331,939
60,40,80,20,10,594.5490567249,-41.63431351323843,58.180300500834726,2396
50,35,80,50,10,593.0540658316502,-41.21724935426617,60.65922381711856,1881
30,20,80,50,10,590.6555054103006,-37.8591111718967,61.97975253093363,1778
60,35,80,30,5,590.6552592991998,-45.59988557909887,61.396702230843836,1031
50,25,80,50,3,588.2435487783001,-59.899753963238226,61.12084063047285,571
120,35,60,20,3,587.9576397711,-49.79600848203653,62.9059829059829,1170
50,40,80,50,10,587.8208979162501,-41.278363454759145,60.83070452155626,1902
30,35,80,20,3,584.9538571577,-51.91143929956318,59.34515688949522,733
100,25,80,10,10,583.4469846049498,-41.332938065314394,52.23926380368098,3260
200,30,80,50,3,583.13978614435,-50.4510443484072,63.42342342342342,555
60,15,80,50,3,582.9899028493006,-58.14268027583027,61.04129263913825,557
50,15,80,20,10,580.6076542793498,-42.58781860470914,59.43350936149784,2083
120,40,80,40,5,578.9001010614496,-41.21797681502486,60.78431372549019,969
100,35,80,40,10,576.651861352,-39.11605628525067,60.8421052631579,1900
60,35,80,30,3,575.6241440088995,-54.53679750067833,62.55924170616114,633
100,25,80,30,3,575.2248221112001,-42.88112010152455,60.0,620
50,20,80,50,3,574.4506414148502,-63.758851594299294,60.46099290780141,564
120,25,80,50,5,574.2420136399996,-42.194697690019034,59.955995599559955,909
50,20,80,20,10,572.6636449263499,-40.25965791209914,59.28442028985508,2208
60,35,80,40,5,571.9996170532,-52.51819471654511,62.026612077789146,977
50,25,80,50,10,570.4351580088503,-38.11377570805063,61.593016912165844,1833
60,40,80,30,3,570.0314476720503,-59.2774069199894,61.815336463223794,639
50,40,80,10,20,568.6937507862001,-33.48980860725749,53.15504807692307,6656
50,20,80,30,5,567.5277654433003,-60.706271605251416,60.44176706827309,996
60,35,80,50,10,566.5941460104003,-41.05709401085066,61.02509343299519,1873
30,35,70,50,3,563.3897480507001,-53.08566686848977,63.73117033603708,863
30,40,80,50,20,563.1479630654999,-29.733858789573286,61.41318623588127,3807
120,35,60,40,3,562.2418433696,-56.78086087056706,62.852112676056336,1136
100,15,80,30,5,560.9278137483496,-51.34608531532648,60.51282051282051,975
100,35,80,10,10,560.7979977036999,-36.38372200084227,53.14868804664723,3430
50,35,80,10,20,560.7652276286994,-37.11347891075467,53.425940377711875,6407
30,25,80,40,5,559.3705301527501,-46.9605259744685,61.128205128205124,975
200,30,80,40,3,559.334344958,-47.87302864571819,62.811387900355875,562
30,25,80,50,5,554.8711048843504,-54.671743490268845,61.23535676251331,939
50,40,80,40,10,554.0597227726499,-37.08720953695121,60.76923076923077,1950
30,20,70,40,3,553.7842453729997,-62.10889822059893,64.1439205955335,806
30,15,80,50,10,551.0789865409503,-40.93779557553798,62.30585424133811,1674
200,40,80,50,20,550.8929045976503,-33.12585601078443,61.11269614835949,3505
60,40,80,40,10,550.8852566030002,-44.34186053589905,61.08550947260625,1953
60,15,80,40,10,548.5462765113001,-39.02660040416375,60.42261564820103,1751
50,15,80,30,10,547.6735003249497,-38.270781847764724,60.817438692098094,1835
60,25,80,50,5,542.5518938890001,-55.39516456180276,61.35163674762407,947
200,35,80,50,20,542.4032091063998,-30.87627959501269,61.1385419692129,3443
60,20,80,40,10,540.5674186841,-41.015970878416496,60.79825041006014,1829
120,40,80,50,10,538.4515350379004,-41.08763418519147,61.2386545648692,1873
60,30,80,30,5,538.1499535678499,-55.77217448773648,60.49019607843137,1020
50,25,80,20,10,537.5195547550002,-41.45564607336966,59.272249013590525,2281
30,20,80,40,10,537.40582949465,-35.017684994404775,62.219792236194635,1829
50,30,80,20,10,537.2518375963999,-47.03222885474565,59.71563981042654,2321
30,40,80,40,20,536.0187008668504,-33.616502541887805,61.55026861089793,3909
50,30,80,30,5,535.9890650277998,-48.165613538665255,60.942100098135434,1019
30,35,70,40,5,534.9042343103501,-55.692622689703505,62.90780141843971,1410
100,30,80,40,10,532.8197245541003,-38.94106420131826,60.922587486744426,1886
200,35,80,30,3,532.0930300842998,-53.86076140537314,63.17567567567568,592
100,30,80,20,10,528.9350233468498,-47.91606145493317,58.333333333333336,2280
50,35,80,40,20,528.3355115186502,-31.54889670494498,61.825947677522684,3746
120,25,80,30,3,527.6951854905498,-55.64389691038585,58.872305140961856,603
120,25,60,20,3,526.5283990496497,-51.08873224892868,62.02307009760426,1127
120,35,80,50,10,526.2677636036998,-41.08442962388587,61.21570736955352,1859
30,40,80,30,20,523.7103249080998,-30.27423737053198,60.82198443579766,4112
30,30,70,50,5,523.2912112771999,-53.238417374712085,63.688348820586135,1399
30,20,80,40,3,523.2379107314996,-59.077516119798986,61.23499142367067,583
50,15,80,30,5,522.0736933437001,-52.3440092725797,60.692464358452135,982
120,15,80,50,10,521.2977466101,-39.73742416030179,61.48018648018648,1716
200,25,80,40,10,518.9799356441499,-40.58847281878128,60.979729729729726,1776
100,30,80,20,20,518.8918132536003,-35.50823565324258,58.502449265220434,4287
200,35,80,40,20,518.0371057370503,-30.829712135781577,61.27381290872903,3517
200,40,80,40,20,516.3159969419501,-31.898730172266337,61.09101029780128,3593
100,35,80,50,20,516.2673475670501,-35.600459382797474,60.67510548523207,3555
200,20,80,40,5,515.01702022895,-45.8351406159537,61.240310077519375,903
30,35,70,30,3,513.2029086438502,-56.823026679015655,64.04494382022472,890
200,35,80,40,10,513.0468643857498,-43.38249949138036,61.65943600867679,1844
50,25,80,30,3,512.4124870939505,-63.914130005681194,59.935379644588046,619
120,30,80,40,5,511.57744560449976,-42.41170120185227,60.56782334384858,951
30,35,70,30,5,510.9583293827499,-59.664164012204324,62.448132780082986,1446
50,40,80,30,5,508.87391111884995,-50.15811624523639,60.9404990403071,1042
120,30,60,20,3,507.9526163647003,-56.50300611765115,62.42371403661726,1147
30,30,80,40,20,506.88139612350034,-30.694081069574953,61.83601198583493,3671
60,35,80,20,10,505.76593088565033,-38.608961147612945,58.028887000849615,2354
50,20,80,50,5,505.2737542479996,-46.43188772958551,61.135371179039296,916
120,35,80,40,5,505.1819150556502,-40.287965063385265,60.04228329809725,946
120,35,60,50,3,504.8145681478998,-56.63596911620077,62.930273609885255,1133
200,30,80,50,20,504.0348618708004,-33.11682786620446,60.8656981915209,3373
100,30,80,30,20,503.0518186997502,-33.52803194353629,60.39393132818739,3757
30,35,80,50,20,502.8585842674499,-34.12571920706198,61.442853282896515,3701
50,30,80,40,20,501.84817722525014,-33.47894640074768,61.662564943943124,3657
100,35,80,10,20,501.6879982145999,-37.44834910945671,53.500869290342976,6327
120,35,70,50,5,500.74008838059996,-38.79808281937912,62.825278810408925,1345
30,35,80,40,20,500.5995927450999,-32.88639853604682,61.49577167019028,3784
50,40,80,40,20,500.4073818143008,-32.62575956523388,61.34277471806976,3813
120,30,60,30,3,499.6756596669,-60.95919066164033,62.44424620874219,1121
100,40,80,40,5,499.5571114534502,-48.12882047559117,60.43841336116911,958
120,15,60,40,3,497.69847443055005,-51.02600727258781,63.870352716873214,1049
120,35,70,20,5,496.92485344219995,-46.336409102989336,61.53846153846154,1482
100,20,80,40,3,496.7392043606499,-50.04652110484452,60.416666666666664,576
100,40,80,20,10,496.57188449510016,-48.340528565725684,58.205782312925166,2352
100,25,80,50,5,495.0712682230002,-48.654206429991945,60.110497237569064,905
60,40,80,30,10,494.72256493484997,-42.450778026041206,60.08729388942774,2062
100,30,70,30,10,492.5936234574996,-34.75635489392085,62.55622188905547,2668
60,25,80,20,5,491.9083804312499,-54.24514781221445,58.60899067005937,1179
100,35,80,20,10,490.54175839189986,-47.4438354857117,58.333333333333336,2316
120,30,80,20,5,488.45145460144994,-42.68892505252151,57.781599312123824,1163
30,30,80,50,10,487.6621159158003,-34.945343875034496,61.39339968569932,1909
200,35,80,50,3,487.3042866588007,-50.45429281472186,64.01446654611212,553
30,40,70,30,5,486.84688010075024,-63.45420185601988,62.55892255892256,1485
100,30,80,50,20,486.5526310142002,-34.99587966254969,60.78713013501867,3481
100,15,80,40,5,486.53884460570004,-53.46582926791689,59.4535519125683,915
60,35,80,40,10,486.06903218290006,-43.245718929876055,60.667709963484604,1917
50,35,80,40,10,485.4717834928997,-35.83187109623369,60.310880829015545,1930
100,35,80,30,20,484.9354936848504,-32.53534574043771,60.31704781704782,3848
200,35,80,10,10,483.89558533485035,-40.77284534038944,52.53373313343328,3335
200,40,80,40,10,482.9898660030502,-41.719408458369564,61.17962466487936,1865
60,25,80,30,5,482.51274803049995,-58.40164343208335,60.52889324191969,1021
30,30,70,40,5,482.3843637993,-53.739818307529106,63.2216678545973,1403
60,40,80,10,20,479.9814498868001,-34.36688966484771,53.00045119566852,6649
60,35,80,30,10,479.60754535535,-39.96990518250416,60.088582677165356,2032
30,20,70,30,5,479.1090086066501,-49.49400076288073,63.24528301886792,1325
50,35,80,40,3,478.8258941082499,-68.87402020007617,61.37931034482759,580
120,25,60,30,3,478.4786732628005,-52.21529766030775,62.0,1100
120,30,80,10,10,477.3029036977004,-38.597723346012465,52.97103613018812,3349
100,35,80,50,5,477.1591798858997,-43.31305100533421,60.28138528138528,924
100,25,80,40,5,476.9896534761001,-51.24729730351674,59.76394849785408,932
120,40,80,10,20,475.82619439964964,-37.79161728776646,52.995533651624825,6493
50,25,80,40,3,475.38483553859993,-70.26196168307257,59.41278065630398,579
100,15,80,50,3,475.08947921964955,-55.260439275761684,60.798548094373864,551
50,40,80,20,10,474.3239111663498,-41.958310904998555,59.019118869492935,2406
60,30,80,20,10,472.58076869510035,-43.42060849439778,58.86922744928788,2317
30,40,80,30,5,471.7863661693501,-44.6083835650685,59.30451127819549,1064
60,30,80,40,10,471.5944508614003,-40.03910704856218,60.59009483667018,1898
200,35,80,40,3,471.33706985360027,-46.56784204627831,63.41030195381882,563
60,35,70,20,10,470.5515477373998,-41.86086092827887,62.084181941615746,2946
100,35,80,20,20,470.3322479486501,-34.74132853654449,58.36169729975039,4407
120,35,80,10,20,470.16070857180006,-37.54489948015406,53.9047619047619,6300
30,30,70,50,10,468.6572008301499,-38.57982608187814,63.26987681970885,2679
30,30,70,40,10,468.0552783758001,-38.38687996913562,63.25390915860015,2686
30,25,70,50,5,467.9079384759004,-41.61827799954103,63.663220088626296,1354
120,25,80,40,10,467.8850426247501,-41.992270648475774,60.75533661740559,1827
30,15,70,50,5,467.83599071205,-37.86517619724417,63.621533442088094,1226
50,40,70,40,10,467.0066237078501,-41.37727885681915,62.01578192252511,2788
200,30,80,20,20,466.8792884169003,-39.58586759746019,58.701424088824524,4143
30,30,80,50,20,466.79048263684973,-32.486598859801404,61.64383561643836,3577
120,30,60,40,3,466.70867371089975,-61.563262019408924,62.29802513464991,1114
30,35,80,20,20,466.08163085460006,-32.54460198406756,58.72312125914432,4511
30,30,80,30,5,465.77799342369997,-43.119773011642664,60.17029328287607,1057
30,40,80,10,10,465.14090699864965,-38.145890907992026,53.283039955294775,3579
50,35,80,30,3,465.0840347965503,-58.039205742111236,62.0414673046252,627
50,30,80,50,20,464.77749947480015,-34.699301220107316,61.47816349384099,3572
60,15,80,50,5,462.91031519175,-45.0921595411419,60.90308370044053,908
30,35,80,30,20,462.72314614180027,-33.46246887733578,61.00802407221665,3988
60,30,80,50,10,462.1811768936504,-39.752406334879645,60.60606060606061,1848
50,35,80,20,10,461.98492184270015,-42.98730523273567,58.53865760407817,2354
30,35,80,10,20,461.92065912744954,-32.591123292966074,53.30128205128205,6240
50,40,80,50,3,461.9136609418002,-49.88042001276019,60.7773851590106,566
30,30,80,20,20,460.96867367425017,-30.51401546145135,58.730527784236216,4301
120,20,80,50,10,460.5671327206501,-37.72885107062184,60.85470085470085,1755
100,30,70,40,10,458.9133360422999,-35.907224384976075,63.02361005331303,2626
30,20,80,40,5,457.3477617721001,-52.73050819877205,61.37071651090342,963
200,40,80,20,10,456.2023766792,-43.188581564090754,59.144478393714536,2291
200,35,70,10,3,455.9580732501996,-69.30330780009321,57.40418118466899,1148
50,30,70,50,10,455.91517924659996,-39.495485563701116,62.38291494941925,2669
120,35,80,50,5,455.88378845059987,-42.16389097203778,60.67538126361656,918
30,40,80,20,3,455.55795173334974,-52.633247472070174,59.35828877005348,748
50,40,80,20,20,455.38980665855064,-34.36079371576511,58.46320346320346,4620
120,35,70,40,5,454.95836596835045,-39.35116645594488,62.731997030438016,1347
60,40,80,20,20,454.78668738534986,-34.149132364537834,58.156642146257035,4622
100,40,80,10,3,454.38112838719985,-64.74535789004496,52.516619183285854,1053
120,25,80,40,5,452.57416515889986,-40.95944166127184,59.893048128342244,935
200,40,80,20,3,452.0906726129496,-55.40950433424373,60.14598540145985,685
100,30,80,40,20,451.9457282543498,-34.702674254508956,60.65388951521984,3548
200,15,80,30,3,451.89647186620005,-55.47089505006906,62.05128205128205,585
120,35,80,20,20,451.85869135269996,-34.966559040632376,57.98030684680558,4367
200,40,80,50,10,448.55204506754995,-35.94041922827114,61.779242174629324,1821
200,35,80,20,20,448.16049911850024,-37.56279892271665,58.94490035169988,4265
120,15,60,50,3,447.25090348230003,-47.90374499891595,63.92344497607656,1045
100,30,80,20,5,446.5532576130498,-51.414279490593,57.73195876288659,1164
120,20,80,30,5,445.5819763498001,-42.48007912525774,60.55327868852459,976
50,35,80,50,20,445.5361431894495,-31.828038035251538,61.546900713110254,3646
120,20,70,50,5,444.9688956375,-36.57475655847494,62.4031007751938,1290
60,40,70,20,10,444.9002303552503,-41.89150302507819,61.6406509465294,3011
200,25,80,50,10,444.7067215310497,-38.159609059505826,61.219792865362486,1738
120,30,70,30,5,443.29002383694956,-39.39352326336325,62.179956108266275,1367
200,40,80,30,3,441.44242631474987,-53.86043393502528,63.21070234113713,598
30,15,80,30,5,440.54265449095,-51.82953646685197,61.2603305785124,968
60,40,80,40,3,438.4985098759499,-63.427554427949794,62.18487394957983,595
200,25,80,50,20,437.27978289529943,-35.05036259847366,60.85354620816702,3257
30,35,80,30,5,436.97296858055046,-45.65543504769835,59.43127962085308,1055
100,20,80,40,10,435.90441075034994,-54.46177478011383,60.03353828954723,1789
30,35,80,20,5,435.86892601174975,-53.581458535356695,58.319467554076546,1202
30,30,70,40,3,434.61567737329983,-53.35320741872829,63.305978898007034,853
30,30,80,30,20,434.56154677334985,-34.44587698955805,61.09375,3840
100,35,80,40,20,434.5335654521499,-37.94496020521576,60.616909942164696,3631
50,40,70,50,20,434.09058150550015,-34.80475198423686,62.67019667170953,5288
60,15,80,30,10,432.27845437314977,-38.60548752850536,59.78319783197832,1845
100,40,80,20,20,432.23793377840013,-35.8130310995454,57.97294300288313,4509
50,35,70,40,10,431.8762699936498,-42.88201037320302,62.10564930300807,2726
50,40,80,30,20,431.72052732010053,-33.24864408430627,60.30212976721149,4038
100,40,70,40,20,431.5838968292501,-35.36886902483583,62.019417475728154,5150
120,35,80,30,20,431.5074761124497,-36.79050142961891,59.94243851386708,3822
100,40,80,40,3,431.2625306306999,-60.82859751046155,61.04553119730185,593
200,30,80,40,10,431.0977447940499,-47.69775271336788,61.46234194612424,1819
120,25,60,40,3,430.5091191100999,-52.336365366812856,61.8348623853211,1090
50,35,70,50,10,429.2959402507999,-42.94601944700031,62.09439528023599,2712
100,25,80,50,20,428.68855612150026,-37.499967101521875,60.5817750074206,3369
200,20,80,50,10,428.0184271985995,-43.29388633267767,60.66627703097603,1711
200,15,80,50,10,427.97601712810024,-47.31209609382616,61.14114114114114,1665
100,40,70,50,20,427.9258471983501,-35.125085862803566,62.095831710167516,5134
30,25,80,40,10,427.91227249029953,-33.64128258173575,61.60337552742617,1896
50,30,80,10,20,427.18787265620006,-31.79565334912352,53.04564315352697,6025
100,30,80,10,20,426.7166415014497,-38.860881349699625,53.339947089947096,6048
100,40,70,50,3,426.24305542165007,-55.11042707333217,62.82208588957056,815
120,15,80,50,5,425.78713353929965,-45.45586170084427,61.22222222222222,900
60,40,80,30,20,425.3138559663501,-32.29244244482838,59.646061814556326,4012
50,40,70,30,10,425.28649984900034,-36.42746905481222,62.07865168539326,2848
50,20,80,30,3,425.1857639971503,-65.82330514786871,58.23627287853578,601
30,15,70,40,5,425.1433788017001,-41.65403701695142,63.25203252032521,1230
120,35,70,20,20,424.61374755834987,-38.39048344155379,61.80233636195067,5393
100,30,70,50,10,424.5816802497496,-35.911947076202125,62.84948295672156,2611
50,40,70,50,10,423.7509378065499,-41.256648653742836,61.92196531791907,2768
60,30,80,10,20,423.5612629020503,-33.648164970928526,53.24568611339359,6085
120,15,70,50,5,421.7481799634,-43.88568405326048,63.72934697088907,1271
30,25,80,40,20,421.3330793929997,-29.84817987750767,61.41304347826087,3496
120,30,70,50,5,420.4478848105498,-38.31272782181639,62.30248306997742,1329
120,20,70,40,5,420.3102311389499,-36.570104939879315,62.40369799691834,1298
30,40,70,50,20,420.2729056547505,-33.061238160820096,62.064468045463016,5367
200,35,80,30,20,419.86877803065033,-35.75637614442243,60.61175207942044,3727
50,15,80,20,5,419.7440996354503,-49.89041254068272,58.52782764811491,1114
30,20,80,30,10,418.80119358995023,-34.797999826961956,61.28863279203771,1909
120,20,80,40,10,417.5932092462503,-39.763876371281306,60.66852367688023,1795
60,35,80,10,20,417.3976647292998,-37.278150166367936,53.193815399031706,6403
120,15,70,40,5,417.37421224545005,-43.60243247681804,63.71473354231975,1276
120,30,60,50,3,417.3410179481998,-61.2239119770134,62.37623762376238,1111
60,25,80,40,10,417.30451552490007,-42.980108595989925,60.64000000000001,1875
30,30,80,40,10,416.64330207264976,-39.26432687817504,61.5819209039548,1947
200,20,80,40,10,416.13406867145034,-44.35650924225472,60.82711085582998,1741
120,40,70,10,10,415.7418121187503,-43.48555577427472,57.72482705611068,3903
120,15,80,40,10,415.1009359292999,-39.903176989089964,60.92677345537757,1748
100,30,80,10,10,414.14756996075016,-40.17351399518946,52.72292040694195,3342
30,35,80,50,10,412.1716102273001,-36.583468546649186,60.978147762747135,1922
30,30,70,30,10,411.63812825915016,-37.70395544396646,63.07861866274798,2722
120,35,70,10,10,411.26043856765006,-38.6390794127541,57.61606677099634,3834
50,25,80,50,20,411.20067002960036,-35.45410558489985,61.63631107256432,3459
200,25,80,40,20,410.61633892800035,-36.62664517004899,60.91156051916692,3313
100,35,80,40,3,410.46389725439985,-60.829329459027136,61.158432708688245,587
30,35,80,10,10,410.14500537590027,-37.15568476723196,53.107834634287364,3459
30,40,80,30,10,409.88337768154963,-39.41661220094437,60.04683840749414,2135
120,30,80,50,5,409.8437107256503,-42.16938131001337,60.414394765539804,917
30,40,70,40,20,409.7803286005499,-33.21891804484444,62.070247165954285,5381
60,20,80,30,3,409.28811837084976,-67.99698935833666,60.54313099041534,626
30,40,80,20,20,408.8143457869004,-33.28546960675374,58.60524632117722,4689
50,40,70,40,20,408.1721374476002,-33.87776537871226,62.540041454682495,5307
30,40,80,20,5,408.0598567537003,-47.90453291139472,58.752025931928685,1234
120,40,60,30,3,406.77033368950003,-57.37527545515303,62.58680555555556,1152
100,40,70,30,20,406.4390561581004,-34.6758093567819,61.97667749952208,5231
50,25,80,50,5,406.3323871261998,-47.65801985920846,60.7066381156317,934
30,25,80,50,20,405.5640919473003,-30.718248537597315,61.48688046647231,3430
60,40,70,50,20,405.35949981335006,-33.247592157872155,62.21672062464293,5251
200,25,80,20,20,404.8425410476003,-45.56266555623778,59.1704147926037,4002
30,25,60,30,10,404.8280146795502,-44.34032995843112,63.189448441246995,3336
120,40,70,50,5,404.1558392802999,-44.64608834226812,62.51840942562592,1358
30,15,80,40,10,403.68550982785007,-36.26007480068963,61.67452830188679,1696
30,40,70,20,20,403.42656676300015,-34.556406584868256,61.456544142906225,5822
30,35,80,30,10,402.97375797669986,-33.98057107232136,59.74150311153662,2089
