RSI,SMA,Buy,Sell,Hold,Return,MDD,WinRate,Trades
3,50,15,80,40,3156.8324421219613,-46.542333895888596,63.024193548387096,2480
3,50,15,80,50,2150.8945063894075,-51.0421255563412,62.69873624133714,2453
3,50,20,55,5,74.15946988240682,-64.43524818864688,56.06982703395259,6244
3,50,20,55,10,762.4776830284949,-54.083548458901944,61.90072125583369,4714
3,50,20,55,15,1580.1203506020504,-52.27986272448555,62.979890310786104,4376
3,50,20,55,20,1544.2115454876416,-54.82961934482128,62.56146101615546,4271
3,50,20,55,25,1757.7238934173429,-48.76461040775575,62.47641509433962,4240
3,50,20,55,30,1816.2702044794273,-49.08309597359581,62.505910165484636,4230
3,50,20,55,40,1793.1791817767066,-49.08076125535702,62.49704421849137,4229
3,50,20,55,50,1793.1791817767066,-49.08076125535702,62.49704421849137,4229
3,50,20,60,5,147.33764090626008,-63.26032163380136,55.179316096747286,5995
3,50,20,60,10,713.8867440399265,-59.72675460556619,61.22862286228623,4444
3,50,20,60,15,985.9271697865195,-62.37763195283787,62.438302073050345,4052
3,50,20,60,20,1173.3495385086405,-58.2573367288578,62.398373983739845,3936
3,50,20,60,25,1272.9401975929163,-59.36994205630711,62.62574155274697,3877
3,50,20,60,30,1345.3201427081922,-59.40422553084657,62.56781193490054,3871
3,50,20,60,40,1358.3817329621854,-59.391539316910446,62.5,3864
3,50,20,60,50,1351.520905099569,-59.39115392289984,62.5,3864
3,50,20,65,5,167.346499859579,-60.9613897627644,54.05452035886819,5796
3,50,20,65,10,738.5843668835763,-64.5497214345692,60.59241706161137,4220
3,50,20,65,15,1255.9809726189133,-55.932776428046125,62.57619931089319,3773
3,50,20,65,20,1579.7208257425389,-56.152000471824515,63.009922822491724,3628
3,50,20,65,25,1686.1809518216362,-53.61838731122138,63.00480090369952,3541
3,50,20,65,30,1711.1067932302697,-54.55602472779052,62.951379016207,3517
3,50,20,65,40,1769.390202176498,-54.95502414573134,62.95344187375036,3501
3,50,20,65,50,1823.71890292278,-54.01845225296724,62.98200514138818,3501
3,50,20,70,5,163.40573368514168,-61.58787502775817,53.0901904419691,5566
3,50,20,70,10,1368.223375327659,-57.47748591877772,59.98502246630055,4006
3,50,20,70,15,1161.2116142162176,-54.613138941580964,62.1345444223673,3523
3,50,20,70,20,2099.5625441856428,-47.41388968134178,62.874251497005986,3340
3,50,20,70,25,2859.3411807439106,-45.22442334922661,62.98581122763726,3242
3,50,20,70,30,2603.3650900066546,-48.10555045688675,63.30103157236636,3199
3,50,20,70,40,3481.27913213251,-44.67281294442213,63.375394321766564,3170
3,50,20,70,50,2971.7377116236553,-45.4201122729329,63.22458029775103,3157
3,50,20,75,5,244.50249213420042,-69.83622631096273,52.394261226010805,5367
3,50,20,75,10,1393.897072314083,-51.38754161299336,58.65537321334039,3778
3,50,20,75,15,1479.113972577376,-54.83638163006027,61.65597311335167,3273
3,50,20,75,20,1317.1584532165025,-48.033406827019704,62.82894736842105,3040
3,50,20,75,25,3616.2638743099087,-46.80582905056987,63.36295283663704,2926
3,50,20,75,30,2436.3803041197916,-52.490229411032466,63.26673676831406,2853
3,50,20,75,40,2631.2903037172323,-47.48646610065796,63.60085227272727,2816
3,50,20,75,50,2185.7291988260795,-47.83274962394851,63.52561805804371,2791
3,50,20,80,5,380.6276010343649,-56.24516173098305,51.7599538372764,5199
3,50,20,80,10,2351.097555333171,-50.691093939156154,57.2734829592685,3609
3,50,20,80,15,6044.807568815865,-51.93048229749706,61.05675146771037,3066
3,50,20,80,20,2998.2019906871437,-49.92185157339349,62.309058614564826,2815
3,50,20,80,25,3614.6606235339946,-52.83440972470124,62.75471698113208,2650
3,50,20,80,30,3199.3811794615062,-55.63356683725399,63.11093871217999,2578
3,50,20,80,40,3293.4689231587754,-47.405342958826324,63.19554848966613,2516
3,50,20,80,50,2826.56670676093,-49.04050906122405,63.14308681672026,2488
3,50,25,55,5,37.768441401879,-66.5163253176471,56.05395232120451,6376
3,50,25,55,10,932.5197912663214,-51.74118720580098,62.01036269430051,4825
3,50,25,55,15,1309.6412365680687,-56.31726082725963,62.50562303193882,4446
3,50,25,55,20,1360.837214183139,-55.4217252161218,62.29847996315062,4342
3,50,25,55,25,1401.7745158191428,-51.22649207038686,62.163416898792946,4308
3,50,25,55,30,1425.4198526397502,-51.528224887422425,62.14202561117579,4295
3,50,25,55,40,1407.0821134261541,-51.528975241575246,62.13320912901723,4294
3,50,25,55,50,1407.0821134261541,-51.528975241575246,62.13320912901723,4294
3,50,25,60,5,139.87201215316222,-63.89547115464123,55.273085123831386,6097
3,50,25,60,10,694.2210628054524,-59.95859991936302,61.19929453262787,4536
3,50,25,60,15,935.1181408572028,-60.30125104521167,62.28155339805825,4120
3,50,25,60,20,1270.9260897711931,-55.72242579493337,62.31557889472368,3999
3,50,25,60,25,1225.4149065367412,-57.070396875791076,62.48412496824993,3937
3,50,25,60,30,1272.3232367369117,-57.40005956775004,62.445859872611464,3925
3,50,25,60,40,1297.3715271749272,-57.38686812508371,62.39468981363289,3917
3,50,25,60,50,1351.4365546180056,-57.38840914793251,62.42021955578249,3917
3,50,25,65,5,192.04348648678183,-61.71216751903811,54.08111318513491,5893
3,50,25,65,10,738.9566283491483,-60.420158408784296,60.45210906548591,4291
3,50,25,65,15,1341.3869507896056,-57.41768002056652,62.37314597970336,3843
3,50,25,65,20,1719.2269351008204,-53.7568823241482,62.72923408845739,3708
3,50,25,65,25,2142.6268437986246,-50.63844457805089,62.892561983471076,3630
3,50,25,65,30,2094.178431282077,-52.493650068938116,62.81979977753059,3596
3,50,25,65,40,2092.1290087950315,-53.43993237018476,62.74072006698298,3583
3,50,25,65,50,2301.640505028804,-52.445430403810924,62.796539212950044,3583
3,50,25,70,5,199.74312504821663,-61.02902128973787,53.148213654050224,5654
3,50,25,70,10,1289.190363001856,-51.964504447386815,60.063976377952756,4064
3,50,25,70,15,1336.0580692581577,-53.671972229004936,61.82072829131653,3570
3,50,25,70,20,1824.1492764653615,-46.62750785022771,62.44089834515366,3384
3,50,25,70,25,2952.592762629275,-43.35054898182812,62.63269639065817,3297
3,50,25,70,30,2809.4754927509002,-47.309431649900475,63.06555863342567,3249
3,50,25,70,40,3666.800602897733,-43.79446479639662,63.05021698698078,3226
3,50,25,70,50,2886.2369099144107,-44.83761021882245,62.874064837905244,3208
3,50,25,75,5,303.87604383775766,-65.0213474927807,52.60263929618768,5456
3,50,25,75,10,1452.4553711429076,-47.90870400910269,58.79738562091503,3825
3,50,25,75,15,1657.7789951325333,-50.545627204231934,61.53846153846154,3315
3,50,25,75,20,1210.9421113009448,-50.3188681177709,62.552914360143276,3071
3,50,25,75,25,2849.867977868041,-47.34678284384001,62.947937795807974,2958
3,50,25,75,30,2319.499695597976,-51.29786628998681,63.017955801104975,2896
3,50,25,75,40,2572.3981287144284,-47.266826969251156,63.397548161120845,2855
3,50,25,75,50,2112.1000440048692,-46.60518630642515,63.22489391796322,2828
3,50,25,80,5,454.188798260844,-57.19075208796261,51.971937808115285,5274
3,50,25,80,10,1941.6775595473312,-52.7165651459064,57.37660212707936,3667
3,50,25,80,15,5486.349264170243,-50.38615642845742,61.188246690345494,3097
3,50,25,80,20,1947.1912908922359,-48.7412631836618,62.085976039464406,2838
3,50,25,80,25,2595.7667186229983,-50.32676424694207,62.50467289719626,2675
3,50,25,80,30,3012.2593565322327,-53.65653952913223,62.92739147137918,2603
3,50,25,80,40,2228.6482447682424,-50.29486479100391,62.9204590423427,2527
3,50,25,80,50,1775.494201137367,-48.45743415112753,62.5749700119952,2501
3,50,30,55,5,46.79815241270073,-69.68466808979649,56.07016464071396,6499
3,50,30,55,10,975.3325105866514,-52.86536326867285,62.23306894447834,4917
3,50,30,55,15,1344.5269903736848,-56.83779697918182,62.87238772787905,4498
3,50,30,55,20,1373.327166858662,-54.260401057308236,62.622353744593674,4393
3,50,30,55,25,1373.9144882493465,-53.864902434290144,62.42535599448783,4354
3,50,30,55,30,1390.6628054022701,-54.21856724326073,62.3876469232542,4339
3,50,30,55,40,1371.9835162949664,-55.01757087259046,62.3789764868603,4338
3,50,30,55,50,1371.9835162949664,-55.01757087259046,62.3789764868603,4338
3,50,30,60,5,200.96655375564194,-65.41186519404634,55.41586073500967,6204
3,50,30,60,10,1104.7900131515742,-60.15410539695042,61.83272098551977,4627
3,50,30,60,15,1088.9538397224146,-58.68308165647844,62.69803168506961,4166
3,50,30,60,20,1302.766956878388,-54.22869215340634,62.71354295617727,4039
3,50,30,60,25,1221.639269868452,-55.953343870088986,62.92106586224233,3978
3,50,30,60,30,1290.979439526747,-55.824194918652296,62.849936948297604,3965
3,50,30,60,40,1308.876558051769,-55.81161391549615,62.80657395701643,3955
3,50,30,60,50,1304.9872178449646,-55.811848226373215,62.80657395701643,3955
3,50,30,65,5,164.18760065978893,-63.09192775747221,54.08299866131191,5976
3,50,30,65,10,922.8021792096042,-58.906588716675614,60.755148741418765,4370
3,50,30,65,15,2017.3631000620508,-52.98600199231625,62.81225856296678,3883
3,50,30,65,20,2625.3252292416096,-54.12382234945221,63.15370321210513,3767
3,50,30,65,25,2485.862154555054,-48.42116529573596,63.31603387052718,3661
3,50,30,65,30,2398.1162409692015,-51.47570548075626,63.18984547461368,3624
3,50,30,65,40,2746.2927441086217,-50.591837938233475,63.25852036575229,3609
3,50,30,65,50,2722.773058257223,-49.996800483194946,63.293595785971725,3607
3,50,30,70,5,221.2344020094882,-61.68552787695288,53.24017467248908,5725
3,50,30,70,10,1372.6852048456335,-51.28236803190784,60.0387972841901,4124
3,50,30,70,15,1574.265145571658,-51.49156166605545,62.389135254988915,3608
3,50,30,70,20,1737.2437731782422,-46.39716097301439,62.76905177428738,3438
3,50,30,70,25,2701.67711262356,-43.43331408492259,63.082006608591165,3329
3,50,30,70,30,2980.3061594323717,-46.85601745175148,63.44806579348157,3283
3,50,30,70,40,4083.555134196528,-42.70452482806893,63.70324954015941,3262
3,50,30,70,50,3285.742020790608,-44.28672313217397,63.56350184956844,3244
3,50,30,75,5,378.14156131074793,-66.22347486115524,52.69070483783294,5519
3,50,30,75,10,1209.5404505598444,-52.86067116443199,58.65185950413223,3872
3,50,30,75,15,1639.7234558910675,-49.88803571546524,61.852293031566404,3358
3,50,30,75,20,864.5880541351596,-51.37334013153585,62.70044900577293,3118
3,50,30,75,25,3123.3129167937227,-49.09361086986508,63.5058430717863,2995
3,50,30,75,30,2701.924452493065,-52.96139992687821,63.65503080082136,2922
3,50,30,75,40,2746.997042310919,-50.457738269908624,63.89854065323141,2878
3,50,30,75,50,2328.9956595291833,-50.62618458001996,63.85584324702589,2858
3,50,30,80,5,533.2251500681074,-58.9620718928306,52.118485189351325,5334
3,50,30,80,10,2129.961144127114,-52.62823264652026,57.48922413793104,3712
3,50,30,80,15,4671.655838889652,-49.339976123878465,61.14139147162552,3119
3,50,30,80,20,1539.615150485693,-53.30054780366512,62.129144851657934,2865
3,50,30,80,25,2489.219493612153,-49.107613221672715,62.731310140636566,2702
3,50,30,80,30,2484.632933255589,-51.381593537439144,62.796027501909855,2618
3,50,30,80,40,2052.0525027305225,-55.032555977914996,62.82352941176471,2550
3,50,30,80,50,1902.9681907294244,-49.44072431255282,62.80632411067194,2530
3,50,35,55,5,56.57988767931541,-68.01299530018136,56.14381067961165,6592
3,50,35,55,10,799.564707907009,-50.526591445813565,62.20567518615415,4969
3,50,35,55,15,1325.4432326399703,-56.40847324026728,62.94182217343578,4555
3,50,35,55,20,1253.988266019715,-54.74658365505235,62.57020894181083,4451
3,50,35,55,25,1299.9457112041164,-53.09255138835924,62.482977757603265,4406
3,50,35,55,30,1292.553538511266,-53.60887409713526,62.40601503759399,4389
3,50,35,55,40,1275.2344348928639,-54.412875681814995,62.39744758432087,4388
3,50,35,55,50,1275.2344348928639,-54.412875681814995,62.39744758432087,4388
3,50,35,60,5,266.4092283387949,-61.346642604970356,55.61556791104051,6295
3,50,35,60,10,928.2191529158688,-59.47060459065487,61.56644553819815,4673
3,50,35,60,15,1112.9984209728161,-57.292809253462494,62.66919971503205,4211
3,50,35,60,20,1390.8317297027534,-52.897191109670615,62.76621787025704,4085
3,50,35,60,25,1079.31754975594,-54.94735108726232,62.889165628891654,4015
3,50,35,60,30,1390.4602631401292,-54.76202897183935,62.84002994759172,4007
3,50,35,60,40,1415.6745674035105,-54.534046518103565,62.79709782336752,3997
3,50,35,60,50,1411.331997984956,-54.53552253361072,62.79709782336752,3997
3,50,35,65,5,266.0035572160902,-58.46910253484475,54.39524124256444,6052
3,50,35,65,10,1148.5314620822496,-56.575205843454924,60.6731420826745,4427
3,50,35,65,15,2368.4205624801384,-51.575552090467724,63.009164969450104,3928
3,50,35,65,20,2951.6254265457396,-52.456349752484485,63.40503672612802,3812
3,50,35,65,25,2586.3916624351846,-46.88701990093397,63.49163518618457,3706
3,50,35,65,30,2598.0635724664035,-49.478321326995115,63.40402392604676,3678
3,50,35,65,40,2950.0056300887236,-48.88731552754362,63.464696223316906,3654
3,50,35,65,50,2959.3141645892492,-48.795744336014444,63.489454943851,3651
3,50,35,70,5,266.3181879940398,-57.24896241597337,53.365550569554706,5794
3,50,35,70,10,1367.510558389531,-53.4729375361224,60.115190784737216,4167
3,50,35,70,15,1438.6037016488824,-50.502142290928234,62.15172413793103,3625
3,50,35,70,20,1495.2738960349657,-46.796858453365914,62.78466416834823,3469
3,50,35,70,25,2655.294759465376,-44.67007542193151,62.83582089552239,3350
3,50,35,70,30,2429.895803698835,-46.84648954291447,63.26468806783767,3302
3,50,35,70,40,3328.8758112164787,-43.51333721054452,63.45626333434928,3281
3,50,35,70,50,2803.130779372876,-44.98301145108123,63.39668914776211,3262
3,50,35,75,5,462.66987348162303,-67.82265371976169,52.7308659719727,5566
3,50,35,75,10,1425.8543321891998,-54.69220201992261,58.60477045396255,3899
3,50,35,75,15,1754.851772305857,-49.47342170113638,61.92307692307693,3380
3,50,35,75,20,1241.2438543319138,-51.76879782655522,62.82539682539683,3150
3,50,35,75,25,2894.50926947551,-48.84039933059843,62.999669639907495,3027
3,50,35,75,30,2464.0692174121396,-51.87978423580207,63.29499323410014,2956
3,50,35,75,40,2770.2645975487703,-47.10350017041688,63.489886870071985,2917
3,50,35,75,50,2396.7943791089606,-46.72147987334688,63.42896647079157,2893
3,50,35,80,5,642.8704637457313,-51.397362292782375,52.112413921459144,5373
3,50,35,80,10,2733.5201701474466,-50.24541958509552,57.6089863599893,3739
3,50,35,80,15,4387.529730635604,-48.449804104262526,61.06505102040817,3136
3,50,35,80,20,1957.2172210479418,-51.94403406371529,62.27068189685012,2889
3,50,35,80,25,2319.915041357908,-53.50512710560491,62.60132645541636,2714
3,50,35,80,30,2284.9413464568565,-53.59839420029158,62.56643887623387,2634
3,50,35,80,40,1892.9035810928679,-55.032254182173155,62.68482490272373,2570
3,50,35,80,50,1436.8615422252126,-50.81360210636458,62.495080676898866,2541
3,50,40,55,5,42.798159698926,-69.40108908532218,56.09902475618904,6665
3,50,40,55,10,677.054486344228,-52.94898489802245,62.07993636905945,5029
3,50,40,55,15,1150.2465391149483,-55.82306800945025,62.668112798264644,4610
3,50,40,55,20,1083.0679369226737,-54.64538036880195,62.30854605993341,4505
3,50,40,55,25,1133.6910130740687,-52.33806149375392,62.25061645370993,4461
3,50,40,55,30,1117.3564942092999,-52.85984378848065,62.142696376322306,4443
3,50,40,55,40,1102.2236126485252,-53.68485154248957,62.13417379558758,4442
3,50,40,55,50,1102.2236126485252,-53.68485154248957,62.13417379558758,4442
3,50,40,60,5,219.20071155325655,-61.22616753818887,55.52586071372426,6361
3,50,40,60,10,535.2237037172501,-61.147035697383615,61.29032258064516,4712
3,50,40,60,15,817.5733803124494,-58.6967295497301,62.34684260131951,4244
3,50,40,60,20,1017.9088933521488,-54.44300296296281,62.384652744050506,4118
3,50,40,60,25,830.0259631645496,-56.42626338303999,62.59881422924901,4048
3,50,40,60,30,1058.541501131181,-56.246140801871356,62.524752475247524,4040
3,50,40,60,40,1092.6538261681246,-56.02628346311606,62.48138957816377,4030
3,50,40,60,50,1089.0235553173213,-56.02701941247311,62.48138957816377,4030
3,50,40,65,5,218.34367155270718,-57.749632732625834,54.23340961098398,6118
3,50,40,65,10,886.4676280236208,-58.071983368808574,60.64472800537274,4467
3,50,40,65,15,1492.0219787028204,-54.72075469798591,62.68317331985851,3958
3,50,40,65,20,2007.9160338369477,-51.90244070986374,63.14968814968815,3848
3,50,40,65,25,1864.8362096280518,-46.34349946261043,63.31550802139038,3740
3,50,40,65,30,1754.759900583585,-48.89141706536454,63.19762739282826,3709
3,50,40,65,40,2020.5254546225324,-48.29348857327823,63.24925413615405,3687
3,50,40,65,50,1994.3647387244478,-48.271119426990126,63.27361563517915,3684
3,50,40,70,5,225.0759617875583,-61.299672491932874,53.30825782184989,5849
3,50,40,70,10,1101.6492679238984,-55.46729733361367,59.96657913583194,4189
3,50,40,70,15,1070.614913424894,-53.15280338614132,61.95295404814004,3656
3,50,40,70,20,1047.0263922717766,-49.57294261450123,62.47848537005164,3486
3,50,40,70,25,2038.4370275374072,-45.856175224786796,62.65239369610467,3363
3,50,40,70,30,1856.4823404044514,-49.46873008565859,63.02444913975249,3313
3,50,40,70,40,2492.875005101733,-46.151142961369196,63.18347509113001,3292
3,50,40,70,50,2069.8333534083736,-47.69906276260581,63.11926605504588,3270
3,50,40,75,5,370.2111037445732,-70.53483415269507,52.71593944790739,5615
3,50,40,75,10,1317.0515938584579,-54.40279466791264,58.74872838250255,3932
3,50,40,75,15,1286.852725676603,-51.669884452553916,61.784561197534494,3407
3,50,40,75,20,914.2536782022985,-49.32239560204385,62.69364527347455,3163
3,50,40,75,25,2062.022355898009,-48.89002547950148,62.86559316464015,3043
3,50,40,75,30,1676.280009553644,-53.80560860084681,63.088829071332434,2972
3,50,40,75,40,2037.999447961757,-46.67342065887127,63.38220252301397,2933
3,50,40,75,50,1640.4947705709678,-50.335864578771584,63.31727460426704,2906
3,50,40,80,5,495.708922020404,-55.63778387412292,52.09680399039349,5413
3,50,40,80,10,2607.8182200572965,-48.416898149532734,57.7577045696068,3764
3,50,40,80,15,3597.9741290803254,-48.61645730484723,60.94543147208121,3152
3,50,40,80,20,1275.5902444992544,-48.143938648473,61.955770559778855,2894
3,50,40,80,25,1643.512281272508,-55.436988287173165,62.51378169790518,2721
3,50,40,80,30,1538.2958413071765,-54.77951141474839,62.39575435936315,2638
3,50,40,80,40,1401.6087936222425,-53.657384358930926,62.58714175058094,2582
3,50,40,80,50,1056.5390246224736,-52.94145304948792,62.451057165231006,2554
3,50,45,55,5,66.73213557317277,-65.06168821454067,56.2073062073062,6734
3,50,45,55,10,727.9624216596353,-52.69844783176829,62.02556538839724,5085
3,50,45,55,15,1289.0933938880635,-54.884993381963795,62.676962676962674,4662
3,50,45,55,20,1166.7323234942614,-56.062774386051416,62.30802983764809,4558
3,50,45,55,25,1120.0053096202203,-55.46312777759134,62.22567058301929,4511
3,50,45,55,30,1132.8364650616625,-55.87931341839123,62.149532710280376,4494
3,50,45,55,40,1095.7508097716136,-55.88023526898033,62.124248496993985,4491
3,50,45,55,50,1095.7508097716136,-55.88023526898033,62.124248496993985,4491
3,50,45,60,5,234.54722236083225,-61.6563870517208,55.62130177514793,6422
3,50,45,60,10,547.1546079041037,-62.2590521985048,61.23477530449391,4762
3,50,45,60,15,852.4727525631747,-55.19025592005815,62.30733302195236,4282
3,50,45,60,20,893.9813635041253,-54.86635152842834,62.25596529284165,4149
3,50,45,60,25,686.1403659715779,-56.31615336147061,62.45398773006134,4075
3,50,45,60,30,886.330077618759,-56.13185922935773,62.38306253077302,4062
3,50,45,60,40,906.05488685708,-55.91142024786674,62.330288817575905,4051
3,50,45,60,50,891.025696191935,-55.911171966275596,62.314906219151034,4052
3,50,45,65,5,195.31908281995055,-57.59763321980558,54.27876823338735,6170
3,50,45,65,10,728.7709225471023,-58.13254429298599,60.538016896398396,4498
3,50,45,65,15,1366.586023505825,-56.05147756886352,62.71313941825476,3988
3,50,45,65,20,1586.555580825323,-53.1961552963466,63.09677419354839,3875
3,50,45,65,25,1472.7783613938896,-47.816982682187955,63.342175066313,3770
3,50,45,65,30,1489.4828122673935,-50.8418081451172,63.188871054039595,3738
3,50,45,65,40,1703.0770222109134,-49.948360767156146,63.240043057050585,3716
3,50,45,65,50,1689.1769728389993,-49.686397445024326,63.24717285945073,3714
3,50,45,70,5,202.5838661712407,-58.48823170320393,53.30957230142567,5892
3,50,45,70,10,926.8718894682619,-56.78014025457364,59.914813061997165,4226
3,50,45,70,15,974.5436331898837,-54.233764503597094,61.98369565217391,3680
3,50,45,70,20,896.3372322581442,-50.216523135521115,62.435824301197954,3506
3,50,45,70,25,1560.0060260362557,-46.750272610586855,62.64418811002662,3381
3,50,45,70,30,1642.1048511241615,-50.689627520867965,63.003003003003,3330
3,50,45,70,40,2118.6510912040426,-46.95190081719261,63.119709794437725,3308
3,50,45,70,50,1896.430594136201,-47.0731025077148,63.1498935846762,3289
3,50,45,75,5,353.1473688726591,-68.87017478967924,52.81951564433446,5657
3,50,45,75,10,1282.3971429921617,-52.3414312809652,58.71374527112232,3965
3,50,45,75,15,1368.7252715597601,-50.572100773822115,61.92419825072887,3430
3,50,45,75,20,801.009458227138,-49.07369613583153,62.62594458438288,3176
3,50,45,75,25,1933.020742972482,-49.23568446969988,62.85153695225638,3058
3,50,45,75,30,1746.1739293225346,-53.76493638726666,63.15261044176707,2988
3,50,45,75,40,2131.75535134419,-46.11034157642172,63.44523567310952,2949
3,50,45,75,50,1600.876073802754,-50.202306691236245,63.4154688569473,2922
3,50,45,80,5,440.72224562038576,-55.4585656504242,52.164343360234774,5452
3,50,45,80,10,2433.0792725881615,-49.22503347576262,57.62622257467618,3783
3,50,45,80,15,3776.712832665796,-47.49373716175647,60.8270202020202,3168
3,50,45,80,20,1125.3579167962027,-48.66192925025765,61.837577426015145,2906
3,50,45,80,25,1333.5179344050403,-54.54879424803285,62.35811058220432,2731
3,50,45,80,30,1418.099587098295,-54.36374339744253,62.39606953892668,2646
3,50,45,80,40,1325.8731562536107,-53.66085214225508,62.52412196063296,2591
3,50,45,80,50,993.1679396935597,-52.022113738972166,62.50974279033515,2566
3,60,5,55,5,29.21953876863286,-72.988028041497,55.6558682952735,5649
3,60,5,55,10,602.5636537215053,-52.910425145000616,62.38553113553114,4368
3,60,5,55,15,625.9675817719747,-50.20925034096783,63.10226155358899,4068
3,60,5,55,20,825.1323764805951,-50.194336339440056,63.094339622641506,3975
3,60,5,55,25,921.0026430555491,-51.03730260669317,63.07770441848655,3938
3,60,5,55,30,1049.615263970747,-48.45013100240229,63.0589430894309,3936
3,60,5,55,40,1017.8621669157741,-48.45014795976912,63.0401626842908,3934
3,60,5,55,50,1017.8621669157741,-48.45014795976912,63.0401626842908,3934
3,60,5,60,5,66.12186555112129,-72.93905038041358,54.525467204104075,5458
3,60,5,60,10,401.1472818561065,-56.54993125837691,61.35707410972089,4156
3,60,5,60,15,550.0648989047976,-50.43796053267514,62.467122567069964,3802
3,60,5,60,20,585.433727335447,-48.535128761152976,62.38133984269053,3687
3,60,5,60,25,458.9179250156728,-53.433035889643456,62.33837689133425,3635
3,60,5,60,30,542.8764300757141,-50.90469837756605,62.244333886124934,3618
3,60,5,60,40,581.9104163353453,-51.123437948010384,62.22653004707838,3611
3,60,5,60,50,572.4749178442097,-51.12521389804332,62.21606648199446,3610
3,60,5,65,5,86.98815267700833,-72.53808738504051,53.29815303430079,5306
3,60,5,65,10,291.763691331784,-56.457772289967544,60.2997205994412,3937
3,60,5,65,15,403.68584378502845,-53.84708040164048,61.91411731686781,3563
3,60,5,65,20,558.2079268480478,-49.75057183493479,61.86564975066001,3409
3,60,5,65,25,764.0068777801666,-52.80384245519246,61.8122009569378,3344
3,60,5,65,30,759.9484762789476,-49.53694100896182,61.84606133493686,3326
3,60,5,65,40,831.7594666417402,-50.811307144136975,61.840120663650076,3315
3,60,5,65,50,831.2393826168703,-50.81411107985924,61.87745246000603,3313
3,60,5,70,5,87.34920237996653,-69.37697417265298,52.685669963156876,5157
3,60,5,70,10,429.32507971452276,-59.36652738712671,59.40910300771892,3757
3,60,5,70,15,440.8673311445998,-59.05391009403118,61.77443609022556,3325
3,60,5,70,20,740.3542345602267,-58.66494558908275,62.24263541336712,3157
3,60,5,70,25,1251.3886634021878,-57.371147873277565,62.6095423563778,3081
3,60,5,70,30,1735.4683212115142,-56.37390084406421,62.96900489396411,3065
3,60,5,70,40,1739.7992119625173,-55.818756979103334,62.99835255354201,3035
3,60,5,70,50,1564.2619921430883,-57.199531617449814,62.96296296296296,3024
3,60,5,75,5,148.15251220521634,-75.27485211962974,51.79035807161432,4999
3,60,5,75,10,818.1859046355017,-55.13048714006924,58.50855060274741,3567
3,60,5,75,15,835.6202778442002,-55.031106112511154,61.34236850596967,3099
3,60,5,75,20,1358.3209474234461,-51.04058970675995,62.363013698630134,2920
3,60,5,75,25,2645.1489925922515,-48.660043684010354,63.141025641025635,2808
3,60,5,75,30,2167.424431417293,-51.08315117826664,63.07414104882459,2765
3,60,5,75,40,2139.5564900030913,-49.92780487302752,63.49032493610807,2739
3,60,5,75,50,2009.5532831984783,-50.68266123746429,63.345588235294116,2720
3,60,5,80,5,260.60975714255034,-68.30692461790294,51.17900348574944,4877
3,60,5,80,10,1100.3904504925583,-52.69035537122168,56.996786444639206,3423
3,60,5,80,15,1753.2832978055335,-57.12466166578872,60.52001368457065,2923
3,60,5,80,20,1100.2507988340033,-47.4396164294307,61.53560830860534,2696
3,60,5,80,25,3102.255797746504,-47.325919281857715,62.788875832354094,2553
3,60,5,80,30,2306.9151419911605,-48.097162862834075,62.83079390537289,2494
3,60,5,80,40,2214.4969239670045,-48.85165571304295,62.91581108829569,2435
3,60,5,80,50,1728.9840123129743,-46.9368787145722,62.76463262764632,2409
3,60,10,55,5,20.593111011699627,-73.84603297159758,55.89778304281604,5909
3,60,10,55,10,452.3711791423542,-55.60467488993349,62.22958057395144,4530
3,60,10,55,15,648.4061599256927,-54.32294815591029,63.21428571428571,4200
3,60,10,55,20,1032.1970644026962,-49.82427453914749,63.22706254563154,4109
3,60,10,55,25,1046.8330846527047,-50.68104753361236,63.17600786627335,4068
3,60,10,55,30,1178.2489962892287,-49.77962774101342,63.1125338586555,4061
3,60,10,55,40,1142.8186686436443,-49.773737870943464,63.09435821630943,4059
3,60,10,55,50,1142.8186686436443,-49.773737870943464,63.09435821630943,4059
3,60,10,60,5,61.91137097939892,-73.23879326148935,54.90506329113924,5688
3,60,10,60,10,591.8394605151368,-55.50009277440875,61.55995343422585,4295
3,60,10,60,15,605.510964983329,-51.2215266586175,62.47765006385696,3915
3,60,10,60,20,635.9446306320706,-49.18345111372864,62.282551396942544,3794
3,60,10,60,25,605.2365300710848,-53.653531769812844,62.3730625334046,3742
3,60,10,60,30,785.0849067308234,-51.38122759697824,62.34915526950925,3729
3,60,10,60,40,813.6816590650485,-51.59903253854819,62.311827956989255,3720
3,60,10,60,50,805.9561644283718,-51.59999744445308,62.311827956989255,3720
3,60,10,65,5,117.26721694378259,-69.72232695887331,53.91304347826087,5520
3,60,10,65,10,393.19286063075253,-55.883152490461185,60.46740467404674,4065
3,60,10,65,15,546.271743961332,-50.15253126740461,61.96990424076607,3655
3,60,10,65,20,616.4087748429083,-47.12217338073892,61.805157593123205,3490
3,60,10,65,25,939.5826257659252,-50.00561335859089,61.93812025685931,3426
3,60,10,65,30,976.9703002335143,-48.979744730315424,62.001173708920184,3408
3,60,10,65,40,1110.1582132082326,-49.26934775687788,62.007062978222486,3398
3,60,10,65,50,1116.6327488723389,-49.270185485022196,62.05475419487784,3397
3,60,10,70,5,118.92754857505761,-69.09715526277607,53.160059835452515,5348
