Year,CooldownDays,Return,WinRate,Trades,AvgWin,AvgLoss,RepeatLoss
2012,30,28.725720475352425,73.4375,64,7.049262379840235,-9.902383586477717,1
2012,40,36.76058266385811,75.38461538461539,65,7.376295486027721,-10.418280599330778,0
2012,60,36.76058266385811,75.38461538461539,65,7.376295486027721,-10.418280599330778,0
2012,90,29.975016314801017,74.60317460317461,63,7.170784352827768,-10.418280599330778,0
2012,120,21.86401494798973,74.60317460317461,63,6.575044577801852,-10.418280599330778,0
2012,180,21.86401494798973,74.60317460317461,63,6.575044577801852,-10.418280599330778,0
2013,0,-0.7752298045393791,63.33333333333333,60,5.838143176013019,-9.760196879812558,0
2013,10,-0.7752298045393791,63.33333333333333,60,5.838143176013019,-9.760196879812558,0
2013,20,-0.7752298045393791,63.33333333333333,60,5.838143176013019,-9.760196879812558,0
2013,30,-0.27884713242842807,63.33333333333333,60,5.902937661219437,-9.760196879812556,0
2013,40,-4.0680200175587045,62.71186440677966,59,5.564958559033677,-9.760196879812556,0
2013,60,-4.719976591678576,62.71186440677966,59,5.474474061214043,-9.760196879812552,0
2013,90,-3.785094569051728,62.71186440677966,59,5.6043999264587505,-9.760196879812561,0
2013,120,-5.352168500553811,62.71186440677966,59,5.6043999264587505,-9.760196879812561,0
2013,180,-11.483529952942162,62.5,56,5.513594843057284,-9.980302403232232,0
2014,0,29.895608153340024,70.3125,64,7.744680495550913,-9.257655218479657,2
2014,10,29.895608153340024,70.3125,64,7.744680495550913,-9.257655218479657,2
2014,20,29.895608153340024,70.3125,64,7.744680495550913,-9.257655218479657,2
2014,30,29.895608153340024,70.3125,64,7.744680495550913,-9.257655218479657,2
2014,40,28.049986842650764,70.3125,64,7.642121427126286,-9.379532037990696,2
2014,60,37.52376563280953,71.875,64,7.871437379071848,-8.4214790319947,1
2014,90,34.78300236812159,73.13432835820896,67,7.184596391326933,-8.578547055455394,1
2014,120,34.78300236812159,73.13432835820896,67,7.184596391326933,-8.578547055455394,1
2014,180,34.78300236812159,73.13432835820896,67,7.184596391326933,-8.578547055455394,1
2015,0,15.074349748603044,66.66666666666666,60,8.763336856161942,-11.076583071150889,3
2015,10,15.074349748603044,66.66666666666666,60,8.763336856161942,-11.076583071150889,3
2015,20,15.074349748603044,66.66666666666666,60,8.763336856161942,-11.076583071150889,3
2015,30,27.562236908138814,68.25396825396825,63,8.807695043907573,-11.036116610082772,3
2015,40,27.562236908138814,68.25396825396825,63,8.807695043907573,-11.036116610082772,3
2015,60,37.68511578150417,69.23076923076923,65,8.779168954294413,-10.11087095512205,2
2015,90,24.086042766074357,66.66666666666666,63,8.51482226640231,-9.76907810450855,1
