BuyDate,SellDate,Name,Ticker,BuyPrice,SellPrice,Shares,PnL_Amount,PnL_Pct,HoldingDays,BuyRSI,SellRSI
2006-04-19,2006-06-19,코나아이,052400.KQ,2308.637939453125,1751.17919921875,17460,-9875897.850456301,-24.47244548405838,61,29.11443061827171,47.25818712560029
2009-12-17,2010-02-16,네오위즈,095660.KQ,41475.0,31501.25,1135,-11486966.337812498,-24.373839132616535,61,33.83066105830021,58.37602965540034
2025-01-14,2025-03-17,신성델타테크,065350.KQ,88700.0,67400.0,19509,-421673671.33500004,-24.339895253491182,62,25.9702099714994,36.82536818577196
2008-08-18,2008-10-17,NHN KCP,060250.KQ,578.3130493164062,439.7868957519531,88907,-12498238.64562469,-24.280113536094277,60,31.317759558451613,19.46413792084637
2023-01-25,2023-03-27,메가스터디교육,215200.KQ,74786.8203125,56911.4140625,7321,-132807933.27089137,-24.228659743897214,61,33.691492348579516,31.359761635480595
2019-04-15,2019-06-14,원익QnC,074600.KQ,14192.4599609375,10876.009765625,24717,-83222904.11545914,-23.6968314617133,60,31.593754635168224,33.402414737570695
2012-02-23,2012-04-23,주성엔지니어링,036930.KQ,11048.357421875,8470.408203125,11358,-29727709.280268744,-23.662613691266348,60,26.72960453357628,32.30879487998155
2021-10-19,2021-12-20,씨아이에스,222080.KQ,17550.0,13500.0,45414,-186774498.40499997,-23.40731236001675,62,32.04463030991303,23.532799700464352
2017-11-20,2018-01-02,넥슨게임즈,225570.KQ,17150.0,13250.0,15665,-62056270.899999976,-23.07235891552702,43,28.100548312733764,73.73923213410875
2022-07-29,2022-09-27,메지온,140410.KQ,19150.0,14800.0,32052,-141626329.40999997,-23.047346726199592,60,29.327472309218862,25.749486789670783
2007-08-31,2007-10-30,큐렉소,060280.KQ,9130.0,7080.0,7124,-14837877.886,-22.786517301379426,60,34.12756711552866,60.32518890546474
2020-02-18,2020-04-06,파크시스템스,140860.KQ,41752.3359375,32413.650390625,8622,-81812465.77673149,-22.70029671239901,48,22.581563124869888,72.27437807025804
2020-02-13,2020-04-13,휴젤,145020.KQ,138631.953125,107665.59375,2610,-82123474.45507032,-22.670667854610393,60,30.821151027118205,38.30035651161149
2007-10-10,2007-12-04,티씨케이,064760.KQ,14555.296875,11307.7431640625,4502,-14856202.44328408,-22.645509619558794,55,28.845213957624864,85.30399408809187
2010-03-18,2010-05-17,브이티,018290.KQ,7125.0,5550.0,7764,-12427650.405000001,-22.439825779301177,60,29.646595359770785,42.420443596513124
2009-08-13,2009-10-12,브이티,018290.KQ,9600.0,7500.0,4447,-9492855.255000003,-22.210551615642014,60,24.06934817955947,54.96519279550462
2015-09-23,2015-11-23,젬백스,082270.KQ,34400.0,26900.0,7594,-57898896.22999999,-22.138189338075165,61,30.19900279624467,51.66948916895582
2022-04-01,2022-05-24,로보티즈,108490.KQ,27050.0,21250.0,27513,-162272912.08500004,-21.77918683717053,53,29.814972490052938,75.0736600745694
2009-08-12,2009-10-12,케이엠더블유,032500.KQ,3420.0,2695.0,12270,-9048171.007499997,-21.53728621442066,61,34.87254196099765,20.58898358720876
2008-06-13,2008-08-06,신성델타테크,065350.KQ,2645.903076171875,2092.552978515625,21577,-12147515.004599556,-21.253149623649175,54,24.211591229831143,70.40581080199617
2011-04-18,2011-06-17,에스앤에스텍,101490.KQ,4564.06494140625,3609.7607421875,18984,-18432014.006622076,-21.248784868269258,60,27.593545750751034,38.931519072232696
2015-06-12,2015-08-06,주성엔지니어링,036930.KQ,5791.18212890625,4585.0693359375,48259,-59224198.64540309,-21.166765553289867,55,31.957500631635384,70.53278437888957
2008-06-05,2008-08-01,성광벤드,014620.KQ,29500.193359375,23370.283203125,2015,-12568465.317966796,-21.119478319423777,57,25.635326609989704,70.9249111571124
2012-02-16,2012-04-16,에코프로,086520.KQ,2405.322021484375,1908.985595703125,49629,-25068394.555999354,-20.975804081363574,60,34.20485428422809,46.91413818760073
2005-09-14,2005-11-02,미코,059090.KQ,8496.5244140625,6750.0166015625,3542,-6296051.524999414,-20.896774455889037,49,29.589492858874337,76.42307750270388
2016-12-20,2017-02-20,리가켐바이오,141080.KQ,17550.0,13950.0,12925,-47358815.625,-20.85422277201731,62,22.545734236496344,41.76474311814126
2024-08-01,2024-09-11,펩트론,087010.KQ,66000.0,52500.0,21521,-295725979.2750001,-20.79619800865369,41,29.492179275464522,71.43931016317765
2017-01-09,2017-03-10,에스앤에스텍,101490.KQ,7185.11669921875,5725.34375,32877,-48857545.293819666,-20.65886623945166,60,34.52267269714328,59.06957175149344
2021-12-29,2022-02-28,미코,059090.KQ,14171.666015625,11297.6923828125,60151,-175993331.45991993,-20.622119544172918,61,34.842391912417696,55.804600176353155
2022-01-04,2022-03-03,에스티팜,237690.KQ,127684.3515625,101794.4375,6682,-176120170.48716795,-20.618914554759915,58,29.900895783128774,70.35020194153697
