SMA,Buy,Sell,MaxPos,MaxHold,Return,MDD,WinRate,Trades
90,20,72,4,15,1394.6629454130507,-56.58778383793531,63.566683699540114,1957
110,20,72,4,40,1390.7804521671499,-52.23048617773033,64.58666666666667,1875
50,30,72,4,20,1390.7374268785015,-57.22857350316439,62.42923314462172,1943
130,30,78,4,30,1389.9703095660495,-50.38353804648328,62.775061124694375,1636
130,24,78,4,30,1388.2851650945502,-58.59739074323019,62.8992628992629,1628
130,32,78,4,40,1387.5805292699501,-46.58589688784072,62.775061124694375,1636
50,20,72,4,20,1387.2740993000004,-58.823730423766094,62.29680125852124,1907
130,22,78,4,25,1385.6736078306008,-46.52693052008602,62.706674831598285,1633
50,20,78,4,20,1385.3720537125496,-46.207960083290665,62.61848341232228,1688
110,20,78,4,40,1383.8388417462006,-51.663248103663186,63.71411117898595,1637
110,20,78,4,20,1383.1759727444005,-61.47395395596001,64.0495867768595,1694
50,26,72,4,20,1381.8510136095003,-56.89796915915745,62.31884057971014,1932
70,22,76,4,25,1381.0786031391497,-52.74582440969348,62.70022883295194,1748
90,30,76,4,25,1373.5613019583511,-53.17718592300129,62.797281993204976,1766
150,32,76,4,10,1373.5527335058,-43.496746254650226,60.5,2000
130,30,78,4,40,1373.2901113850999,-47.913495576246575,62.806372549019606,1632
110,22,76,4,40,1369.04244753385,-46.8495146831737,63.26530612244898,1715
90,24,78,4,15,1361.663622327551,-40.15166723327091,62.61998870694523,1771
70,24,72,4,15,1360.8118985614994,-55.1371554299419,62.144308943089435,1968
130,32,76,4,20,1359.13733904765,-50.774829990537185,62.88659793814433,1746
90,24,74,4,20,1358.4964496480502,-49.14734865861281,62.36383442265795,1836
110,22,78,4,25,1348.8605767665506,-51.73417359210957,63.28502415458937,1656
70,26,72,4,20,1348.3991163377996,-52.56344212977899,62.106918238993714,1908
70,22,74,4,20,1345.38060767205,-56.11093870575872,62.64274061990211,1839
30,32,80,4,30,1344.3993059457994,-60.19134407146335,62.75992438563327,1587
110,24,76,4,20,1341.2149508498499,-50.35401417933666,63.50656767561394,1751
90,32,72,4,30,1339.69282392065,-44.33211159601571,63.90063424947145,1892
50,22,76,4,15,1335.8938265152,-53.1729979383792,61.78414096916299,1816
110,24,76,4,30,1335.1808072595486,-53.11061337060964,63.545933294324165,1709
150,20,78,4,10,1334.7082636490486,-47.884821570393946,59.90615224191866,1918
30,26,80,4,10,1332.0555505702498,-56.944470897409175,60.264227642276424,1968
110,20,78,4,30,1331.9069663940006,-52.22492843162985,63.73025516403402,1646
70,20,76,4,25,1331.2682239598496,-53.9725388224477,62.65129682997118,1735
110,20,74,4,40,1323.774853367801,-46.39249756133819,63.8716938660664,1777
110,22,74,4,20,1323.0836392714998,-49.58489516984274,64.01535929786067,1823
30,32,80,4,25,1321.709910988749,-61.22982765969229,62.928348909657316,1605
90,22,74,4,30,1319.2076424796994,-49.04058504209415,63.470066518847,1804
30,30,76,4,20,1316.8343370285008,-58.198486380121174,63.066592053721315,1787
90,32,72,4,40,1316.4061685281501,-44.79296196264336,63.843303335097936,1889
70,20,80,4,20,1315.10174124705,-55.76910300015444,62.8992628992629,1628
50,22,80,4,15,1314.9009041171,-48.13048990548853,61.879743140688845,1713
70,24,76,4,15,1313.2373248892497,-50.19163410955916,61.58038147138964,1835
110,22,78,4,30,1312.3183338565018,-50.8706092488372,63.19951338199513,1644
70,28,74,4,10,1307.6295996134495,-44.07354850887171,61.520302171860244,2118
110,20,76,4,20,1307.1730311718497,-47.66426515941196,63.389242336610764,1729
50,32,78,4,15,1306.9771335732498,-51.24085740968351,62.97968397291196,1772
70,22,72,4,15,1305.8057417793996,-55.13689199087073,62.225625319040326,1959
50,22,74,4,15,1303.7649276119992,-46.56730191514426,62.36842105263158,1900
110,24,72,4,40,1300.6166554619,-54.407942308234055,63.56382978723404,1880
90,32,74,4,20,1298.0046963960494,-49.07138413727788,62.166575939031034,1837
50,22,70,4,20,1297.8157218154497,-57.443533173040784,62.805791313030454,2003
50,24,70,4,20,1294.8213622611,-59.95483489412202,62.86709805873569,2009
30,20,76,4,10,1294.3002839442493,-61.66706600593185,61.25780124819972,2083
70,20,74,4,20,1291.9941477578504,-57.04396781341612,62.71186440677966,1829
70,32,72,4,20,1291.3725168337494,-53.013705300089896,62.36951983298539,1916
130,22,76,4,25,1291.1020777952506,-44.65807280497768,63.38028169014085,1704
130,22,72,4,20,1290.1215317778504,-54.695516707039395,62.857142857142854,1890
90,26,72,4,10,1289.147693762951,-45.731203340736485,61.82322998611753,2161
70,24,72,4,20,1288.4341085520998,-52.319345683229926,62.146596858638745,1910
130,30,76,4,20,1288.1864123961511,-46.465384378475136,62.894887995404936,1741
50,30,70,4,10,1287.9728550064517,-55.64986592146403,61.91319751992914,2258
130,30,72,4,20,1286.3886698754993,-45.164681945674644,63.23529411764706,1904
90,22,74,4,25,1284.61774824315,-52.35849735873214,63.576158940397356,1812
110,26,76,4,20,1281.2087695140992,-51.556183274919654,63.4703196347032,1752
110,22,72,4,20,1280.8028204568,-62.13632749040685,63.751317175974705,1898
90,20,74,4,15,1279.84927650285,-52.01642496506644,62.92553191489362,1880
70,20,72,4,20,1279.8392511752004,-54.20166916249632,62.506610259122155,1891
110,24,74,4,25,1279.1708786333495,-47.28886592184159,63.5,1800
110,28,76,4,10,1277.6464674933,-45.779369535291195,61.63645271925526,2041
90,20,74,4,25,1277.4314855479001,-46.15738691020928,63.27777777777778,1800
90,20,78,4,20,1273.5731801182003,-51.18801108761997,63.462686567164184,1675
110,24,76,4,40,1273.0774126669005,-53.08731645992292,63.2903981264637,1708
110,22,76,4,20,1272.0707471846495,-49.10389917966111,63.3810888252149,1745
150,24,78,4,15,1266.4802121621003,-50.13965174255017,62.43508366993653,1733
110,26,76,4,25,1264.2807528314,-48.58284306826704,63.447079236552916,1729
90,20,74,4,30,1264.1696672578512,-46.27540795079432,63.3668903803132,1788
110,20,74,4,15,1264.1419152981994,-52.476770700379625,63.43799893560404,1879
70,30,74,4,20,1262.7021702459995,-56.55317805081338,62.80454791553871,1847
110,32,76,4,25,1262.6314946282002,-51.68723630101647,63.375430539609646,1742
110,30,74,4,25,1258.9297776249502,-49.878718659580215,63.495575221238944,1808
150,28,72,4,15,1257.4898898069505,-53.830614420543,62.94779938587512,1954
70,24,72,4,10,1255.6490007071488,-43.178743338627065,61.98614318706698,2165
110,20,74,4,30,1253.9533026933998,-46.415182478354566,63.9528354856822,1781
150,22,76,4,10,1251.176101113851,-50.732859690987574,60.494450050454084,1982
70,32,76,4,15,1251.0088696881508,-50.984634403426114,61.88145731375748,1839
30,22,80,4,40,1247.9547853733002,-53.96716375312048,63.05041480536057,1567
50,24,80,4,15,1247.8597969911498,-48.77507321994209,61.33960047003525,1702
130,26,78,4,40,1246.8540139257002,-60.08196012233342,62.84488044144696,1631
90,24,74,4,30,1245.628996738601,-50.92196146497241,62.99778761061947,1808
30,28,78,4,10,1241.8798242918508,-56.30174814537441,60.306475531389026,2023
130,20,78,4,20,1236.6038453783508,-47.536397427228614,63.06306306306306,1665
110,30,74,4,40,1235.4492741547997,-49.829760968507856,63.60582306830908,1786
90,22,78,4,15,1231.7069454958998,-42.00243540562585,62.44318181818181,1760
150,28,78,4,10,1231.3635407846996,-52.94177950204508,59.93804852865255,1937
110,26,74,4,40,1229.7489568621,-47.522990889268065,63.79888268156425,1790
110,20,72,4,30,1229.7158409633003,-52.231570684809,64.50239489089941,1879
50,22,76,4,10,1227.9566120714999,-54.41673665902509,60.86956521739131,2070
70,20,72,4,15,1226.3777694461,-56.19842677078623,62.27575602255254,1951
150,32,72,4,15,1226.028643928,-53.85107296713079,62.92882744495648,1953
130,24,76,4,25,1225.6457829936503,-44.62685318677872,63.182618907809754,1703
70,30,78,4,15,1224.1278413021496,-55.192004608499346,62.19581211092247,1767
30,30,78,4,10,1223.7631640744478,-61.188564303656726,60.61794997547818,2039
150,20,78,4,15,1221.7990862178492,-51.72228129928828,62.19512195121951,1722
110,28,74,4,25,1221.207974462801,-48.552907913190104,63.40921710161022,1801
90,24,74,4,25,1218.2615647512002,-53.09831552803173,63.12603192074848,1817
