rsi_window,buy_threshold,sell_threshold,sma_window,return,mdd,win_rate,trades
10,10,80,150,48.921602841750044,-37.078729523846945,50.72463768115942,483
4,20,85,150,48.71283342424986,-60.589855489778074,59.15915915915916,1665
8,35,80,100,48.671950641949955,-73.28800220323859,53.41009743135518,1129
7,20,90,150,48.64015402399995,-66.26390606927265,49.298597194388776,998
14,25,70,200,48.29923144545003,-53.019731369618775,47.91154791154791,814
5,30,70,100,48.13809092805003,-60.76902779632398,62.36828901154039,1993
8,35,75,200,48.08973710630005,-64.11723777551697,55.130293159609124,1228
7,15,75,150,47.99933525399989,-61.50017166050298,57.20411663807891,1166
5,20,80,100,47.98561675439996,-64.35006072575044,58.76082611592272,1501
7,30,75,100,47.798304021350035,-74.19884846835504,57.90273556231003,1316
12,20,90,100,47.592638751250036,-54.66222108032517,46.08294930875576,651
8,10,85,200,47.57845858825005,-50.17298662317319,50.1269035532995,788
9,15,70,200,47.52403086639991,-48.819964519592354,55.010660980810236,938
8,15,75,150,47.47235672215009,-56.36851334085906,55.92556317335945,1021
10,25,90,100,47.394963898450015,-76.2219588760471,48.333333333333336,900
3,30,70,200,47.1017806187503,-59.081273680822555,62.51920122887865,3255
9,15,85,150,47.07647535269981,-54.098713159525694,49.50738916256158,812
5,10,80,200,46.97990552200007,-62.62183746675556,59.56552207428171,1427
8,15,90,150,46.597962011999996,-57.382521175559695,49.38132733408324,889
7,25,70,200,46.50315002754999,-71.719130831925,60.25369978858352,1419
6,20,85,150,46.05335754115001,-67.97143588524511,52.83505154639175,1164
9,30,80,150,45.90844547864998,-67.34352371397686,51.76022835394862,1051
12,35,90,100,45.90388445760003,-69.08566332598818,46.95837780149413,937
8,30,90,150,45.82968592064995,-64.1865901190364,47.283702213279675,994
9,35,75,200,45.5054514198,-59.512678064771265,53.987730061349694,1141
12,10,70,100,44.98320358735002,-15.385525137677798,53.84615384615385,195
9,20,70,150,44.85648962584996,-48.502662881838276,55.14365152919369,1079
3,25,70,200,44.83398190050014,-59.34665958381896,62.21326720396776,3226
6,30,70,200,44.74089538134996,-71.24952127454087,62.28710462287105,1644
7,15,70,150,44.689696655099894,-60.80985433725202,58.26771653543307,1270
12,25,85,200,44.60998302700012,-58.70983710415053,48.49884526558891,866
10,20,85,150,44.58389989105005,-68.35223622558718,48.27188940092166,868
8,30,90,100,44.55392601619999,-73.97499412714181,47.22502522704339,991
10,10,75,150,44.29525778629997,-36.51224483886164,53.83064516129033,496
10,30,85,200,44.22182797584999,-65.90904259558212,47.482014388489205,973
5,20,90,150,44.15094352960012,-50.4765081894926,52.51857968620974,1211
8,10,85,100,43.98371152260003,-48.14342256058387,50.966850828729285,724
5,25,75,150,43.92536344419995,-64.15776484981728,61.364950838635046,1729
14,35,85,100,43.79368120840002,-56.74281742207663,47.23726977248104,923
14,20,90,100,43.78971433829999,-35.97183952589621,45.67099567099567,462
7,25,75,150,43.19236138444995,-69.98632562904862,57.43348982785602,1278
12,30,75,150,43.01803564155004,-66.16093513361731,49.48770491803279,976
9,35,80,200,42.98894132354998,-59.4029345864807,51.075771749298404,1069
7,35,70,200,42.84244059249993,-68.86675531894491,59.89085948158254,1466
5,35,85,150,42.65865198690004,-69.4192714049841,56.96750902527076,1385
5,20,70,200,42.02455450180016,-60.757326172075885,62.415759460860556,1929
12,10,70,150,42.01809794434994,-17.311022465002594,51.19047619047619,252
9,35,80,150,41.9716825190499,-70.34964925891637,50.420954162768936,1069
14,25,70,100,41.93266188390004,-43.388666316542704,47.70514603616133,719
5,30,90,150,41.90991182534998,-62.598520558011096,52.6829268292683,1230
12,10,90,100,41.86629057790006,-17.613671866555887,51.30890052356021,191
9,10,70,150,41.305293230899906,-44.270810792846795,54.65465465465466,666
8,10,70,100,41.29434255160005,-45.53773744539209,58.076448828606665,811
9,10,90,200,41.28063749959987,-47.53232745251529,46.34146341463415,615
7,15,70,100,41.27357167595005,-65.01528439031661,58.16409423233144,1231
12,10,85,100,41.168506992700095,-17.623537741080533,51.30890052356021,191
6,25,80,100,40.97051860674996,-67.43756388714881,57.501904036557505,1313
8,20,85,100,40.68793448145005,-59.070682677030206,48.717948717948715,975
4,35,85,150,40.651772679199816,-66.18285595088622,58.62884160756501,1692
10,30,75,150,40.46111969340009,-67.10125226222462,50.562851782363985,1066
14,30,85,100,40.24287536800002,-61.254200561249625,45.08196721311475,854
4,30,90,200,39.64286065814993,-61.90283454212193,57.669122572002685,1493
7,35,85,100,39.419212013250025,-71.69594383931418,52.52707581227437,1108
14,15,75,100,39.35470948559987,-22.993091848738743,50.44642857142857,224
8,20,75,150,38.86458661855012,-60.990980557945775,55.37488708220416,1107
14,15,70,100,38.800937869749895,-23.077919639658866,50.22222222222222,225
7,30,70,100,38.518885004100035,-71.65497364158949,60.29005524861878,1448
4,25,80,100,38.46158694344992,-62.46774956982081,61.175236096537255,1906
7,30,70,200,38.42479525529998,-69.8608264302676,60.33057851239669,1452
8,10,80,100,38.132185929200006,-46.95550564522273,53.342245989304814,748
5,10,80,150,37.89936862015,-62.39771564146462,58.732394366197184,1420
9,15,80,100,37.70866552815018,-54.59350923350209,50.31367628607277,797
8,30,90,200,37.671677221650036,-68.18910951135186,46.88128772635815,994
10,10,85,150,37.59949999139995,-41.26112705123835,49.78991596638656,476
3,10,80,200,37.39625013544998,-60.10281737995763,61.471861471861466,2541
9,15,75,150,37.29855616974997,-43.85808718284896,53.00113250283126,883
8,10,90,100,37.13176215245,-47.97106502445266,48.44192634560906,706
6,20,85,100,37.02523557750001,-67.13011769410737,53.76623376623376,1155
5,25,70,200,37.00270449105001,-62.91559006862242,62.181447502548416,1962
4,30,80,100,36.99199617555011,-59.455120220660575,60.87182148417229,1927
4,35,80,100,36.858174177000016,-57.690727474338374,60.9479649665121,1941
9,30,70,200,36.600745508350045,-61.713405804412346,55.06172839506173,1215
9,15,90,100,36.53975638360008,-59.08123450883412,48.08959156785244,759
10,10,90,150,36.535148696400114,-41.61191718029884,48.504273504273506,468
7,10,80,150,36.52142041579991,-52.776468151124945,54.132231404958674,968
6,15,90,150,36.24873160439992,-66.66256870095062,50.573613766730396,1046
12,30,75,100,36.190833317399985,-56.00779181313884,49.22440537745605,967
12,25,80,150,36.17822503379997,-57.20527498458008,47.57505773672055,866
9,10,70,100,35.94813851975,-33.15417763345373,55.3156146179402,602
4,10,90,200,35.925881242200084,-67.49460414528764,57.67085076708508,1434
3,15,90,100,35.70325337280011,-65.88317571249279,59.09990108803165,2022
6,35,85,100,35.53020754839995,-67.83827814000614,54.290429042904286,1212
5,10,75,200,35.52268750645,-59.88054367512241,61.02337334175616,1583
8,25,80,150,35.4602023977,-66.41879893677871,52.490774907749085,1084
14,15,80,100,35.45418339970017,-25.568143218102406,48.4304932735426,223
14,15,85,100,35.41062687344998,-26.061823794808177,48.4304932735426,223
6,30,80,100,35.402207355249885,-69.75401951349379,56.835066864784544,1346
10,15,75,200,35.022782205000034,-44.111717370647476,51.150895140664964,782
10,20,70,200,35.01730569640007,-54.1148657229135,54.462474645030426,986
8,30,75,150,34.93093104240008,-69.2717806216009,53.87177352206495,1201
12,20,80,200,34.7503856448,-56.76872484707223,47.12950600801068,749
12,25,80,100,34.39425792960007,-48.93237549650761,48.44124700239808,834
8,15,70,200,34.385193600250005,-55.50343540937176,56.26740947075209,1077
6,15,80,100,34.22990456879995,-63.69538062112902,55.646481178396066,1222
14,10,85,200,34.03678404089996,-15.971482678973512,51.11111111111111,135
4,35,85,100,34.018756845999974,-60.88254020560415,58.63689776733255,1702
14,25,90,150,34.01063052454993,-54.32252123792026,45.100671140939596,745
14,15,90,100,34.00673705639994,-26.02706281804422,48.4304932735426,223
8,35,70,150,33.985530185499904,-67.53404514929508,57.45156482861401,1342
10,25,70,200,33.92307173455005,-62.40866330111383,54.89833641404805,1082
8,15,70,100,33.86300248980001,-57.65485448148093,57.30994152046783,1026
6,20,80,150,33.35167178099998,-66.08852473731375,56.875,1280
9,20,80,100,32.75361429695005,-63.5638754417745,50.638297872340424,940
14,10,75,200,32.683405113750005,-17.053412412170292,51.11111111111111,135
5,20,70,100,32.578918925150106,-57.10657008260645,61.83727034120735,1905
12,25,85,100,32.41571221770001,-47.10663296002887,48.724179829890645,823
8,20,75,100,32.153503899049966,-59.27262015901819,54.92180312787488,1087
4,20,90,200,32.037388756249975,-63.78046815470064,57.58807588075881,1476
8,15,85,150,31.955280993050007,-55.59070424002188,51.24593716143012,923
6,15,80,200,31.343929594249943,-68.76410977324802,56.79611650485437,1236
5,10,70,200,31.314681522250098,-58.45729311377104,61.967779056386654,1738
10,25,70,150,31.249761807000056,-61.947648735383176,53.789279112754166,1082
10,20,85,100,31.17229738895,-68.81118650351792,47.62470308788598,842
14,10,80,200,31.14937533810005,-15.967565669437503,51.11111111111111,135
8,30,85,200,30.964934609149996,-62.01825185450195,49.85535197685632,1037
6,15,80,150,30.93585984894993,-66.13764915325915,55.17799352750809,1236
6,35,85,150,30.81630177400001,-70.76836884964857,53.21100917431193,1199
14,10,90,200,30.81083731630003,-15.971482678973512,51.11111111111111,135
5,35,85,200,30.74689678789997,-68.71769295463211,55.319148936170215,1363
6,15,85,200,30.66272321439991,-67.18364802218481,54.01588702559577,1133
3,35,90,150,30.621088103450013,-54.379054567331465,59.262851600387975,2062
5,10,75,150,30.497590565049947,-62.48609760351497,60.38095238095238,1575
14,25,85,150,30.271370602250023,-55.12386633233175,44.919786096256686,748
10,30,75,100,30.270422070649914,-68.01510607860409,49.14933837429111,1058
7,35,70,150,30.22820015659995,-67.47376912382812,59.19343814080656,1463
9,10,85,200,30.088656002950074,-46.897361313152224,47.04,625
14,25,90,100,29.989243504800122,-47.35100764462781,45.20348837209303,688
8,30,70,100,29.919603956999975,-69.20378929556168,56.07692307692308,1300
9,25,80,200,29.663049736299985,-64.75796064245462,51.2291052114061,1017
7,30,90,200,29.591587883300008,-66.99616268057017,49.08565928777671,1039
8,35,75,100,29.19717977399998,-69.77077505886055,55.02431118314425,1234
10,35,75,100,29.168737014050027,-62.15851764516391,50.136986301369866,1095
9,30,90,150,28.957588217949983,-66.20954469713074,46.90082644628099,968
9,20,70,200,28.746804627200074,-58.583444171618794,54.88029465930019,1086
12,25,75,200,28.663149090850105,-55.071490712950045,50.495049504950494,909
7,20,75,150,28.653207077799834,-71.42198693253883,56.6530612244898,1225
8,10,90,150,28.546482649400073,-52.96449795877818,48.275862068965516,754
7,30,70,150,28.21997340810003,-71.02528504368198,59.21595598349381,1454
6,35,80,150,28.023042739800054,-64.87119554683534,56.334841628959275,1326
5,10,70,150,28.0144578511498,-59.189352967106345,61.30884041331802,1742
12,20,85,100,27.660051301599943,-54.66237327698186,45.50989345509893,657
3,35,70,200,27.568615428199994,-62.21221514510595,62.49616681999387,3261
3,25,80,200,27.45891241450009,-65.62608830173909,61.22370936902486,2615
9,15,85,100,27.334529943099994,-56.62174059414363,48.575129533678755,772
3,20,90,150,27.076476050400068,-55.75284235121298,59.04203323558163,2046
3,20,70,200,26.964803033000038,-62.26918724913501,62.41799437675727,3201
4,30,85,200,26.60119329015003,-72.12528199075622,58.781785925487874,1691
7,20,80,150,26.522167971999977,-71.2931769646461,54.53736654804271,1124
7,10,90,100,26.38699994215006,-63.82122364892579,49.47735191637631,861
14,10,70,200,26.336645929050096,-17.07323193517378,51.85185185185185,135
3,10,85,200,26.291736115350005,-61.894981171148736,60.363153232949514,2258
12,15,90,150,26.286840144499955,-46.47573919051995,47.16599190283401,494
6,30,75,200,26.119024211299944,-70.98725362177152,59.56580732700135,1474
3,35,85,150,26.00858311819998,-54.586408693355835,59.40721649484536,2328
4,10,75,200,25.725519006399967,-56.030056392800546,61.49283242708849,2023
6,35,70,100,25.72471849405007,-68.76135106254495,60.61502069781195,1691
7,10,90,150,25.544584242749924,-54.92279589366852,49.148694665153236,881
8,15,90,100,25.383471862649955,-57.54294522753547,49.825378346915016,859
12,20,85,150,25.34595385244993,-57.2599347261612,45.26462395543175,718
3,10,90,150,25.242062912999952,-54.7769660080151,58.699999999999996,2000
9,15,70,100,25.09842512,-53.70875381754308,54.70383275261324,861
14,25,70,150,24.903345030550096,-55.16675789207183,47.31457800511509,782
7,20,70,100,24.761139951999954,-65.36166640232933,58.22021116138764,1326
6,35,75,100,24.75701917235007,-69.38459435772255,58.733333333333334,1500
5,35,80,150,24.59416456199992,-70.64117560889247,59.16129032258064,1550
12,15,80,150,24.37647881575011,-43.74996549434287,48.185483870967744,496
8,30,75,200,24.29403059284998,-68.15884839737097,54.65213746856664,1193
3,25,90,150,24.047745504200037,-54.45690774163951,59.40690325717064,2057
5,35,70,100,23.759404047400047,-62.27656439013567,61.96196196196196,1998
6,10,90,100,23.645585572800055,-61.197311838502465,48.68686868686869,990
10,25,70,100,23.56358530689988,-53.06965036706429,54.166666666666664,1056
3,30,85,150,23.537649484300083,-55.63370403047947,59.2496765847348,2319
7,20,75,200,23.46955985530006,-72.24848723302432,57.08469055374593,1228
8,10,70,200,23.32572754305,-58.317345508216114,57.19139297848245,883
5,15,85,150,23.302180367400016,-65.06250351084418,55.327245053272456,1314
9,25,85,100,23.280184655799996,-75.12013854755999,48.59228362877998,959
3,30,90,150,23.257241129899974,-55.614112841656535,60.0,2065
6,10,75,200,23.105825668549905,-60.99602928863034,57.97448165869219,1254
8,10,85,150,22.589799817199907,-51.56752735972143,49.740932642487046,772
7,20,85,150,22.521170570249936,-66.75656349129997,51.60377358490567,1060
5,20,75,150,22.44049513465003,-63.87032393815538,60.81871345029239,1710
12,20,90,150,22.120415013449946,-57.28161333413052,45.73426573426573,715
6,10,70,150,21.838380559000115,-57.84762686214461,60.17699115044248,1356
12,15,85,150,21.80124027185002,-46.97536469663352,47.57085020242915,494
8,25,90,100,21.19294438185002,-67.92724676920929,47.01030927835051,970
7,35,80,100,20.721554211100003,-73.25260738811077,54.59098497495827,1198
7,35,70,100,20.68413916724998,-72.13520693879182,60.16260162601627,1476
8,20,70,200,20.65043007055005,-66.35702416586817,56.987447698744774,1195
3,35,90,100,20.589193149000117,-59.65252104037111,59.10418695228822,2054
6,30,85,150,20.56629250784998,-71.30927980312572,52.63598326359833,1195
6,10,90,200,20.47372866104997,-70.69298134611157,48.08080808080808,990
14,10,85,150,20.22678132559992,-20.175642719552343,47.540983606557376,122
6,20,90,200,20.04748295184997,-67.82677117110934,48.25964252116651,1063
8,25,75,100,19.812831976599952,-64.40928262584359,54.06574394463668,1156
4,25,75,200,19.807187944149906,-63.09759407126594,60.824742268041234,2134
3,10,90,100,19.759639511250015,-60.89472805654738,58.103361766181635,1993
5,10,85,100,19.684860091249966,-61.38315470762258,54.459352801894234,1267
10,30,90,100,19.635492726599992,-73.52694614223176,44.94142705005325,939
4,15,75,200,19.627313556250115,-59.64664911246208,61.64251207729469,2070
3,30,90,100,19.49607420804995,-63.23100526506739,58.99315738025416,2046
6,10,75,150,19.388051795699933,-55.93472393330151,57.14285714285714,1260
5,25,80,100,19.33773135925008,-64.08974765259859,57.96430931923331,1513
7,35,75,100,19.3190238031,-74.50128550058658,58.54572713643178,1334
14,10,75,150,18.86345414439987,-20.925972479745163,47.540983606557376,122
9,35,90,150,18.855481075049994,-64.90153478504631,45.24053224155578,977
5,35,90,150,18.7398532197,-62.39332333999308,52.48979591836734,1225
14,10,80,150,18.425523729149916,-20.249498305166945,47.540983606557376,122
3,15,90,150,18.32665703459988,-57.01204916538906,58.370591157476404,2013
4,20,70,150,17.945515899699906,-59.85178241214483,61.9907601847963,2381
6,10,80,200,17.843969262700043,-60.49549357217906,55.54592720970537,1154
4,20,90,150,17.828601416299982,-64.55765052006353,57.32613099257259,1481
12,20,80,150,17.3535408944,-58.58995533557937,45.84487534626039,722
5,25,85,100,17.31069021679994,-71.05462195609095,55.37313432835821,1340
6,30,75,100,17.138427630700015,-67.52870243265404,58.52503382949933,1478
7,25,70,100,17.10970843874997,-72.40826094921962,59.81507823613087,1406
14,10,90,150,17.059200903799933,-20.175642719552343,47.540983606557376,122
8,20,70,150,17.03450516450009,-59.41722292937565,56.323777403035415,1186
5,20,85,200,16.827745282499972,-67.82552528713295,55.97295266716754,1331
9,35,70,150,16.814125377900012,-68.58138303697808,55.55555555555556,1242
5,30,85,100,16.80819442160002,-63.42305190056834,55.36639526276832,1351
12,15,75,150,16.699760018300005,-43.797144558710734,49.30417495029821,503
6,30,85,100,16.6109164702001,-66.64670590882066,53.935376967688484,1207
12,25,70,200,16.55675883809995,-58.363403566487804,50.15940488841658,941
10,15,70,100,16.508035157549884,-41.97289782829312,53.98601398601398,715
8,10,70,150,16.496292132699985,-60.46272314018746,57.43707093821511,874
7,10,85,100,16.218509925199953,-55.56247966373273,51.33333333333333,900
9,10,80,100,16.189264322250008,-37.581417044006535,48.86561954624782,573
4,35,75,150,15.79255359030003,-64.1573496063769,61.23105190629307,2177
9,10,80,150,15.663081122549883,-47.343475290191314,48.480000000000004,625
5,15,75,100,15.522052420000065,-60.41993031785592,61.03427540589297,1663
4,35,75,200,15.02401003079996,-64.84437071692028,61.294765840220386,2178
5,25,90,150,14.861256067099982,-66.93531607384769,51.735537190082646,1210
9,20,90,100,14.783313888750072,-69.21635571031342,47.38636363636364,880
6,15,70,100,14.548136738250083,-61.259925647391256,60.302197802197796,1456
8,30,85,100,14.440876055849984,-66.9788036118157,48.26923076923077,1040
10,15,80,150,14.39477884755016,-57.04826065479652,48.08219178082192,730
9,20,75,150,14.211719015150015,-61.093741301031834,52.178217821782184,1010
14,10,70,150,14.114066952450056,-21.906174624831305,48.36065573770492,122
4,35,70,200,14.112334124900183,-61.95665361247885,62.029923170238575,2473
8,30,70,150,14.0935654056501,-64.65826990867455,55.86206896551724,1305
4,30,75,200,14.072434799150013,-62.174382593093725,61.13941639647985,2159
8,35,70,100,13.913285695599974,-68.14175944768212,56.146926536731634,1334
6,15,75,150,13.655070599299979,-62.75911206670346,57.67511177347243,1342
8,15,70,150,13.477167894649856,-56.481991632051766,56.12722170252572,1069
3,15,70,200,13.461731825050173,-64.60214401312825,62.27129337539432,3170
3,10,70,150,13.400096784350325,-63.71070492583102,61.67146974063401,3123
3,25,75,150,13.337712478199926,-65.64282984687482,60.8843537414966,2940
4,15,90,150,13.185753344950024,-64.5617867903537,57.30027548209367,1452
9,25,90,150,13.098632559449964,-65.58638789199004,46.95187165775401,935
9,35,70,100,12.911915921749983,-67.51288803931755,55.197421434327154,1241
4,20,75,150,12.859703804100086,-56.12285051794187,60.89866156787763,2092
6,25,85,150,12.831152255250045,-62.440513077125516,52.02702702702703,1184
12,25,75,100,12.79508449704998,-54.801786999012755,48.07916181606519,859
5,35,80,100,12.301131730650038,-65.4041119771446,58.39228295819936,1555
5,10,80,100,12.286946908149998,-60.74348457404779,57.16312056737589,1410
10,30,70,200,12.238612439349893,-67.78453681200563,54.664341761115956,1147
4,20,75,200,12.17420206915023,-61.45076830093701,60.90261282660333,2105
7,10,80,100,12.14131626170012,-58.87837347524694,52.62032085561498,935
7,10,75,100,11.90742422025004,-58.36315804700997,55.32994923857868,985
12,20,80,100,11.00951891494999,-56.13848710220262,45.09803921568628,663
4,30,85,150,10.959076195700046,-64.92884013351745,58.38287752675386,1682
4,25,75,150,10.487298575199876,-61.046560276936454,61.05904404873477,2134
12,35,70,150,10.423464498600055,-67.39327610565017,50.55350553505535,1084
7,20,80,100,10.385109841250074,-71.85870368870093,53.70036101083032,1108
8,25,85,150,10.17257077990008,-70.75172455349843,48.38709677419355,1023
12,30,70,150,9.99696162860002,-67.92064607678039,49.95083579154376,1017
7,10,70,150,9.805793543249862,-56.89446718778653,56.12431444241316,1094
9,35,80,100,9.66119655744999,-73.48130799775424,50.423330197554094,1063
5,10,70,100,9.657521457049857,-60.27218033378738,61.04347826086956,1725
3,30,75,200,9.639457723599932,-61.060165587316625,61.812627291242364,2946
10,15,90,100,9.517051433650114,-54.5607184200654,46.687211093990754,649
9,25,70,150,9.414037147049958,-62.39050234595705,56.61827497865073,1171
5,10,90,150,9.3139590991,-64.83257965224385,51.64359861591695,1156
9,10,75,150,9.292663588650019,-53.717232922232064,51.47286821705427,645
10,15,90,150,9.23000509215004,-61.99403662981467,45.58404558404558,702
6,30,75,150,9.21516308164998,-66.62694464378232,59.05723905723905,1485
7,30,85,100,8.951044357399995,-68.73569397038925,50.362976406533576,1102
7,30,90,150,8.757050153949987,-66.58327258183205,47.91868344627299,1033
10,35,75,150,8.756623789649986,-69.72056768599163,49.770431588613405,1089
9,10,75,100,8.561435749399848,-36.9648779161496,51.618398637137986,587
6,35,80,100,8.315168225399972,-72.86171361399144,57.03648548026806,1343
6,35,75,150,8.179099513400011,-66.18466848754736,58.55130784708249,1491
6,25,70,100,8.137385117050089,-66.31119217401994,61.71535114978247,1609
6,30,90,150,8.006391555399928,-72.31270830045202,50.22706630336058,1101
12,25,75,150,7.988926876199942,-61.052562252461065,47.59238521836507,893
4,35,90,100,7.859450356600006,-69.6672170070223,56.666666666666664,1500
4,10,85,150,7.816550052949944,-63.62649179934836,57.12492153170119,1593
9,20,85,100,7.752374003700102,-65.31603426002309,47.72475027746948,901
4,30,85,100,7.407663958899957,-62.98470231730092,58.55535820011841,1689
10,20,75,200,6.557647898049956,-63.31403868462632,52.016985138004245,942
3,30,75,150,6.535372296199937,-64.88083888403789,60.67340067340067,2970
12,20,70,200,5.9287847071498145,-50.71589305005021,49.169859514687104,783
8,30,75,100,5.91660999225001,-71.89014332465683,53.95503746877603,1201
3,25,90,100,5.874216991350134,-70.2764760058857,58.64440078585462,2036
14,10,75,100,5.8696642551499645,-17.512250438257777,44.57831325301205,83
8,30,70,200,5.8318435363001075,-64.6161201069765,55.95054095826894,1294
14,10,85,100,5.205700341150066,-19.162593269436073,43.373493975903614,83
10,15,85,150,5.12234910999998,-60.615557834852176,46.132208157524616,711
6,30,90,100,5.015729754150056,-69.09043303267832,49.36131386861314,1096
3,20,80,150,4.897194503450075,-64.28758221759985,60.58027079303675,2585
14,10,80,100,4.713558943450025,-19.162593269436073,43.373493975903614,83
10,20,70,150,4.431038562849965,-58.00124868189488,52.11995863495347,967
3,20,70,150,4.388705269600113,-67.86692756548766,61.90031152647975,3210
8,20,70,100,4.381481170050039,-58.624171691255754,55.679862306368335,1162
9,30,90,100,4.284682548199958,-79.38019662357722,47.225130890052355,955
12,20,75,150,4.2519819393000535,-57.365025877941676,46.612466124661246,738
9,30,70,150,4.0895001865500324,-63.54818739860158,55.46425636811833,1217
10,15,70,150,4.037811172549932,-53.66769594947801,51.87096774193548,775
3,30,80,150,3.9632847302499608,-66.52903304946422,60.71837982422621,2617
4,15,90,200,3.878901944750046,-70.472709485771,58.17307692307693,1456
14,10,70,100,3.8476308220499966,-17.899842592152257,44.57831325301205,83
9,10,85,150,3.5446734891999565,-48.41616362447799,46.63382594417077,609
14,10,90,100,3.534801941150034,-19.162593269436073,43.373493975903614,83
4,20,80,100,3.305896062099989,-64.18264539704978,60.032017075773744,1874
7,35,90,100,3.0903698355499554,-68.04811135728391,49.0272373540856,1028
12,20,75,200,2.369298201450021,-56.060428644739105,47.12041884816754,764
12,15,75,100,2.3525256214500523,-44.440047186317045,48.04597701149425,435
4,30,75,150,2.0621441204500712,-64.63262678095796,61.118816458622284,2163
6,10,80,150,2.0579508725499185,-61.24526810422664,54.03996524761078,1151
3,20,75,150,2.0573814130001367,-66.0549646938973,60.77895456098395,2927
4,30,70,200,1.7609175380999487,-65.5779645222168,61.6359918200409,2445
9,35,90,100,1.741232805949977,-79.62159175130634,46.35897435897436,975
8,35,70,200,1.601446501800008,-65.3777097538044,57.34848484848485,1320
6,25,90,150,0.8903730147999278,-67.84769368983812,48.24399260628466,1082
4,30,80,150,0.7436547769000157,-63.70479029512759,59.895833333333336,1920
6,20,75,100,0.6767535153999527,-61.03624320883384,57.65895953757225,1384
8,25,70,150,0.5834654736500022,-66.96781937717473,56.40413683373111,1257
2,30,85,200,0.45106741400002814,-75.89516420225166,60.71428571428571,4004
4,15,75,150,0.3125770272000894,-61.82337511867646,60.548213411649535,2043
10,35,70,100,0.07114253359996603,-70.93952957053851,52.389078498293514,1172
7,20,70,200,0.0635234161499687,-76.47633131681734,58.04769001490313,1342
4,10,80,150,0.042461099300039606,-60.830930757890165,59.643255295429206,1794
3,15,80,150,-0.1802898798001884,-60.127315276033265,60.17147310989868,2566
2,25,85,200,-0.24774844924985162,-74.94799885732853,60.70263488080301,3985
4,20,80,150,-0.33329866879989734,-61.63679253900932,59.72222222222222,1872
6,20,70,100,-0.336739516200002,-62.145026224738956,60.45016077170418,1555
9,25,80,100,-0.7851971281499392,-70.24810383017886,49.55134596211366,1003
4,25,70,200,-0.7984302644500452,-60.864122609075224,61.69154228855721,2412
12,15,70,100,-1.0400914858501253,-48.17974110951881,49.7737556561086,442
6,10,85,100,-1.14795785195001,-65.59962775875712,51.187084520417855,1053
4,20,70,200,-1.2101605751000832,-61.85865332021613,61.71477079796265,2356
2,10,90,150,-1.2258355766998963,-73.37843505226182,60.35374149659864,3675
2,30,80,150,-1.4855039102502743,-74.95030954176988,60.53049195193834,4411
3,15,70,150,-1.5724987693000125,-71.23066184584368,62.43285939968405,3165
6,20,75,150,-1.7383561289499139,-64.1643746801806,57.519600855310046,1403
4,15,80,150,-1.7761021287500234,-62.1042362920914,59.71615720524017,1832
4,35,70,100,-1.924155763400126,-60.283009671645175,61.603545527800165,2482
4,25,85,100,-1.967334101449969,-66.01727038627948,57.724550898203596,1670
4,10,90,150,-2.123422472199976,-69.08934779964014,55.934612651030555,1407
8,25,75,150,-2.3238043466499603,-65.05353980803875,54.20641803989592,1153
12,20,70,150,-2.6847215531499824,-54.48312749801718,47.64397905759162,764
6,10,80,100,-2.848840336800007,-58.996014030437195,54.05643738977073,1134
3,10,70,200,-2.8824446571501183,-65.88168445571878,61.72680412371135,3104
9,10,90,150,-3.174757765650138,-52.28005420316677,45.65217391304348,598
4,15,90,100,-3.256695048200098,-65.54427884137873,55.18672199170125,1446
9,15,75,100,-3.268589713199932,-57.752298770824176,51.58924205378973,818
12,20,75,100,-3.341620467899886,-56.87302455966973,46.15384615384615,676
9,20,75,100,-3.609051425699916,-61.6735121668585,51.93089430894309,984
2,10,85,200,-3.735289414949805,-72.22252446406684,60.27293404094011,3957
9,25,75,150,-4.341073621450009,-61.8996210786738,53.74653098982424,1081
4,25,80,150,-4.4718585707499425,-64.0344306718966,59.72515856236787,1892
12,15,70,150,-4.564372484650015,-47.51373802727319,50.293542074364,511
3,35,80,150,-4.589465150350048,-68.1931039433857,59.99240121580547,2632
6,35,70,150,-4.605954334850071,-70.59619659847417,60.62612883804937,1661
3,10,75,200,-4.623120178449957,-68.44601832858423,61.45172656800564,2838
12,25,70,100,-4.639221735849974,-60.42158246705021,49.71815107102593,887
9,10,90,100,-5.03568624405003,-48.73927142381921,47.28260869565217,552
7,10,70,100,-5.269808382900198,-55.51905057029739,56.6127497621313,1051
3,30,70,150,-5.39329372534969,-68.22978420974074,61.87270501835985,3268
5,35,85,100,-5.530169877050028,-70.48203155058013,54.981549815498155,1355
8,35,75,150,-5.798847430050125,-69.92647031501257,54.06737880032868,1217
3,10,75,150,-5.915856703900058,-70.77338633923138,60.731878958479946,2842
5,15,85,100,-5.972773768300055,-68.63124407424003,54.78927203065134,1305
2,20,80,150,-6.043079199900081,-76.21841328457917,60.33455545371219,4364
10,20,80,100,-6.286021309099976,-68.08661215756078,47.161066048667436,863
4,10,90,100,-6.342652275000038,-60.6020845447777,54.75852272727273,1408
5,25,70,100,-6.442187921050024,-64.14592001668646,61.163032191069576,1926
7,35,90,150,-6.5442389021999725,-73.16778950158547,49.03846153846153,1040
9,35,75,100,-6.597836804349977,-68.32844256929353,53.239929947460595,1142
6,30,70,100,-6.661137324550037,-69.45743566404923,60.444177671068424,1666
