SMA,Buy,Sell,MaxPos,MaxHold,Return,MDD,WinRate,Trades
130,24,74,3,30,734.5459669927999,-47.905675195380695,60.44176706827309,498
90,26,74,3,25,733.2484659589502,-52.16599625105132,60.0,550
130,26,72,5,40,733.2021484656997,-48.26560714853543,62.004950495049506,808
130,32,72,7,40,732.0648275254001,-46.504927751763766,60.832625318606624,1177
150,30,76,3,20,725.8901792809,-64.40887450602466,54.794520547945204,584
150,24,76,3,30,725.7925797107498,-52.85610971604531,60.42553191489362,470
130,30,76,5,20,721.4913469950994,-47.87578295557658,56.88073394495413,981
130,24,74,5,40,720.2731652306501,-53.71256718246258,62.10526315789474,760
110,24,80,5,30,717.6486825060998,-41.713759126699124,56.490727532097004,701
130,28,70,3,40,716.5853053631006,-45.370084489237215,60.5607476635514,535
150,30,74,5,40,715.2123552498501,-55.310199976064126,61.86868686868687,792
150,26,72,5,30,714.5717520221002,-44.78744862007677,62.10892236384704,863
50,32,78,3,30,712.5460831119003,-63.43278865576476,58.05084745762712,472
130,32,72,5,25,708.5186203573996,-46.19433000089976,58.81742738589212,964
70,30,80,5,30,707.7542311420501,-57.640419235634056,57.20108695652174,736
50,30,80,3,20,707.4360369369499,-75.12715560863337,53.475935828877006,561
110,26,80,7,40,705.8380960234499,-45.438820890693,58.94736842105262,855
150,28,70,5,40,702.0002062422998,-41.982775825810954,62.00227531285552,879
110,24,70,3,25,701.5731200651497,-46.432043166561876,59.66386554621849,595
150,28,70,5,30,697.3552441083496,-43.797052036623995,61.0752688172043,930
110,32,80,5,30,694.47454221485,-46.420304648465596,57.240437158469945,732
90,20,80,3,40,692.5405256142501,-69.72249509046307,56.830601092896174,366
130,32,72,3,20,690.9164300362997,-56.0945905012103,59.27672955974843,636
130,26,80,5,25,687.4235825399003,-51.67195247165834,55.69620253164557,790
150,30,76,5,40,685.3830019182998,-56.47323573688296,59.91902834008097,741
90,32,78,3,20,684.8418959583503,-67.36547060141113,54.75352112676056,568
130,20,74,3,30,684.522721971,-54.94736175811179,60.49382716049383,486
90,28,72,5,40,682.7148658023,-55.33406588916535,62.73809523809524,840
130,32,70,5,40,678.3254020651,-44.87804445835659,59.375,896
50,32,80,5,15,677.6234352588501,-48.1159487736682,50.69565217391304,1150
150,32,80,3,25,676.0941029906498,-59.87539323087081,54.33403805496829,473
150,24,70,3,40,674.5464949189496,-42.102662129206955,61.478599221789885,514
150,20,72,3,30,674.4275372361998,-47.633359056616314,59.76095617529881,502
130,30,74,3,20,674.0199681137499,-64.64362851087574,57.635467980295566,609
130,32,78,7,40,673.6421739987001,-48.92282439794031,59.305993690851736,951
130,26,80,7,40,672.58507823725,-54.123534849792364,58.30429732868757,861
30,30,72,5,40,670.7134975352993,-45.998939377131634,63.242009132420094,876
130,24,80,5,25,669.3557641937999,-45.59674698751998,55.341055341055345,777
150,30,72,5,30,669.3229603898501,-43.639445171506715,61.43497757847533,892
150,32,70,3,40,667.5552061133001,-44.22640431341113,61.09022556390977,532
130,26,72,3,20,666.5958852123501,-50.64732310271379,57.86061588330632,617
130,30,76,3,30,664.0441384483502,-58.53127606095091,61.30346232179226,491
70,32,70,3,10,663.9834612800502,-74.0628140757872,52.662721893491124,1014
50,32,74,3,30,663.67211286535,-60.05219383391801,62.13235294117647,544
110,30,72,5,40,662.2899791758499,-54.1820988841973,61.904761904761905,840
110,32,70,5,40,660.8955743800004,-48.53503465814528,61.06290672451193,922
130,28,74,3,20,660.5417034670999,-62.25815824463097,57.283142389525366,611
150,30,80,7,40,658.9589485397996,-59.71883070611721,57.93025871766029,889
90,26,74,3,40,655.1728713032497,-64.38462273898853,62.78586278586279,481
130,28,72,5,40,654.8790501191999,-50.745511964722745,60.927960927960925,819
30,24,70,3,40,653.7938439027499,-53.62606361911231,64.64088397790056,543
130,28,70,5,40,653.1469301025002,-44.14838290001216,60.61293984108968,881
150,28,76,5,40,652.7353873001503,-53.81897609046828,59.67302452316077,734
70,32,78,3,20,648.74163669805,-66.22264820204914,56.51438240270728,591
70,32,72,3,20,647.8009627233002,-69.07748721906103,58.3206106870229,655
150,26,74,3,40,642.2461769411495,-61.041722455173286,61.79039301310044,458
150,32,76,5,30,642.0943859108997,-49.40494530161517,60.07416563658838,809
150,26,70,3,40,640.9699547048008,-42.09760188638796,62.26053639846744,522
50,32,74,3,20,640.8679213254501,-74.55947623981494,58.110236220472444,635
70,30,78,3,20,640.2790054945,-65.75242260781052,55.3082191780822,584
150,22,76,3,30,635.9107075737004,-50.88636822201349,60.12793176972282,469
150,28,74,7,40,635.68520200535,-48.68748912078388,62.442183163737276,1081
130,28,72,5,30,635.4728608018003,-43.18154055536965,60.11299435028249,885
130,28,72,3,40,634.18633787985,-46.97488556969074,61.29032258064516,496
150,28,72,5,25,632.6186539747499,-44.23987387328022,59.594882729211086,938
150,28,70,7,40,632.49992636325,-40.17467323612286,61.51940545004129,1211
90,26,78,3,40,631.8635519188001,-71.80060204733064,61.15107913669065,417
150,28,76,3,30,628.0975095390497,-50.1844042479287,61.07660455486542,483
110,22,80,5,30,627.8478367598001,-39.416916042724516,56.241032998565274,697
150,32,72,5,20,627.75145445875,-54.93170546128332,58.61742424242424,1056
30,28,72,7,40,625.6040700237496,-40.611229910264434,63.63636363636363,1155
150,28,80,3,25,624.1993144465501,-61.89019791051592,54.12262156448203,473
150,24,72,3,40,623.6189059522999,-52.78589619467318,62.863070539419084,482
150,32,72,5,25,621.3518576154502,-51.83605239905672,59.166666666666664,960
130,26,76,3,25,619.5128662298498,-51.77192883301078,58.03921568627452,510
150,26,74,5,25,618.4060455915001,-52.80351217046098,58.31460674157304,890
90,24,80,3,30,618.2552031917,-63.36720107645814,57.51789976133651,419
110,32,80,5,25,615.9771264359,-66.28061364300146,55.955334987593055,806
150,30,72,5,25,614.0100791671501,-41.81616886423944,59.22431865828093,954
50,26,80,3,40,613.21925728025,-76.63172890644759,61.979166666666664,384
110,28,80,5,30,612.0653112932,-49.36743819982218,58.19444444444445,720
150,30,70,5,30,612.0333391374502,-43.17147381298514,60.962566844919785,935
50,30,70,3,40,610.4311549061999,-71.94321439672608,61.245674740484425,578
150,24,74,5,30,608.7767749618996,-59.77985033537717,60.5392156862745,816
150,26,80,5,30,607.1451038966,-63.936021467037676,57.26495726495726,702
150,28,74,7,30,606.7710605568502,-47.66045277547556,61.254295532646054,1164
30,26,72,5,40,606.46816097155,-57.69930347744877,64.55089820359281,835
50,28,80,3,30,603.5949025458999,-71.88307654713371,57.36961451247166,441
130,32,72,7,30,603.3748937769501,-41.42974944321485,61.09803921568627,1275
130,26,76,5,40,602.9440062125999,-46.08082644570576,60.91794158553546,719
150,32,70,3,30,599.1849599484997,-53.67089714791088,60.526315789473685,570
50,32,76,3,20,598.70820087695,-73.34504335608504,55.50000000000001,600
150,26,72,5,25,597.9368028879003,-51.22067699629213,60.19522776572668,922
130,24,72,5,40,597.6900404316499,-49.11565556080107,61.625,800
50,24,78,3,10,596.6999019867002,-65.93471861627744,49.00221729490023,902
130,32,80,5,25,596.6738311184499,-60.66882821581139,55.72327044025157,795
130,22,80,7,40,594.0022624489501,-47.54977248649404,57.83274440518257,849
150,30,70,5,40,593.3514875905998,-47.395881208876006,60.90395480225988,885
150,26,76,5,40,592.6951734910999,-52.37499682057186,60.332871012482656,721
110,24,80,3,30,591.2436074474003,-56.383859543166245,57.04387990762124,433
150,26,78,5,25,590.65262451435,-60.78387995564483,56.35018495684341,811
130,28,74,5,40,590.4596435746502,-56.80115747818755,60.953608247422686,776
150,28,80,7,40,590.2636533846002,-55.99613070899044,57.744874715261965,878
150,24,74,3,30,589.1810855789001,-55.69652787500472,60.53169734151329,489
150,22,74,3,30,588.1314975012502,-52.16176105084013,60.99585062240664,482
110,30,80,5,30,587.0627338955,-58.286778663283144,57.77777777777777,720
50,28,72,5,15,585.50776106635,-59.99544677850439,55.10860820595334,1243
130,26,80,5,30,585.1836004785503,-58.70495796476239,55.99435825105783,709
90,24,78,3,30,583.5251561018498,-53.426996360635584,60.0,445
150,30,72,5,20,582.8395568467998,-52.66602169121168,58.9622641509434,1060
50,22,80,3,15,581.1712145277999,-57.67652920863585,51.138088012139605,659
150,32,78,5,25,579.0176484890003,-50.484070757830146,55.07765830346476,837
50,28,78,3,40,578.6846958524999,-75.0939318969223,60.859188544152744,419
150,28,72,3,20,576.1263449511,-58.527128850813945,58.720000000000006,625
150,28,72,3,40,575.98364015635,-45.22572325996986,61.57024793388429,484
150,28,80,5,25,573.3617864029499,-50.05387648379537,53.54430379746835,790
30,24,72,3,20,572.9708831956998,-50.48345091347722,58.745874587458744,606
130,32,72,5,40,571.7225466480498,-50.09505101704887,60.357142857142854,840
30,24,72,3,40,570.6080663989002,-59.97308804563202,64.05622489959839,498
110,28,72,5,40,569.7731995111501,-51.96446563272061,61.88725490196079,816
50,20,80,3,15,568.5585569536502,-55.81042348577013,50.23255813953489,645
130,28,80,5,25,568.3412020349999,-59.30687035506933,55.70890840652447,797
150,30,76,5,30,567.6121054666,-52.91018650884689,61.111111111111114,810
110,32,76,3,30,565.9262497356002,-50.62718067041906,60.756972111553786,502
150,30,70,7,40,564.8076376622001,-39.16495460754227,61.18314424635333,1234
50,26,78,7,25,563.7758976737998,-43.20652905982084,56.70731707317073,1148
150,32,76,5,40,562.6747043180499,-54.8587728761498,59.5945945945946,740
110,24,72,3,40,561.9411948768998,-49.73878889688035,61.649484536082475,485
130,26,72,5,30,561.7830849816498,-42.84093412518618,59.907834101382484,868
110,22,72,3,40,560.1966629553499,-56.61047597738237,61.25000000000001,480
110,26,80,5,25,558.7653938101001,-58.56028441489711,55.044699872286074,783
150,26,76,3,20,557.8553969898999,-54.42814511874888,56.60377358490566,583
130,24,78,5,25,557.0343397742997,-52.81629137874497,56.736711990111246,809
130,32,76,5,20,556.4994329091501,-58.387065042816374,56.17977528089888,979
150,26,70,7,40,556.4135045358498,-40.082416152051316,61.15771812080537,1192
130,30,70,5,15,552.1198736870001,-45.40461630706055,55.087440381558025,1258
50,26,80,5,25,550.8464533529002,-52.92833767120813,55.375,800
130,24,72,5,30,546.8222747195002,-39.60837742732843,60.2112676056338,852
150,30,78,3,30,546.1829773725999,-68.56728964576597,57.66738660907127,463
150,32,72,5,30,545.8807017920003,-51.20282434518817,60.893854748603346,895
110,26,80,3,30,545.3880362230499,-61.020354340867165,56.78733031674208,442
50,26,74,5,15,544.6951093922503,-41.899244683528,54.761904761904766,1176
130,32,70,5,15,544.5335247959997,-43.170696944162046,55.19429024583664,1261
130,26,76,5,20,544.4541711364999,-46.98317934610435,56.59978880675819,947
130,26,72,7,40,544.3489427920498,-43.087068910808895,61.4019520851819,1127
110,28,70,3,10,543.9698003385503,-62.485479807302745,51.22448979591837,980
110,28,74,5,30,543.5696694621001,-46.90335130269943,60.7728337236534,854
150,28,80,3,40,540.2223059588499,-53.781730941593494,57.36842105263158,380
130,28,74,7,40,539.9345198181999,-47.8203906616473,61.58088235294118,1088
150,24,70,3,25,539.3987977709503,-54.76446356301483,59.548611111111114,576
110,28,70,5,40,538.6121165878499,-46.00993539143747,61.60714285714286,896
150,22,74,5,30,538.0614066537502,-45.226288911075855,59.55056179775281,801
130,30,70,5,40,537.6070579347004,-38.15845584968546,60.78212290502793,895
150,32,74,7,40,536.1148349141998,-55.276768766642626,62.171945701357465,1105
130,26,72,7,30,535.18302635605,-38.84488160778195,60.85141903171953,1198
150,32,80,7,30,535.0623272859,-63.888459842013866,56.743256743256744,1001
70,26,80,3,30,533.84477847365,-71.97745339166671,57.14285714285714,434
50,28,80,3,40,532.7765315176501,-70.27294314805012,60.957178841309826,397
130,28,76,5,20,532.0543257139501,-49.19889007881134,56.75675675675676,962
150,26,78,5,30,530.9232065989,-57.86900053124127,58.22102425876011,742
150,24,80,5,25,529.6949935340499,-64.1044512335946,55.12321660181583,771
150,26,80,5,25,529.6304010386501,-65.17091073267221,54.987212276214834,782
130,30,74,5,30,529.1429502371501,-49.03201433655705,60.51703877790834,851
150,28,74,5,25,528.7306357123499,-43.76738733433916,57.89473684210527,893
90,26,74,7,25,528.3244778985999,-49.30040191215984,59.90338164251207,1242
110,30,70,3,40,528.28365503435,-56.91001073357026,59.92647058823529,544
50,26,70,3,10,527.0620269218501,-75.66868710980644,52.244897959183675,980
150,22,72,5,40,526.9272239676502,-42.29957644425234,60.97560975609756,779
130,24,74,3,25,526.3776816935001,-59.819510939332744,58.87850467289719,535
130,30,78,7,40,523.9607451187999,-61.89639558494757,58.79873551106428,949
30,32,72,3,25,522.0809534148003,-67.96117354565251,61.71617161716172,606
50,26,78,5,25,521.5715445061999,-50.11085163482514,56.45933014354066,836
50,26,80,5,10,521.3420087282999,-49.321449506669204,48.96551724137931,1450
110,26,74,5,40,521.2996847865503,-49.39477526197386,61.08949416342413,771
110,22,80,3,30,520.5467218574498,-59.367534652919815,56.20608899297424,427
50,32,78,3,20,520.2323377759,-69.08216145453547,55.178268251273344,589
150,32,76,3,20,519.4201488475999,-65.59406469566775,54.24610051993067,577
130,26,70,5,40,517.8732006491997,-47.97466320327216,60.69364161849711,865
130,26,74,3,25,517.7107116717498,-55.59645607804432,57.88497217068645,539
110,30,76,5,20,517.5922728700501,-43.532771976682724,56.33367662203913,971
150,32,74,3,30,517.1702311524,-63.377739013937315,60.546875,512
90,24,74,5,40,516.5253039863999,-56.07461987342142,61.248374512353706,769
150,30,78,5,25,516.2512051317501,-58.49299700308991,55.31400966183575,828
150,26,72,7,30,515.9663285989501,-45.38074614404278,61.904761904761905,1197
70,28,72,3,30,515.5330870901998,-65.02870782681852,62.36162361623616,542
130,28,72,7,40,515.0815274096002,-42.339111818880944,60.892388451443566,1143
50,32,74,5,15,514.8608868394001,-53.90351741779029,53.59160613397902,1239
70,26,80,7,25,514.7781293226499,-48.06503487915479,56.31244323342416,1101
150,28,78,3,40,514.6890162654004,-56.52806203908825,57.98525798525799,407
130,32,74,7,30,513.5874419156,-60.3091391630921,60.646230323115155,1207
50,28,74,5,15,512.9601051874499,-53.65252226458262,53.92237819983484,1211
150,28,74,3,30,512.0090544552496,-60.54387661296287,61.1328125,512
50,30,78,3,20,511.58642997549987,-72.71915590873044,54.54545454545454,572
130,20,80,3,25,510.03922371855,-52.98860511360098,56.043956043956044,455
150,28,70,3,20,509.7070238467996,-54.51593474274829,58.04953560371517,646
130,26,78,5,20,509.3154243584002,-49.14561274058825,54.95103373231773,919
70,32,80,5,30,509.13506222939986,-59.40605011681548,56.830601092896174,732
50,32,78,7,40,508.1461679075999,-40.13905389155609,60.350154479917606,971
50,24,80,3,30,508.0714660046499,-74.43801760174694,56.8445475638051,431
90,30,72,5,40,507.23433251205006,-57.32304123424255,62.33766233766234,847
150,32,80,5,30,507.1115865428501,-64.64797777203671,57.53803596127247,723
150,32,70,5,30,503.7928483485497,-45.64317067904431,60.86956521739131,943
50,28,72,5,40,503.69208377225004,-58.7516118540219,61.46572104018912,846
30,28,76,5,40,503.41869290615006,-56.93360386112941,62.841530054644814,732
90,32,80,5,40,503.2998751201,-63.79677171998514,57.97788309636651,633
150,32,74,3,40,503.2437514628998,-66.54557956341185,61.206896551724135,464
110,32,78,5,20,502.6794089536998,-51.83973877995328,55.17970401691332,946
90,26,78,10,20,501.8681386024003,-44.850820063284736,55.36818437324339,1779
90,32,80,3,20,501.3356806661,-74.60765450163686,55.53571428571429,560
150,32,70,5,25,499.97286993335035,-42.195417917779125,59.26660059464817,1009
150,26,78,3,30,499.92626530149994,-67.60439247126051,57.46102449888642,449
90,24,72,5,40,499.35601065140025,-55.61476027263899,62.02686202686203,819
50,24,78,3,40,498.04468292450014,-77.90430675873364,60.290556900726386,413
90,30,78,3,20,497.6186535025,-62.949624076956844,55.052264808362374,574
110,30,70,3,10,496.8060361279501,-73.64808341192199,52.752752752752755,999
90,26,72,5,40,495.9321145438,-57.47179347065161,61.84690157958688,823
90,26,80,5,40,495.7623317836502,-64.67648366288027,58.64297253634895,619
70,32,78,5,20,495.1793534193998,-61.90503627277747,55.16162669447341,959
150,24,72,5,20,495.0291781507497,-50.161103062908566,58.125623130608176,1003
50,26,78,3,20,491.84452053249987,-72.52535275250955,55.497382198952884,573
110,26,72,5,40,490.8290096000502,-46.97498423974435,61.33828996282528,807
90,28,76,3,20,489.9800600381,-63.76625989990471,58.19112627986348,586
30,30,78,3,40,489.84853684755024,-64.3395432959783,62.02830188679245,424
110,32,70,3,10,489.63568906354976,-74.6554938387911,51.89243027888446,1004
50,26,72,3,10,489.41114959319975,-62.91743234017469,51.09947643979058,955
50,32,80,3,15,488.7916957405499,-69.14222955202622,50.65693430656935,685
150,22,72,5,30,486.9716806645498,-41.214961498397855,59.78260869565217,828
130,32,72,5,30,484.93735687739996,-45.70071871858617,59.26339285714286,896
110,28,72,3,10,484.72811753625,-75.03020738551518,51.23711340206185,970
150,30,74,7,30,484.5112088075501,-51.01935507559154,61.17247238742566,1177
130,30,72,7,30,483.8499083268502,-38.74134307530623,61.15107913669065,1251
130,32,78,7,25,482.94168559570016,-53.920343722033934,57.29076790336497,1159
50,32,72,5,25,482.54324170595,-51.028016497061245,58.290946083418106,983
50,30,80,5,25,482.52906973779994,-57.16057214880477,55.33498759305211,806
130,26,80,7,25,482.0224474549502,-55.83487344569373,55.40037243947859,1074
150,32,70,3,25,481.89442192775005,-52.76027247523781,59.20398009950249,603
70,28,74,3,40,481.3255778569502,-63.20027637262442,62.11180124223602,483
130,28,72,3,20,479.8351237971003,-58.146601822531416,58.30670926517571,626
130,30,74,5,40,479.3789641837999,-62.84168551042535,60.256410256410255,780
150,26,70,5,30,479.01172357619987,-44.077810777258264,60.48565121412803,906
130,24,74,3,40,478.9423392865501,-53.83143139329187,60.86956521739131,460
150,26,78,3,20,478.47233845445,-58.57759543218846,54.13669064748201,556
150,30,80,3,15,477.31024397079995,-59.376103792535396,51.70370370370371,675
130,22,72,7,40,476.9008360902499,-47.13087873084692,61.61616161616161,1089
150,24,78,5,25,476.71726485150003,-58.25860733618995,56.17128463476071,794
130,30,80,7,40,475.60076806005,-61.35276452968227,57.78781038374717,886
130,28,80,7,30,475.31848738175,-55.346317949604554,55.900000000000006,1000
50,26,80,3,30,474.70036285264996,-69.3366409706191,57.17592592592593,432
130,24,80,7,40,473.9637183905502,-58.53822470973357,58.15850815850816,858
110,30,76,3,20,473.65786116105,-63.218460389188856,55.55555555555556,585
110,26,74,5,30,472.9029582100999,-51.01507035844236,59.903961584633855,833
130,26,78,7,40,470.9735586672001,-59.744512779483614,59.279475982532745,916
150,26,72,5,20,470.5803225626001,-53.46783242294711,59.01960784313726,1020
150,22,74,5,40,469.9642350028002,-57.478993459901,61.54891304347826,736
110,30,70,5,20,469.0295239814999,-47.52708718423005,60.502692998204665,1114
130,24,74,5,30,467.93734623085027,-51.53739353814524,61.32190942472461,817
50,28,70,3,40,467.90943824045,-71.2268988295641,61.98934280639432,563
110,30,76,3,30,467.8466995276501,-60.85622238147508,60.24340770791075,493
150,24,74,3,40,467.63590019429984,-66.17177707254469,61.147902869757175,453
110,26,80,5,30,466.02563994345,-48.17880543245052,57.708628005657715,707
130,28,76,3,20,465.77457428899976,-66.10295525290336,55.154639175257735,582
50,32,72,3,30,465.2897294690501,-61.47299336193791,60.42402826855123,566
110,26,80,3,25,465.04358487134994,-57.080141987558704,54.008438818565395,474
130,26,74,3,30,464.82373686265,-52.21244419907962,59.9601593625498,502
150,30,72,3,10,463.4080878127005,-57.644269269159,51.24740124740125,962
150,32,74,3,10,463.3267204255998,-56.367529380788405,49.94753410283316,953
110,30,74,5,40,463.29711254829976,-57.27020492797641,60.69587628865979,776
150,32,74,5,25,463.0798090030502,-52.11614411018425,58.036677454153185,927
150,28,76,7,40,462.5538446155501,-51.471439759534206,60.45589692765114,1009
90,26,80,3,30,461.3207847765999,-66.8482933519826,57.009345794392516,428
90,32,80,3,30,461.20080599649975,-70.58511472024426,57.3394495412844,436
150,30,70,3,40,460.69622448844996,-47.87118306954999,60.60606060606061,528
150,28,72,5,20,460.34236473224973,-58.67172252729458,58.94736842105262,1045
150,32,78,3,20,459.4218624586502,-58.260639199436525,54.38282647584973,559
130,22,78,5,40,459.07070118210004,-50.98652031859707,58.164852255054434,643
90,26,72,3,40,458.69888773979994,-64.48707287950299,61.32264529058116,499
110,26,78,3,20,458.4076783418002,-47.50660920049438,55.017921146953405,558
130,20,74,3,40,458.37405163759985,-55.951897643170234,60.45977011494252,435
50,32,80,7,20,457.0595889102499,-45.621058243867054,53.43629343629344,1295
90,30,72,3,25,456.08785276365006,-57.48305751301264,60.75085324232082,586
90,26,76,3,30,455.76247619605,-53.82107224053237,60.70686070686071,481
130,32,78,5,25,453.59531615155015,-61.96128660348088,55.24728588661038,829
50,24,80,3,25,453.54907734835007,-77.34656477464682,55.81395348837209,473
70,32,74,3,25,452.4930446866501,-70.87768337453085,60.83916083916085,572
50,30,74,3,20,452.22177285075,-70.407926615956,57.21153846153846,624
70,30,72,3,30,452.1462117217499,-62.59117773470217,63.11030741410488,553
130,32,74,5,30,451.5552962632003,-49.8456154279409,60.02331002331003,858
70,32,78,7,40,451.5174040292998,-64.85586038507644,60.04119464469619,971
70,30,80,7,40,451.06789353205005,-62.92928870363785,58.70535714285714,896
70,28,72,3,40,450.98502576189975,-65.57084791015475,61.952191235059765,502
