BuyDate,SellDate,Name,Ticker,BuyPrice,SellPrice,Shares,PnL_Amount,PnL_Pct,HoldingDays,BuyRSI,SellRSI
2014-10-13,2014-10-20,유진로봇,056080.KQ,4450.0,5750.0,48913,62450651.01000002,28.658503395252772,7,16.619487967801206,80.37700121642607
2021-05-28,2021-06-09,하림지주,003380.KQ,9891.4970703125,10634.51953125,88979,62120555.629146576,7.049959670298812,12,29.29398389309675,77.66554388935427
2019-01-21,2019-02-27,웹젠,069080.KQ,17437.091796875,20175.90625,23332,61951305.89006835,15.209862644516061,37,27.47704374748696,84.21479144853619
2021-07-29,2021-08-06,네오위즈,095660.KQ,25971.25,27650.0,39041,60973670.14556253,6.006609509330432,8,22.989645160411,71.29463493454051
2022-03-24,2022-04-13,스튜디오드래곤,253450.KQ,88500.0,94600.0,10647,60690402.04500008,6.433544926159783,20,32.714525334078004,72.37268487942518
2021-06-15,2021-07-01,코나아이,052400.KQ,41512.9375,44391.0390625,22494,60520779.82541478,6.473739315770278,16,28.69469475509517,80.34941379563783
2021-09-29,2021-10-14,엠로,058970.KQ,16150.0,17175.0,62925,59925129.28125,5.889983484936595,15,28.81997994412515,74.99553130178727
2023-11-09,2023-11-24,메가스터디교육,215200.KQ,56621.54296875,60100.0,18547,59796033.53253603,5.687453424125579,15,27.51108420288591,77.77145128574053
2017-07-20,2017-07-24,대주전자재료,078600.KQ,6708.78515625,8142.11669921875,42579,59609270.36157471,20.843723939757673,4,29.337770601774068,83.77995863634472
2022-06-29,2022-07-07,네오위즈,095660.KQ,23502.5,25329.375,34297,58992883.8868438,7.310217199800068,8,34.246855670619155,71.2400333324312
2021-01-18,2021-01-26,에스에프에이,056190.KQ,34272.45703125,37113.46484375,21940,58902034.374078155,7.824368198923853,8,21.34648843933273,71.87011832185455
2017-12-11,2017-12-13,제주반도체,080220.KQ,3745.0,4425.0,88895,58826666.27750003,17.650049572497647,2,30.395018561457135,86.89289632894607
2020-11-05,2020-11-16,데브시스터즈,194480.KQ,8547.3818359375,9305.6171875,80536,57912887.40305829,8.403358769528166,11,30.195901989343866,90.49757915375072
2017-12-22,2018-01-03,알테오젠,196170.KQ,5625.0,6611.111328125,60063,57589460.15386319,17.02606584545828,12,28.081404032887974,72.71140724290649
2023-12-21,2024-01-11,안랩,053800.KQ,64674.95703125,68115.34375,17981,56666171.83980656,4.867150020012972,21,30.612513780085806,80.41789101448067
2019-07-12,2019-08-08,NHN KCP,060250.KQ,8646.2314453125,9802.412109375,50441,56259868.70358527,12.885136331207317,27,21.610071880743604,71.98677598054867
2019-02-11,2019-02-19,위메이드,112040.KQ,15849.3671875,17973.048828125,27295,55923081.37341356,12.912101039047785,8,32.797295334549744,74.13148865059554
2018-04-16,2018-05-10,오스코텍,039200.KQ,25000.0,28400.0,16821,55202989.589999974,13.112081106727258,24,25.536136751095526,70.88003387492034
2022-07-29,2022-08-04,바이넥스,053030.KQ,14350.0,15400.0,55625,54789929.6875,6.856139829440046,6,25.995416130570035,77.90460650375368
2019-01-29,2019-02-08,제룡전기,033100.KQ,9274.6025390625,10567.6953125,43773,54678550.078416705,13.452909443452896,10,26.909672702081423,76.13548344245723
2023-12-15,2024-01-04,서진시스템,178320.KQ,17800.0,18790.0,59750,54392904.625,5.108403425947801,20,26.687301302051225,75.88806583241609
