SMA,Buy,Sell,MaxPos,MaxHold,Return,MDD,WinRate,Trades
130,20,80,3,40,835.3712335607007,-49.56297553373169,62.86701208981002,579
130,26,80,5,30,833.9990134889001,-39.50115012728029,61.3880742913001,1023
150,28,80,10,40,833.6747380364503,-37.926375333762294,62.07638515330823,1859
30,32,80,3,20,826.4133113137995,-43.03369638399801,60.436562073669855,733
130,30,80,5,25,826.3741831530502,-51.067451398606266,60.56210335448776,1103
30,30,80,5,40,825.9577197608501,-52.43287127708275,62.37721021611002,1018
30,30,80,10,10,817.5934667345991,-40.039834676456145,54.5286506469501,3246
90,30,76,3,15,815.7695753471498,-47.368553208214166,59.238521836506166,893
30,22,80,5,40,812.8612491475002,-51.48242100901732,62.55144032921811,972
90,26,80,10,40,809.7239936636498,-39.59917216483023,61.87202538339503,1891
110,22,70,3,40,809.3400854134503,-46.87721539538888,63.50184956843403,811
150,22,80,5,15,808.2080653350008,-54.84664998023159,56.867283950617285,1296
30,32,80,10,10,805.4435256320997,-38.990784595055814,53.99331916185849,3293
110,22,80,5,15,805.3475564489995,-36.36145211289023,56.600910470409715,1318
110,22,72,5,15,804.1695677827503,-43.78212643432246,60.49136786188579,1506
50,30,76,5,10,803.6575819515501,-43.68177559758545,54.68920392584514,1834
130,30,74,7,10,802.8708291182495,-39.14975196070883,55.47063555913113,2486
130,22,74,7,30,802.1353447772498,-40.74719181380744,61.63873370577281,1611
50,22,72,7,40,798.1459054111001,-33.96876882181677,62.0245757753072,1709
150,28,76,5,10,797.3671333212002,-46.52945133835813,54.75241889584519,1757
50,32,76,3,25,795.8227471838999,-64.68068832418456,62.27951153324288,737
150,24,80,5,15,795.1996549444502,-48.05344452880347,56.812933025404156,1299
130,22,74,5,30,793.2977993126999,-41.30754784212441,61.50592216582065,1182
130,24,74,7,40,789.7610421418,-39.68332570033039,62.63256394260761,1603
130,28,72,7,30,787.6908674104502,-38.842443307652665,62.87185354691075,1748
110,22,70,3,30,786.9168707098,-44.05051785709189,64.23357664233576,822
130,30,80,7,30,785.042776557,-35.9245263531416,61.14245416078985,1418
150,30,74,5,10,784.1584642182997,-48.06403961000692,55.89543937708565,1798
110,22,74,5,40,782.70244222775,-42.5983979923252,60.8433734939759,1162
50,20,74,5,25,782.29232460245,-42.225261320143495,62.80388978930308,1234
110,30,70,3,30,777.1732295833997,-45.80111523689929,61.59420289855072,828
110,24,74,5,40,775.0528208795505,-42.56119858293403,60.73253833049404,1174
50,32,76,7,10,774.2738654402498,-43.5329354731326,55.219780219780226,2548
130,28,70,5,10,770.55974480265,-41.536525442615236,57.91139240506329,1896
150,32,74,3,10,770.5542717022503,-57.890370505602796,55.765765765765764,1110
130,30,72,5,30,768.6156501729,-45.62809276910122,61.65237724084178,1283
110,30,80,10,20,767.0164910876998,-42.58464914027007,59.04091509018917,2273
130,24,80,7,25,766.6315152400996,-42.13691879575354,60.418071476736344,1483
130,22,72,7,30,766.4863661898996,-32.41212306639786,61.98102016607354,1686
130,30,80,5,10,765.8077363842497,-43.46341628742083,52.76645311589982,1717
90,30,74,7,40,763.2774416288505,-40.37425770317956,61.16859403530128,1643
130,24,76,3,10,761.8048484599003,-52.35514155205032,53.22731524789523,1069
130,22,80,5,40,761.7744365781498,-40.09110650623231,61.82965299684543,951
130,28,74,7,10,760.9620656526497,-39.398070522171245,55.28025995125914,2462
70,32,72,3,10,759.3947045265505,-61.43270471457547,56.34167385677308,1159
130,28,72,5,15,758.2725276953498,-49.18085980692767,60.442420299284315,1537
90,30,80,7,40,758.2055212392498,-37.67268677193185,61.254612546125465,1355
130,24,78,3,10,758.1498433073499,-52.41737789682923,53.16698656429942,1042
50,30,80,3,25,757.1361707760499,-72.36698119690796,60.50670640834576,671
130,22,72,5,30,756.5633568644497,-46.30313443134148,62.19024780175859,1251
110,32,74,7,25,755.8333442192502,-45.878861774621264,61.64772727272727,1760
50,20,74,7,40,754.7929758307996,-44.28785546848923,62.797992471769135,1594
150,24,80,3,15,753.9277689393,-52.447167566485994,56.733167082294266,802
130,28,80,7,40,753.3623615432497,-39.09431932878815,62.343404568901995,1357
90,24,80,5,15,751.9201019581002,-46.03398844423401,57.078651685393254,1335
50,32,76,5,10,751.5943600891003,-48.91380057673908,54.80874316939891,1830
110,32,80,3,40,749.7262867843997,-43.68415556987523,61.61616161616161,594
130,30,74,3,30,748.9589554430003,-52.55347131216934,60.449735449735456,756
130,32,80,7,25,748.8118214840496,-43.889728632591904,60.61598951507209,1526
130,28,72,7,10,747.13130400815,-34.21807553674418,56.46825396825397,2520
110,32,70,3,30,746.5310594462001,-46.930555707453856,61.990407673860915,834
130,26,72,7,30,745.9175497293994,-36.98955070069035,62.5,1728
110,24,80,3,15,745.1647498750497,-49.15716418457834,56.69975186104218,806
130,30,74,7,15,744.6241157628,-40.05009687588254,59.56097560975609,2050
130,30,80,5,30,741.8949993402498,-42.14009023514607,60.96618357487923,1035
130,32,72,5,40,739.4988341996499,-44.49735805811151,62.53894080996885,1284
130,24,72,5,40,737.9764469583504,-43.649410594981944,62.64964086193137,1253
110,24,80,5,40,736.93347019395,-39.746086341265205,60.084477296726504,947
130,32,80,7,30,736.7858726461504,-35.911833464943236,61.50627615062761,1434
90,24,78,3,15,736.2866612028998,-46.54927459693235,58.03782505910166,846
50,30,78,7,10,735.6862889437501,-39.251561910143856,53.61371988566762,2449
90,30,80,3,15,735.6625676320505,-55.52503488457825,57.8443113772455,835
130,32,74,7,25,735.3627325715502,-47.13055218461532,62.62053318207601,1763
90,20,80,5,40,735.0632481931999,-46.31661295862713,61.16910229645094,958
130,28,80,7,25,733.6868288116996,-43.3126008218583,60.728476821192054,1510
130,26,70,5,10,733.2426774473491,-34.53432723432938,57.768286171916714,1873
130,28,72,5,30,732.8485236755,-45.03697867551118,62.490272373540854,1285
90,28,74,3,10,731.1027423727505,-46.291685300460145,54.25531914893617,1128
130,20,80,7,25,726.57255018015,-39.46933757480928,61.02389078498294,1465
50,30,74,7,10,726.0152239702,-39.21855189873391,55.63734986439365,2581
90,20,80,5,25,725.8356242648504,-45.457658522220136,59.69725638599811,1057
110,30,74,5,40,725.01645166305,-43.1277797414777,60.87689713322091,1186
130,28,74,7,40,724.8763545505998,-36.18808471421913,62.77777777777778,1620
130,32,74,5,10,724.5043814362997,-46.991002744979944,55.45945945945946,1850
130,22,78,3,15,723.12566071725,-53.36288973659341,58.3732057416268,836
130,26,80,7,30,722.5841596372996,-41.3827075413457,61.02418207681366,1406
130,24,72,7,25,720.1760726368996,-37.16283138335236,62.2122403144301,1781
50,20,80,3,40,719.5801308117003,-56.59653527434213,61.69154228855721,603
50,28,76,5,10,718.6589752360998,-40.28956223581187,53.939393939393945,1815
130,20,72,5,25,715.5208032672501,-42.053186343100535,63.121118012422365,1288
130,32,80,5,10,714.1416143662,-42.83578858133208,52.81159420289855,1725
50,22,80,5,40,713.2728077618502,-46.833389117234674,61.10542476970318,977
30,28,80,5,40,712.8688701902504,-49.09327517643064,62.1272365805169,1006
70,20,74,5,40,712.70375766245,-41.492000605805465,61.90061028770706,1147
90,30,74,5,30,712.2710778510003,-49.651532547468655,61.34316134316135,1221
110,30,74,7,30,709.4197597172998,-44.0146872406001,61.46080760095012,1684
110,30,80,10,40,709.1964919039999,-41.213537297917185,62.32114467408585,1887
130,32,74,5,40,706.4431785558497,-40.87961168620167,62.300587741393784,1191
130,32,80,5,40,706.4356738802,-39.21792654002053,61.773700305810394,981
70,32,74,7,25,704.6188798906996,-41.60965586676687,60.91825307950728,1786
90,32,76,3,15,704.4218576636002,-46.870071018771895,58.96860986547085,892
110,24,72,5,15,703.5322293520995,-44.3128122235758,60.03963011889035,1514
150,20,80,7,40,702.6425066450502,-40.514665701597984,61.46076146076146,1287
130,20,80,7,30,702.1213361064504,-38.34871364355724,61.212563915266614,1369
50,20,74,7,30,701.1699681967,-44.28783581042143,62.68292682926829,1640
90,22,80,5,25,700.6648414837006,-45.02568878829009,59.456928838951306,1068
150,32,80,7,25,700.4210394325501,-44.744893648386665,60.87533156498674,1508
50,32,74,5,30,698.8228117314503,-42.76450062409416,63.397129186602875,1254
130,28,72,7,15,698.7742067447498,-43.838698148310456,60.83015267175572,2096
90,30,76,3,10,696.9044230429499,-59.3375615084417,53.97830018083183,1106
70,30,80,7,30,695.7615158154497,-56.220587027855274,60.378681626928476,1426
130,24,80,5,40,695.6460712437502,-39.05864205834661,61.80482686253935,953
50,32,80,5,30,695.1795135690998,-48.76034053006907,61.66505324298161,1033
30,30,80,3,20,694.4238776460003,-60.07827339376839,61.39154160982264,733
150,28,78,5,10,694.3020549928501,-43.670140015170404,54.212667054038356,1721
130,28,80,10,20,693.85356525025,-40.234507187752556,59.326539654408506,2257
150,30,80,5,25,692.1053926397,-52.27074607683261,60.98901098901099,1092
130,20,80,5,40,691.7074387381001,-40.089357076442056,61.60337552742617,948
70,20,74,7,40,691.0011355032503,-42.09928122649665,61.91074795725958,1591
150,32,80,5,10,690.8759967145003,-41.4018279890799,53.67863449087699,1699
30,28,80,3,30,689.8841455206499,-54.11690257154616,61.59874608150471,638
150,30,78,7,10,689.7522368719505,-41.39889238943038,53.588110403397025,2355
130,20,72,5,30,689.26089935265,-40.2989072760563,62.62057877813505,1244
130,28,70,7,40,688.7927011225494,-39.313854331093374,63.19218241042345,1842
50,20,72,7,40,688.6044988403497,-33.218710112980624,62.359217545939536,1687
150,20,74,10,40,687.9724952605495,-35.51661255078825,62.68867924528302,2120
130,24,74,3,30,686.6091836166506,-51.626923405665096,61.424731182795696,744
130,26,74,7,40,686.4890914249006,-38.661058113166455,62.375,1600
50,32,72,10,40,682.2917411789497,-35.45583479919194,63.23703996834191,2527
130,24,74,7,15,682.0734866498499,-39.15692590083675,60.178748758689174,2014
150,24,80,10,40,681.6720585303999,-33.40545036367244,61.64459161147903,1812
110,32,74,5,40,681.3079320360504,-43.12956612523466,60.87321578505458,1191
70,32,74,5,20,680.8941165356498,-50.81606967577264,61.69590643274854,1368
150,24,80,7,40,680.8438315120001,-35.87101830642986,60.88957055214724,1304
150,32,70,3,10,679.8672253662003,-49.87261902751812,57.702127659574465,1175
30,24,80,3,40,677.9305028137003,-61.473266289515664,62.211221122112214,606
70,30,74,7,15,676.0701380464008,-48.70158519120315,58.24175824175825,2093
150,26,78,3,10,675.1368329864503,-62.32280713686901,53.69836695485111,1041
110,30,78,10,10,674.4563168578999,-39.07186385678756,54.21279212792128,3252
90,32,74,5,30,673.6097303967002,-50.44505264156584,61.16107931316434,1223
110,32,78,3,10,671.8250318264,-70.81940443717795,52.75443510737629,1071
130,28,74,3,40,671.76719962375,-51.939526758857276,61.54891304347826,736
50,30,76,3,30,671.4785259732996,-53.72856689479095,63.10541310541311,702
130,32,70,10,15,670.9559754556501,-37.01639609982793,61.54097290238328,3063
130,20,76,7,40,670.8719017184999,-43.37821863010177,61.642905634758996,1473
150,28,70,5,10,670.0787227683502,-46.67728304660923,57.85256410256411,1872
110,24,70,3,30,665.7075731485497,-53.01565839823584,63.49206349206349,819
130,26,72,5,30,665.4098358607497,-47.13237691631498,62.54917387883556,1271
130,28,80,5,10,665.2914557586001,-43.77691622299472,52.594339622641506,1696
130,20,80,5,15,664.7413310233499,-41.89860082294506,56.608097784568365,1309
130,28,80,5,30,663.7355411734995,-43.10779100236232,61.19257086999023,1023
110,32,70,3,40,663.5358130546001,-47.50492017546254,62.31884057971014,828
130,32,80,10,10,663.0426882344507,-34.37244220470633,53.91414141414141,3168
110,26,80,5,15,660.6957550509497,-36.464830027861304,56.616541353383454,1330
30,30,80,3,40,660.6344693690999,-67.0343026235314,62.11382113821138,615
130,28,80,7,30,660.4513274749501,-39.86611193362731,61.52219873150106,1419
90,28,76,3,10,660.2875577614503,-56.95856505169055,53.37591240875912,1096
110,30,70,5,10,659.4306714622993,-50.61257408251323,57.94684731631058,1919
130,32,72,7,25,659.2896358431,-51.233879918686384,62.95491580662683,1841
30,26,78,3,40,654.8175955910003,-60.16643215610098,63.39563862928349,642
30,24,78,5,40,654.0889760478005,-53.21594635842211,63.87337057728119,1074
90,32,74,7,30,652.8455480983499,-42.99220439784668,61.038961038961034,1694
130,32,80,10,30,652.5889770263,-38.819027284832295,60.810810810810814,1998
30,32,80,3,40,652.1372284298493,-66.32702360558996,63.44605475040258,621
50,22,72,7,25,651.5720337546,-38.12897136708956,62.11869107043816,1803
150,28,80,7,40,651.5050677464999,-40.69215136650529,61.876396128071484,1343
50,20,74,5,30,651.4668678276496,-41.99241952537338,62.25779275484415,1187
50,22,80,7,40,651.2277918743498,-43.27449909761541,60.87928464977645,1342
70,32,74,10,10,650.7075623672997,-41.09003854206545,55.5021216407355,3535
130,22,74,7,20,649.19796806775,-37.16851667255443,60.810810810810814,1776
130,20,78,7,40,648.6795359634999,-38.34780268929493,61.665470208183784,1393
110,30,74,10,30,647.9624034988494,-40.32203048342452,61.80968564146134,2354
150,24,70,3,10,647.8376350736506,-51.80488122316187,57.09281961471103,1142
70,20,72,5,30,647.2786718398999,-50.23648384058013,61.0128617363344,1244
50,30,74,5,10,647.2294185179001,-50.29188878739556,54.97605109100585,1879
70,30,70,5,30,647.1749603334504,-45.36190815553574,62.644508670520224,1384
130,26,80,10,40,647.0958982939503,-38.4449636922228,62.11878009630819,1869
130,20,80,7,40,646.8209377172002,-40.359257746092844,61.92307692307693,1300
90,26,80,5,30,646.6437329492999,-42.32322834905519,60.52889324191969,1021
90,24,78,3,30,646.6315122184501,-53.27958543644799,61.98224852071006,676
90,30,74,10,40,646.1525214529503,-40.53581085560886,62.028608582574776,2307
130,22,70,7,40,646.0608362882497,-34.66615095952349,62.80247608328644,1777
130,30,80,3,30,644.4228555984004,-53.055650526608,61.74603174603175,630
30,30,80,3,30,643.9052175198003,-53.493201795278445,61.60990712074303,646
130,24,80,5,30,643.3186850071999,-36.902286141728574,61.254980079681275,1004
130,30,72,5,25,642.4245369853998,-53.93781814949347,61.295180722891565,1328
130,24,74,5,40,641.5631647734003,-49.45937143142029,62.063086104006814,1173
50,22,74,7,25,641.1202309404504,-39.14311680619457,61.99883788495061,1721
130,26,76,7,40,640.7833907579496,-38.67390881515898,61.87002652519894,1508
90,32,76,3,10,640.7583786690994,-61.20279869569201,53.86690647482014,1112
150,28,80,7,25,640.6035062780999,-48.32792629911841,61.10372340425532,1504
90,30,74,10,30,639.7727812279498,-39.653263500726396,61.86046511627907,2365
110,26,80,3,25,639.6700829974502,-44.88299754812101,59.3984962406015,665
110,20,80,5,40,638.92735864625,-40.99065524286554,59.488272921108745,938
110,30,70,5,15,638.6872650320003,-41.128939793560924,60.596643878185205,1609
110,28,74,7,25,638.2456757612002,-45.19700306719629,61.21629374641423,1743
50,24,74,7,25,637.02311499835,-38.316749045898256,61.79839633447881,1746
50,24,80,5,40,634.8869866467498,-47.709481398564606,60.36772216547498,979
30,30,78,10,10,634.7992485431,-41.701412657712496,54.83186913056649,3301
130,32,80,5,30,634.4834445775999,-45.052291740855466,60.98741529525653,1033
130,24,80,7,40,633.9041801244493,-40.7264691454381,62.08459214501511,1324
130,26,72,7,40,633.4213637138002,-36.57814066099881,62.997658079625296,1708
90,24,80,10,40,632.0626015432,-38.812467301299,61.68274383708467,1866
150,32,76,7,40,631.5849720396506,-37.439246217315706,61.74142480211082,1516
30,32,76,10,10,631.3942913287001,-42.625009989701404,55.43256626856976,3433
150,28,78,7,15,631.1704743213,-38.7477977430056,58.139534883720934,1892
130,28,70,7,30,630.8206342585004,-37.41767273815271,62.42619431025228,1863
130,24,80,10,30,630.1726190163998,-37.24754123225968,60.681114551083596,1938
90,20,78,3,15,629.8696780873506,-47.037654452366965,57.51789976133651,838
130,30,72,7,25,629.4178407904997,-49.049579265774376,62.54805052169138,1821
30,30,80,5,30,628.9569528935501,-58.204275244227375,61.39705882352941,1088
30,22,74,3,20,628.8091681443498,-60.32198977692581,62.88156288156288,819
70,28,74,3,10,628.7004383327005,-61.71209240681166,54.06613047363717,1119
90,32,74,7,40,627.99920437215,-39.04624418862477,61.06032906764168,1641
110,28,74,7,30,627.5822346624001,-43.619177674681154,61.33093525179856,1668
150,28,78,5,15,626.7579949781497,-45.30393966392005,58.07158509861212,1369
90,28,74,10,30,626.5367052631996,-38.784802893579744,61.8421052631579,2356
130,28,72,7,40,626.3535937912998,-37.281983068774394,62.92852992446252,1721
110,30,70,3,40,626.2867216549499,-46.99084266087,61.951219512195124,820
130,30,80,5,40,626.0749574447002,-39.284658939793346,62.090163934426236,976
110,32,80,5,40,625.40262584065,-44.16918417727455,60.3125,960
130,20,76,5,30,624.4471872578501,-43.10912164434014,62.68922528940338,1123
90,26,74,10,40,624.1818547547002,-40.82623310196478,62.50547525186158,2283
130,20,78,7,30,624.1449543526996,-38.293170183270796,60.85753803596127,1446
70,30,72,5,20,623.8000152197504,-39.212154654683594,61.74161313347609,1401
30,22,78,3,20,623.1100115023003,-71.3696376929307,62.34979973297731,749
130,26,72,5,15,622.1709586006002,-42.25050834214712,60.475875743555854,1513
130,28,72,5,10,622.0423100637003,-40.57281480193909,56.23644251626898,1844
130,30,80,10,30,621.5372522709,-38.70622759967803,60.35175879396984,1990
50,30,72,10,40,621.2253670814999,-36.21112435737925,63.15369261477046,2505
150,24,74,7,15,621.07833135625,-38.24613358561428,59.83854692230071,1982
150,20,72,7,30,620.7250725809498,-32.72369360149194,62.5075346594334,1659
110,32,70,5,10,620.6951159253498,-50.637056177170415,57.90565059616382,1929
50,30,76,3,10,620.6245516139002,-74.43113536463648,53.459119496855344,1113
50,22,74,10,40,620.4025355119498,-44.765094365842856,62.66248319139399,2231
150,32,78,10,10,620.0715009198008,-35.68969834640349,55.149812734082396,3204
130,30,70,7,30,620.0537193672002,-43.86932653766401,62.359850507207696,1873
130,30,72,5,40,619.0226758541502,-46.34498473141376,61.91974822974036,1271
110,32,72,7,30,618.9241684869503,-48.4589795415857,62.75395033860045,1772
150,32,78,5,15,618.2150875902005,-48.05532857258289,58.055152394775035,1378
150,32,78,5,10,617.7519057002004,-47.991312792157295,54.08986175115207,1736
150,30,80,10,40,617.5185051862499,-43.3400329997574,61.471861471861466,1848
150,26,80,10,40,616.6319605643,-38.42742586030937,61.710239651416124,1836
130,20,72,7,25,616.1329335531002,-36.762588880834016,62.313003452243954,1738
150,20,80,3,25,615.9893297309496,-52.74851594624207,60.47244094488189,635
50,26,74,3,25,615.5713782219499,-60.44219546132823,61.99740596627756,771
130,30,70,10,40,615.2633883457002,-34.47379986491543,62.98449612403101,2580
130,24,80,10,25,614.8538807422003,-36.86242279838358,59.78420794507111,2039
150,32,78,7,15,614.5358959460503,-41.77587887569954,57.764952780692546,1906
90,28,80,10,40,614.3047144820002,-40.25891070283546,61.53034300791557,1895
130,30,74,5,10,614.03545905665,-45.67836258581352,54.81239804241436,1839
110,26,74,5,40,612.9096117207498,-46.69934754932481,60.05089058524173,1179
150,22,80,7,40,612.8514099191499,-42.73200478202387,61.07692307692307,1300
110,28,76,10,40,612.6626030035997,-50.95490486474322,61.70112781954887,2128
130,32,74,10,40,609.7811506496,-41.046395215776116,61.92760575665067,2293
30,28,78,10,10,609.2683427835997,-41.072627270051356,54.31329803799439,3211
130,22,80,7,20,609.2098318241,-42.766718949185375,58.48214285714286,1568
130,32,74,7,40,608.8119254386501,-39.975390805916845,62.48477466504263,1642
50,28,76,3,40,607.3043078422004,-49.58646042291028,63.798219584569736,674
130,30,70,10,15,606.9479649462004,-32.4814753467018,61.48514851485148,3030
90,30,78,10,10,606.1321569053503,-44.61101800895359,54.21100638491942,3289
50,30,72,7,25,606.0910813667999,-39.15525696714217,62.40084611316764,1891
70,30,74,7,25,604.8740820320504,-43.8410435732355,61.06094808126411,1772
150,22,80,7,20,604.7192426672499,-39.19455862238546,58.698453608247426,1552
50,30,78,3,40,603.7725727996502,-60.925119855357615,63.29113924050633,632
90,22,78,3,40,603.1499906982501,-49.98808774630675,61.04928457869634,629
110,28,70,3,10,603.1145875060499,-52.29307529224,57.521367521367516,1170
130,28,76,7,40,602.6935337442002,-41.97534646770239,61.498028909329825,1522
50,28,78,7,10,602.600283041,-49.41675678030092,53.52868345026827,2423
90,28,74,10,40,602.1250560487997,-40.02322368974263,62.15626364033173,2291
50,32,72,7,25,601.2690712195001,-44.551499699825875,62.45392311743022,1899
150,30,74,7,10,600.9829008872493,-41.17761333948826,55.200655200655206,2442
