SMA,Buy,Sell,MaxPos,MaxHold,Return,MDD,WinRate,Trades
90,28,78,3,20,1039.6181460143002,-49.367093906087845,62.142099681866384,943
90,32,78,5,20,1038.8488144553496,-48.89937821101349,62.287581699346404,1530
150,30,72,5,30,1036.6978500423993,-41.91889115320085,62.36811254396248,1706
50,30,74,5,20,1034.69580639705,-43.58519554479194,62.63035921205099,1726
90,20,80,7,15,1031.6062531871994,-38.07824831415375,61.053109396277804,2203
150,30,70,5,20,1031.0331448935992,-44.73447906050335,61.825947677522684,1873
70,30,80,3,20,1028.2795876315504,-40.46889220051011,61.14160263446762,911
50,26,78,3,15,1027.2649447171507,-52.77315839058856,61.724806201550386,1032
150,30,80,7,40,1026.12385391545,-31.583097815600368,61.679644048943274,1798
130,32,78,5,25,1025.4367578342499,-35.42735505911744,62.97056810403833,1461
130,30,72,5,15,1022.86391870455,-37.749429423470765,61.8421052631579,1900
90,28,80,5,15,1017.08927219775,-50.19149446488784,60.78066914498142,1614
150,26,80,7,25,1014.5649634633492,-40.68643439250516,61.84631803628602,1874
70,32,78,3,20,1013.9330683933003,-48.90480147099234,62.36897274633124,954
150,30,70,5,25,1011.7411550043003,-44.16388164706338,61.546900713110254,1823
130,32,80,7,30,1011.19037219425,-33.44382491050916,62.76195593766792,1861
70,32,80,5,20,1010.9750247357498,-39.95858480301212,61.35593220338983,1475
150,32,78,5,25,1008.8601529455,-43.93520372270746,62.32782369146006,1452
90,30,70,5,25,1007.9719261033499,-47.07769130972449,61.66116611661167,1818
150,32,72,3,40,1007.5274606217495,-56.65354777143573,62.3666343355965,1031
150,30,72,5,25,1005.3101658555994,-43.79778384339361,62.27405247813411,1715
90,28,80,5,40,1004.9834220209998,-52.44658741384033,61.84708554125662,1321
130,32,80,5,20,1002.6482985454995,-38.064421157761494,60.91476091476091,1443
50,32,72,5,25,1001.6670819117511,-45.255357158780726,61.617312072892936,1756
70,30,80,5,15,1000.96514744455,-46.52818175458972,59.69512195121951,1640
130,28,72,3,30,999.1472779235995,-56.09017628628471,61.24401913875598,1045
50,30,72,5,20,996.3924466754497,-41.978039931542355,62.312395775430794,1799
150,20,72,3,30,995.8182667464497,-55.19794491837396,62.27897838899804,1018
150,32,78,7,30,995.6936219851501,-36.71346588855124,62.474332648870636,1948
90,30,78,5,20,994.4430004682498,-51.587248806139506,62.15686274509804,1530
50,32,72,3,25,992.41434155745,-57.57391717424499,62.62719703977798,1081
130,32,74,5,15,989.9315798597503,-43.51920435574589,61.70097508125677,1846
150,32,78,7,40,987.0130895738996,-34.846606603947336,62.58467952058364,1919
150,32,80,5,15,984.7150142981004,-39.889558592633534,60.16311166875784,1594
150,22,72,3,40,984.0593602428498,-58.22424377783951,62.24390243902439,1025
150,32,74,5,25,983.9745960799501,-44.943841372889366,64.06533575317604,1653
150,30,72,5,40,980.7439260817503,-43.34685837464944,62.21826809015422,1686
50,28,80,3,15,980.6941956004499,-58.51636800530322,60.469867211440246,979
150,30,78,7,40,978.55048164495,-37.636737160144115,62.324127149557064,1919
90,28,78,7,15,976.6875784410498,-39.88763246686363,61.62841056734517,2309
150,32,72,3,20,976.0569787095499,-59.9531305753245,60.5724838411819,1083
70,30,80,5,20,973.5304064804003,-41.64174822991023,61.41891891891892,1480
150,28,80,5,20,971.4928197989499,-48.07599204469516,62.035763411279234,1454
130,28,72,3,40,970.7788724519999,-50.8154187509401,61.111111111111114,1026
130,28,78,7,30,967.0944689911,-38.83974970249009,62.76813074565884,1958
130,32,74,10,25,966.7150771964496,-38.64057286875521,62.575516693163756,3145
130,30,72,3,30,964.8188944344993,-51.901140327249365,61.61904761904762,1050
150,32,80,7,20,962.8587742784489,-33.51617525055098,61.47664490205926,1991
150,28,80,3,20,962.5561441963997,-52.10964942463858,60.95890410958904,876
90,26,80,5,15,959.9118742771998,-50.04843720306656,60.955927995034145,1611
90,24,80,3,20,958.1380550106499,-47.60644775032134,60.69819819819819,888
90,20,80,5,25,958.0384136222007,-39.69247464487609,61.48148148148148,1350
90,30,78,5,25,957.5481012673508,-41.76192419577479,61.760660247592845,1454
90,32,78,7,25,956.9202035179507,-34.96654879681857,62.783810463968415,2026
90,28,78,5,25,955.8797003071002,-43.00992839263133,61.91460055096418,1452
150,30,72,3,25,954.4231240981989,-57.18816650355021,62.86248830682881,1069
90,30,80,3,10,954.3152572356001,-61.8658065348914,58.16072908036454,1207
130,22,80,3,25,954.0898723885499,-46.35624538187618,63.36515513126491,838
90,28,80,7,15,952.1964084041005,-38.43401842654546,60.40449438202246,2225
150,32,80,7,40,951.0502122758497,-33.14211217451758,62.109375,1792
50,32,72,5,20,950.3662361711005,-42.70348502646615,62.292358803986716,1806
70,28,78,3,20,949.5194666857005,-50.77535232483712,62.72251308900524,955
70,28,80,7,15,948.5794320822496,-29.934004724435802,60.12461059190031,2247
130,28,78,7,40,947.1685209696005,-38.36320460105655,62.55825996892802,1931
150,32,74,5,40,945.1866245499995,-47.341394701077085,63.63065326633166,1592
130,30,80,7,30,942.9189046953998,-34.94355559303944,62.49325418240691,1853
150,28,72,3,20,942.9031653254995,-60.67274481524861,60.35283194057567,1077
150,22,80,3,25,942.03930427785,-61.18512477465543,62.33128834355828,815
150,30,74,5,30,940.2496152238504,-40.74630716830479,63.38116032439176,1603
90,30,78,7,30,939.3998277328002,-43.383951650314,62.49369005552751,1981
90,28,80,5,30,939.2299433614501,-53.216383339493056,61.72106824925816,1348
130,26,80,3,20,938.8400415609498,-47.72745161067057,61.694915254237294,885
150,30,72,3,10,937.28231820045,-53.66564590704424,60.2874432677761,1322
50,28,72,5,25,936.3741333298501,-42.10495729785937,62.094907407407405,1728
130,32,78,7,20,934.39727416305,-37.5488714237512,61.98662846227316,2094
90,32,78,5,25,932.1949276128503,-44.000803182293666,61.501377410468315,1452
110,28,80,3,20,932.1445884668002,-50.99476166051002,60.270880361173816,886
130,20,78,7,20,931.9698863102003,-36.34245354276097,62.41446725317693,2046
90,32,78,7,30,931.6059781479503,-39.308877588704824,62.581946545637926,1983
70,26,78,3,40,927.9642514666499,-54.15545175046079,63.10344827586207,870
90,26,78,5,40,927.8243048377002,-52.41444674418179,63.021582733812956,1390
150,32,80,10,25,926.6967456900495,-29.301586490129054,61.386138613861384,2626
70,24,76,7,15,925.1051295923996,-40.68118541259375,61.26613910870471,2401
150,20,72,3,25,924.6720690809497,-52.57645166834348,62.17264791464597,1031
150,26,80,7,40,924.3228500971495,-35.69649230375479,62.02460850111857,1788
90,32,80,5,30,921.0673509814499,-50.10873443473891,62.22385861561119,1358
90,32,78,7,20,920.3218541557501,-40.70134081159515,62.047909816815405,2129
150,30,74,5,40,919.9159847978999,-43.82242321914139,63.53904282115869,1588
150,32,80,5,25,917.0667737020498,-44.915135823395794,62.144420131291035,1371
150,26,70,3,25,914.5203327015003,-60.86606294247681,61.62162162162163,1110
50,24,78,3,15,910.7592848370998,-55.43750477852636,61.724806201550386,1032
150,32,70,3,25,909.7007681623993,-62.055742962635016,61.79372197309417,1115
90,32,80,3,20,909.3760375298504,-49.819922769477614,60.95661846496107,899
90,32,78,7,15,907.54716964805,-44.625980540736364,61.23063683304647,2324
90,26,80,7,15,905.4103926189501,-35.4043561914627,60.78167115902965,2226
150,22,80,5,20,902.5531082646997,-45.06157846665077,62.167832167832174,1430
150,24,80,3,20,900.1158805236504,-54.36374207825262,61.13033448673587,867
110,20,80,3,20,896.0092911110498,-49.79932001995922,60.61997703788749,871
90,24,80,7,15,892.5754494616998,-33.22746823059928,60.741745816372685,2211
150,32,74,5,20,892.3310974162991,-40.14242352504513,63.032069970845484,1715
150,22,80,7,20,889.7742511218006,-40.338571542259196,61.740473738414,1942
150,28,74,5,25,888.1318976208503,-44.70540113765664,62.913096695226436,1634
70,20,80,7,10,887.3211955361494,-35.818248071297695,56.9354222392052,2617
130,22,80,3,20,887.0921695714,-45.24112303024871,61.348314606741575,890
70,20,80,7,40,887.0218433192005,-37.72452425112667,62.42457487657707,1823
150,30,80,5,40,885.6545420747005,-45.09036326725989,62.13517665130568,1302
150,30,74,5,20,884.07407380365,-41.78867944728417,63.0868544600939,1704
90,26,80,3,20,882.8789122946503,-43.441311160208436,61.117318435754186,895
110,30,80,3,20,881.6280283868,-51.04833111070419,60.15801354401806,886
90,22,78,3,10,881.5509229004994,-62.5615841366114,58.16072908036454,1207
90,30,76,5,25,881.1585545563996,-46.37742482031205,62.0978120978121,1554
150,24,72,3,40,877.7313972693989,-57.543478952255725,62.13592233009708,1030
150,26,72,3,40,876.7958821857999,-62.02135998852978,61.969111969111964,1036
150,28,80,7,25,876.0420817708997,-37.08482219478269,61.62479957242116,1871
150,30,80,5,30,875.2664546993001,-40.296895624521795,61.840120663650076,1326
90,24,80,5,25,875.1925055289505,-40.2825177167396,61.27379209370425,1366
90,32,78,7,40,873.8232268051503,-37.4913763293638,62.808641975308646,1944
130,32,70,5,15,873.6685533084992,-47.62973681876722,60.900354071826,1977
90,26,70,5,30,873.6148260783997,-53.28884418888742,61.31386861313869,1781
130,30,74,5,40,872.7742653289997,-43.2356705637785,63.32916145181476,1598
90,22,80,5,40,866.0313652217505,-44.17987388592151,62.07159177456207,1313
90,26,78,5,25,863.8415398070998,-44.02598005009886,61.93103448275862,1450
50,24,80,3,15,863.4894890501,-55.33451007650938,60.51282051282051,975
150,30,76,5,25,863.2172400465498,-43.07639032211913,63.03780964797914,1534
130,30,74,5,30,860.4611533341998,-40.17749982112326,63.22981366459627,1610
50,32,70,7,25,860.4358431876998,-45.988714475039274,62.286821705426355,2580
150,30,70,3,20,860.2923672046998,-61.0382444041981,61.086765994741455,1141
130,30,78,5,30,859.8156123171508,-37.9212113900342,62.80875088214538,1417
130,28,74,5,25,853.4407986004991,-48.81563916236124,63.21909424724602,1634
150,26,74,7,25,850.9622093731,-39.138566327107426,62.85329744279946,2229
90,26,80,5,25,850.6324477944494,-43.37716161182121,61.135371179039296,1374
150,24,70,3,25,849.1907877306503,-63.123804798830875,61.66365280289331,1106
150,30,78,5,30,848.69174585635,-42.235134198877375,62.606232294617556,1412
150,30,80,10,40,848.5553258509495,-32.96868471791129,61.6699801192843,2515
90,30,80,5,30,844.5249375567003,-53.9005604660226,61.7037037037037,1350
150,28,80,5,15,839.2471604051005,-47.0465658935732,59.59468017732742,1579
90,26,80,10,30,837.2717597517998,-33.713255330569744,62.04633204633204,2590
150,32,70,3,10,837.2482745278999,-62.167598236757115,60.89790007241129,1381
90,32,70,5,40,837.093229768001,-48.612563873594816,61.353467561521256,1788
90,32,72,5,20,837.0109797252001,-55.81013887716879,61.317567567567565,1776
150,24,72,3,20,835.5258394092999,-53.1930488891879,60.61739943872778,1069
90,26,70,5,40,835.1145859314506,-54.55029045842797,61.29943502824858,1770
150,30,78,7,25,835.0133509657505,-41.130775626565985,61.923847695390776,1996
130,30,78,5,40,834.8399370452496,-47.331321399385494,62.5089605734767,1395
90,32,74,5,25,832.6403262925503,-45.13680937868924,62.355798421372185,1647
130,30,78,7,25,831.9710671154502,-40.95272485054861,62.25000000000001,2000
70,30,80,5,30,830.1848110159006,-41.44613720253092,61.73657100809419,1359
90,30,70,5,30,827.3775304897496,-46.29798489390453,61.77777777777778,1800
90,28,78,5,20,827.3493523057002,-50.65171214620281,61.942257217847775,1524
90,20,80,5,15,826.8174826883,-45.544793080206546,60.51637279596977,1588
50,28,74,7,20,826.6684904577996,-37.36141003892317,62.48945147679324,2370
50,28,78,3,15,826.3196292484997,-61.33587208978209,61.21270452358036,1039
150,32,70,10,25,824.9140399735003,-32.91839649334523,62.39290989660265,3385
90,30,70,5,40,824.2959089028993,-48.514839571259586,61.54708520179371,1784
130,30,80,7,15,824.1298374624996,-33.14846285179564,59.54095409540954,2222
90,20,78,10,20,823.5024012432001,-34.308767680045875,61.516754850088184,2835
90,28,70,5,25,822.5502904288498,-49.93786741930358,61.12035496394898,1803
90,20,76,7,15,822.3591386923001,-35.342281155215964,61.58432708688245,2348
90,28,78,5,30,822.1196146103002,-49.995087677389286,62.38532110091744,1417
150,30,76,5,15,821.2461667081998,-46.63397558795644,62.19162363740677,1743
90,22,80,3,20,820.5813718387002,-46.90308295500454,60.67415730337079,890
70,30,78,3,25,819.9344858604496,-44.13802120906787,60.9322974472808,901
130,32,74,5,10,819.6485141731504,-35.318494518888464,59.91541353383458,2128
110,30,80,5,15,817.8000278401504,-48.309626817141954,59.2196349905601,1589
90,24,78,5,40,817.5591415131498,-46.40894769269874,63.112391930835734,1388
90,32,70,5,30,816.5760844593494,-47.6807710843839,61.683277962347724,1806
150,26,72,5,25,816.3063938745504,-50.778242369174606,61.99413489736071,1705
70,26,80,7,15,815.6952221367003,-34.095566717264866,59.955357142857146,2240
90,20,78,7,40,815.3022084663494,-33.51949644581462,63.62683438155137,1908
90,30,78,5,30,814.23121511295,-49.8841778336251,62.10303458009881,1417
150,24,70,5,25,813.2592605686,-35.81425501137846,60.87689713322091,1779
50,28,72,3,25,811.2850131349503,-62.74633363258312,62.6641651031895,1066
50,30,80,5,20,810.9166896581503,-41.2143240400878,61.25941136208076,1461
130,30,78,5,15,809.9025359661507,-36.34287095931617,60.9375,1664
50,28,72,5,20,809.7672517527498,-42.3540326036458,62.09406494960806,1786
150,30,76,5,20,809.4555888630001,-52.363090082482636,62.257053291536046,1595
150,32,70,3,20,809.1490728801002,-59.415709465402834,61.086765994741455,1141
150,32,72,5,25,807.1470823548503,-49.6166546126236,62.19512195121951,1722
150,32,78,7,20,806.4274563173503,-39.69217701405242,61.934552454282965,2078
130,20,80,3,20,806.2159405471496,-54.30529728203144,61.073059360730596,876
90,24,80,3,10,806.0087593870998,-58.87849434534199,57.93450881612091,1191
150,24,78,5,25,805.40160917325,-43.40232453096923,61.50627615062761,1434
150,32,70,5,25,805.152712173601,-48.25131902454353,61.37855579868708,1828
150,28,78,5,25,802.5944922758997,-43.18982896120031,61.75854849965108,1433
130,30,74,5,10,802.4598460585003,-37.11315259108525,59.518186112423244,2117
150,24,72,7,20,801.9034433955002,-43.64613320099149,62.01780415430267,2359
70,24,80,7,15,800.8977677754499,-33.72709361011449,60.00899685110211,2223
150,32,76,5,15,799.5132506588502,-44.585531282121224,62.35025670279521,1753
130,30,78,10,40,798.2496345238003,-31.029472866312314,62.463017751479285,2704
130,30,80,10,40,798.2267973863,-33.84863097101742,61.505292042336336,2551
90,20,80,5,10,798.0617699405,-49.047246487406795,57.96277145811789,1934
90,20,78,5,30,797.3537934333997,-43.66358830641884,63.5077793493635,1414
50,30,80,5,15,797.2968611089002,-44.00670787036896,59.900990099009896,1616
150,26,78,7,40,797.2186558566506,-40.83035432402335,62.25026288117771,1902
50,26,80,3,15,797.2039483035502,-59.52694356886181,60.410256410256416,975
150,32,78,5,20,796.8055668620003,-56.11227265360622,62.08499335989376,1506
90,28,70,5,30,796.7953702782994,-54.315795981422,60.90858104318564,1783
110,32,80,3,20,796.4737721553496,-53.56977417895813,60.22598870056497,885
150,20,72,3,40,796.4010386091,-53.789381347233245,61.60714285714286,1008
130,22,78,7,40,796.1241287374997,-41.44381778689426,62.92016806722689,1904
90,28,80,5,25,794.0382498575506,-41.17979818946924,60.58394160583942,1370
50,30,70,3,40,793.7073171418003,-55.491252882441664,62.365591397849464,1116
70,26,76,7,15,793.6407661811998,-38.34428004100525,61.2380556709597,2407
90,22,78,5,15,793.04833240895,-45.28646542062367,61.66868198307134,1654
130,26,78,7,40,792.1274080178001,-37.20617807142987,62.5,1920
130,24,74,5,25,789.97194221525,-38.85955206522735,62.832405689548544,1617
130,22,74,5,25,789.1588540304001,-46.376506030843004,62.624378109452735,1608
90,32,70,7,15,785.7431277882503,-47.17688018061254,61.70135085797737,2739
150,32,74,5,10,784.02189754215,-54.30968200461182,60.49905838041432,2124
130,28,78,7,25,783.1510619298001,-35.73525398946779,62.41241241241241,1998
150,26,74,5,25,782.7985618312498,-46.59753213669618,62.814996926859244,1627
90,28,78,7,30,782.5463663717503,-45.78692364464826,61.99898528665651,1971
90,32,80,7,25,782.3000745711495,-38.64611406167227,61.15183246073298,1910
150,32,72,3,25,781.4302248225996,-62.210976233103864,62.69915651358951,1067
150,30,76,5,30,780.2801089476498,-47.807431672669495,62.59136212624584,1505
150,32,80,10,30,780.1668309135497,-30.7178130999856,61.81393538341767,2569
50,26,72,3,25,778.9997320358995,-63.519792826589736,62.40601503759399,1064
150,30,78,10,25,778.8269175744504,-28.20546529676806,61.58868335146899,2757
90,32,76,5,25,778.3578106540003,-44.35412734671871,62.13779781068899,1553
150,30,78,7,30,777.8049438606504,-41.660339340211166,61.613566289825286,1946
150,24,80,3,30,776.7128506406999,-56.66260251723685,61.08998732572877,789
130,24,78,7,40,776.6772908791002,-35.589541572354655,62.63048016701461,1916
150,30,72,5,20,776.5412785653,-41.20274608121791,62.06700738216922,1761
150,32,72,3,10,775.1010458284999,-59.03577355644218,60.0,1320
90,20,78,7,20,773.8824149319,-35.919635516666254,62.6378896882494,2085
90,32,78,5,30,773.5685113506507,-48.8268247075239,62.14689265536724,1416
50,28,80,5,15,773.4268640709498,-43.16533372849026,60.17369727047146,1612
130,32,74,5,20,773.3594733466498,-46.03909613986609,62.5,1696
30,32,80,3,15,773.1978322601502,-38.26974084819778,59.67741935483871,992
50,22,70,7,20,772.3886984714497,-42.53836137805951,62.788875832354094,2553
150,28,80,3,40,770.3828754082506,-54.04649425179004,61.42131979695431,788
150,22,78,5,25,768.6942603062503,-42.68149404397936,62.167832167832174,1430
150,20,80,3,40,768.1136377531004,-52.152434739451,61.5979381443299,776
90,20,76,7,10,766.0549046526,-37.81156624480457,58.498896247240616,2718
90,32,80,10,30,765.5534741380002,-28.129275109880076,61.53846153846154,2626
150,32,70,10,30,765.086855419,-37.830640254791994,62.083333333333336,3360
90,30,80,3,20,764.0178601854503,-49.06955424207785,60.91314031180401,898
130,32,78,7,15,763.5442376383503,-34.70930878923335,60.16579406631762,2292
130,22,78,5,25,763.4872197084002,-36.391951817282006,62.2813156053184,1429
130,20,80,5,25,762.19176697245,-39.0593735106798,61.065877128053295,1351
130,32,78,5,40,762.1654389217998,-45.428957533959256,62.67908309455588,1396
130,32,80,10,20,761.4233437626498,-34.629569935131435,60.81515909903467,2797
130,28,80,7,15,760.5350156657996,-41.11000336838699,59.626763768775604,2197
150,28,72,5,25,759.8490644025496,-50.78739642319514,62.147887323943664,1704
150,28,70,5,25,759.6573331053005,-44.42052962308461,60.98505810736027,1807
150,26,70,3,20,759.4646060758503,-62.43754736742516,60.90026478375993,1133
50,28,74,7,10,759.4463827468,-41.10861191022108,58.89341479972845,2946
70,20,80,7,30,759.4318916132501,-35.9508590823419,62.06896551724138,1856
150,20,78,5,25,759.2240699096003,-42.5821314955022,62.061711079943905,1426
130,20,78,5,20,756.9760207648496,-35.61664660882723,62.18375499334221,1502
150,28,72,5,30,756.5678496074497,-48.8893748695646,62.255192878338285,1685
70,22,80,7,10,756.4802570323506,-35.46286757915265,57.07243079256731,2637
130,22,80,5,25,756.1890783077502,-40.85019126812032,61.275964391691396,1348
90,22,76,7,15,756.1460710443997,-41.598100011289965,61.85436071126165,2362
150,28,80,7,40,755.9901974906003,-36.29327939070849,61.920714684533785,1791
130,32,78,10,40,755.9828882244495,-37.67537955759542,62.347278785634956,2701
130,22,78,3,20,755.8116431991502,-45.69093079499882,61.471861471861466,924
50,20,80,7,15,755.5565256307499,-37.60664535900863,59.84538426557526,2199
130,28,80,5,15,755.4381856157999,-40.884800284704056,59.24764890282132,1595
130,24,72,3,30,755.0404671122998,-57.43265276875344,61.56824782187803,1033
150,20,80,3,25,754.6091060547506,-61.717995452722285,62.65356265356266,814
90,22,70,5,30,754.4896628679004,-47.69503141085888,61.48190045248869,1768
50,30,72,5,15,753.9422099767,-45.49770188002586,61.75236096537251,1906
130,32,80,7,25,753.8948852941502,-34.77734688189899,61.49789029535865,1896
90,20,78,5,40,753.6794676561501,-41.20974370794844,63.43229543808834,1381
150,32,72,5,40,749.9951643671002,-48.83429066800535,62.336114421930866,1678
70,22,80,7,15,749.7234542028002,-34.3362809984347,59.87318840579711,2208
150,26,78,7,25,749.7190136302498,-40.02189018332094,61.8421052631579,1976
50,32,72,3,10,748.7881493406505,-62.10499605110458,59.86646884272997,1348
150,30,78,10,40,748.04276755305,-34.353419736646224,61.956932376275034,2647
130,30,80,7,40,747.1342341806997,-41.96331442967513,61.89159292035398,1808
130,24,70,5,15,746.9671943062494,-55.917190813115525,61.03359173126614,1935
150,26,80,3,20,746.8995619229496,-54.36374207825262,60.91954022988506,870
150,26,80,10,25,745.8685350675003,-32.35733483027936,61.05750675414898,2591
150,20,78,3,20,745.6279856192999,-46.78840818667406,61.97975253093363,889
150,30,80,3,30,745.2005882186997,-58.095965793304124,61.83879093198993,794
